category_id,breadcrumb,canonical_breadcrumb,canonical_category_id,action
6406928,"Heimwerker > Farben, Lasuren & Lacke > Holzschutzmittel","Heimwerker > Farben, Lasuren & Lacke > Holzschutzmittel",6406928,keep
6406929,"Heimwerker > Farben, Tapeten & Zubehör","Heimwerker > Farben, Tapeten & Zubehör",6406929,keep
6406930,"Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör","Heimwerker > Farben, Tapeten & Zubehör > Tapeten, Werkzeuge & Zubehör",6406930,keep
6407281,"Heimwerker > Heizen, Klima & Sanitär","Heimwerker > Heizen, Klima & Sanitär",6407281,keep
6407282,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte","Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte",6407282,keep
6407283,"Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte > Rohrinstallations-Sets","Heimwerker > Heizen, Klima & Sanitär > Heizungs-, Klima- & Sanitärprüfgeräte > Rohrinstallations-Sets",6407283,keep
6407284,"Heimwerker > Heizen, Klima & Sanitär > Wasser","Heimwerker > Heizen, Klima & Sanitär > Wasser",6407284,keep
6407285,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Pumpen & Wasserfiltersysteme","Heimwerker > Heizen, Klima & Sanitär > Wasser > Pumpen & Wasserfiltersysteme",6407285,keep
6407286,"Heimwerker > Heizen, Klima & Sanitär > Wasser > Ventile","Heimwerker > Heizen, Klima & Sanitär > Wasser > Ventile",6407286,keep
6406931,Heimwerker > Schrankbeschläge & -teile,Heimwerker > Schrankbeschläge & -teile,6406931,keep
6406932,Heimwerker > Schrankbeschläge & -teile > Schubladenschienen,Heimwerker > Schrankbeschläge & -teile > Schubladenschienen,6406932,keep
6406933,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools","Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools",6406933,keep
6406934,"Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Schwimmbeckenbedarf","Heimwerker > Schwimmbecken, Saunen & Außenwhirlpools > Schwimmbeckenbedarf",6406934,keep
6406935,Heimwerker > Werkzeuge,Heimwerker > Werkzeuge,6406935,keep
6406936,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör,6406936,keep
6407287,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Bohrer-Bits,Heimwerker > Werkzeuge > Elektrowerkzeug- & Druckluftgerät-Zubehör > Bohrer-Bits,6407287,keep
6406937,Heimwerker > Werkzeuge > Elektrowerkzeuge,Heimwerker > Werkzeuge > Elektrowerkzeuge,6406937,keep
6407288,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schleifmaschinen,Heimwerker > Werkzeuge > Elektrowerkzeuge > Schleifmaschinen,6407288,keep
6406938,Heimwerker > Werkzeuge > Handwerkzeuge,Heimwerker > Werkzeuge > Handwerkzeuge,6406938,keep
6407289,Heimwerker > Werkzeuge > Handwerkzeuge > Messer,Heimwerker > Werkzeuge > Handwerkzeuge > Messer,6407289,keep
6407290,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel,6407290,keep
6407524,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Steckschlüssel,Heimwerker > Werkzeuge > Handwerkzeuge > Schraubenschlüssel > Steckschlüssel,6407524,keep
6407291,Heimwerker > Werkzeuge > Handwerkzeuge > Seilzüge & Winden,Heimwerker > Werkzeuge > Handwerkzeuge > Seilzüge & Winden,6407291,keep
6406939,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte,6406939,keep
6407292,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Messschieber,Heimwerker > Werkzeuge > Messwerkzeuge & Messgeräte > Messschieber,6407292,keep
6406662,Bekleidung,Kleidung & Accessoires,6406943,merge_into_canonical
6406801,Bekleidung & Accessoires,Kleidung & Accessoires,6406943,merge_into_canonical
6406943,Kleidung & Accessoires,Kleidung & Accessoires,6406943,keep
6407008,Mode,Kleidung & Accessoires,6406943,merge_into_canonical
6407000,Mode & Accessoires,Kleidung & Accessoires,6406943,merge_into_canonical
6467105,Mode & Accessoires > Kleidung,Kleidung & Accessoires,6406943,merge_into_canonical
6407003,Mode & Bekleidung,Kleidung & Accessoires,6406943,merge_into_canonical
6467202,Mode & Accessoires > Kleidung > Bademäntel,Kleidung & Accessoires > Bademäntel,6467202,keep
6467321,Mode & Accessoires > Kleidung > Bademoden,Kleidung & Accessoires > Bademoden,6467321,keep
6467322,Mode & Accessoires > Kleidung > Bademoden > Bikinis,Kleidung & Accessoires > Bademoden > Bikinis,6467322,keep
6467377,Mode & Accessoires > Kleidung > Bademoden > Bikinis > Bikini-Oberteile,Kleidung & Accessoires > Bademoden > Bikinis > Bikini-Oberteile,6467377,keep
6467406,Mode & Accessoires > Kleidung > Berufsbekleidung,Kleidung & Accessoires > Berufsbekleidung,6467406,keep
6467141,Mode & Accessoires > Kleidung > Businesskleidungen,Kleidung & Accessoires > Businesskleidungen,6467141,keep
6467395,Mode & Accessoires > Kleidung > Businesskleidungen > Blazer,Kleidung & Accessoires > Businesskleidungen > Blazer,6467395,keep
6467142,Mode & Accessoires > Kleidung > Businesskleidungen > Hosenanzüge,Kleidung & Accessoires > Businesskleidungen > Hosenanzüge,6467142,keep
6406804,Bekleidung > Damen,Kleidung & Accessoires > Damen,6406944,merge_into_canonical
6406944,Kleidung & Accessoires > Damen,Kleidung & Accessoires > Damen,6406944,keep
6407525,Kleidung & Accessoires > Damen > Damen-Accessoires,Kleidung & Accessoires > Damen > Damen-Accessoires,6407525,keep
6407526,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör,6407526,keep
6407527,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör > Sonnenbrillen,Kleidung & Accessoires > Damen > Damen-Accessoires > Sonnenbrillen & Zubehör > Sonnenbrillen,6407527,keep
6467276,Kleidung & Accessoires > Damen > Damenmode,Kleidung & Accessoires > Damen > Damenmode,6467276,keep
6467277,Kleidung & Accessoires > Damen > Damenmode > Leggings,Kleidung & Accessoires > Damen > Damenmode > Leggings,6467277,keep
6406945,Kleidung & Accessoires > Damen > Damenschuhe,Kleidung & Accessoires > Damen > Damenschuhe,6406945,keep
6407293,Kleidung & Accessoires > Damen > Damenschuhe > Halbschuhe & Ballerinas,Kleidung & Accessoires > Damen > Damenschuhe > Halbschuhe & Ballerinas,6407293,keep
6407294,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,6407294,keep
6407295,Kleidung & Accessoires > Damen > Damenschuhe > Stiefel & Stiefeletten,Kleidung & Accessoires > Damen > Damenschuhe > Stiefel & Stiefeletten,6407295,keep
6406805,Bekleidung > Damen > Röcke,Kleidung & Accessoires > Damen > Röcke,6406805,keep
6407296,Kleidung & Accessoires > Damen > Unterwäsche,Kleidung & Accessoires > Damen > Unterwäsche,6407296,keep
6407196,Bekleidung > Damen > Unterwäsche & Nachtwäsche,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche,6407196,keep
6407197,Bekleidung > Damen > Unterwäsche & Nachtwäsche > Schlafanzüge & Pyjamas,Kleidung & Accessoires > Damen > Unterwäsche & Nachtwäsche > Schlafanzüge & Pyjamas,6407197,keep
6407297,Kleidung & Accessoires > Damen > Unterwäsche > Slips & Strings,Kleidung & Accessoires > Damen > Unterwäsche > Slips & Strings,6407297,keep
6418474,Kleidung & Accessoires > Damen-Accessoires,Kleidung & Accessoires > Damen-Accessoires,6418474,keep
6418475,Kleidung & Accessoires > Damen-Accessoires > Gürtel,Kleidung & Accessoires > Damen-Accessoires > Gürtel,6418475,keep
6406682,Damenbekleidung,Kleidung & Accessoires > Damenbekleidung,6406946,merge_into_canonical
6406946,Kleidung & Accessoires > Damenbekleidung,Kleidung & Accessoires > Damenbekleidung,6406946,keep
6407004,Mode & Bekleidung > Damenbekleidung,Kleidung & Accessoires > Damenbekleidung,6406946,merge_into_canonical
6406683,Damenbekleidung > Blazer,Kleidung & Accessoires > Damenbekleidung > Blazer,6406683,keep
6407005,Mode & Bekleidung > Damenbekleidung > Hosen,Kleidung & Accessoires > Damenbekleidung > Hosen,6407005,keep
6407298,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen","Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen",6407298,keep
6407299,"Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen > Mäntel","Kleidung & Accessoires > Damenbekleidung > Jacken, Mäntel & Westen > Mäntel",6407299,keep
6406947,Kleidung & Accessoires > Damenbekleidung > Jeans,Kleidung & Accessoires > Damenbekleidung > Jeans,6406947,keep
6418666,Damenbekleidung > Leggings,Kleidung & Accessoires > Damenbekleidung > Leggings,6418666,keep
6406684,Damenbekleidung > Mäntel,Kleidung & Accessoires > Damenbekleidung > Mäntel,6406684,keep
6407300,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken,6407300,keep
6407301,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken > Pullover,Kleidung & Accessoires > Damenbekleidung > Pullover & Strickjacken > Pullover,6407301,keep
6407193,Bekleidung & Accessoires > Damenmode,Kleidung & Accessoires > Damenmode,6406948,merge_into_canonical
6406840,Damen,Kleidung & Accessoires > Damenmode,6406948,merge_into_canonical
6467401,Damenmode,Kleidung & Accessoires > Damenmode,6406948,merge_into_canonical
6406948,Kleidung & Accessoires > Damenmode,Kleidung & Accessoires > Damenmode,6406948,keep
6467402,Damenmode > Bodysuits,Kleidung & Accessoires > Damenmode > Bodysuits,6467402,keep
6406949,Kleidung & Accessoires > Damenmode > Hosen,Kleidung & Accessoires > Damenmode > Hosen,6406949,keep
6418459,Kleidung & Accessoires > Damenmode > Hosen & Leggings,Kleidung & Accessoires > Damenmode > Hosen & Leggings,6418459,keep
6418460,Kleidung & Accessoires > Damenmode > Hosen & Leggings > Leggings,Kleidung & Accessoires > Damenmode > Hosen & Leggings > Leggings,6418460,keep
6407302,Kleidung & Accessoires > Damenmode > Jacken & Mäntel,Kleidung & Accessoires > Damenmode > Jacken & Mäntel,6407302,keep
6407303,Kleidung & Accessoires > Damenmode > Jacken & Mäntel > Daunenjacken,Kleidung & Accessoires > Damenmode > Jacken & Mäntel > Daunenjacken,6407303,keep
6407194,Bekleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,6407304,merge_into_canonical
6406841,Damen > Unterwäsche & Nachtwäsche,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,6407304,merge_into_canonical
6406688,Damenwäsche & Nachtwäsche,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,6407304,merge_into_canonical
6407304,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche,6407304,keep
6407305,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs,6407305,keep
6406842,Damen > Unterwäsche & Nachtwäsche > BHs & Bustiers,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs & Bustiers,6406689,merge_into_canonical
6406689,Damenwäsche & Nachtwäsche > BHs & Bustiers,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > BHs & Bustiers,6406689,keep
6407306,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Shapewear,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Shapewear,6407306,keep
6407195,Bekleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Slips,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Slips,6407195,keep
6407528,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche,6407528,keep
6407529,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche > Strings & Tangas,Kleidung & Accessoires > Damenmode > Unterwäsche & Nachtwäsche > Unterwäsche > Strings & Tangas,6407529,keep
6406663,Bekleidung > Hemden,Kleidung & Accessoires > Hemden,6406663,keep
6406802,Bekleidung & Accessoires > Herren,Kleidung & Accessoires > Herren,6406950,merge_into_canonical
6406806,Bekleidung > Herren,Kleidung & Accessoires > Herren,6406950,merge_into_canonical
6406950,Kleidung & Accessoires > Herren,Kleidung & Accessoires > Herren,6406950,keep
6407009,Mode > Herren,Kleidung & Accessoires > Herren,6406950,merge_into_canonical
6407369,Mode > Herren > Hemden & Oberteile,Kleidung & Accessoires > Herren > Hemden & Oberteile,6407369,keep
6407370,Mode > Herren > Hemden & Oberteile > Poloshirts,Kleidung & Accessoires > Herren > Hemden & Oberteile > Poloshirts,6407370,keep
6407307,Kleidung & Accessoires > Herren > Herren-Accessoires,Kleidung & Accessoires > Herren > Herren-Accessoires,6407307,keep
6407308,Kleidung & Accessoires > Herren > Herren-Accessoires > Geldbörsen & Etuis,Kleidung & Accessoires > Herren > Herren-Accessoires > Geldbörsen & Etuis,6407308,keep
6407309,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,6407309,keep
6406951,Kleidung & Accessoires > Herren > Herrenmode,Kleidung & Accessoires > Herren > Herrenmode,6406951,keep
6407310,Kleidung & Accessoires > Herren > Herrenmode > Pullover & Strick,Kleidung & Accessoires > Herren > Herrenmode > Pullover & Strick,6407310,keep
6407530,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden,6407530,keep
6407531,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Freizeithemden & Shirts,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Freizeithemden & Shirts,6407531,keep
6407532,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Poloshirts,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > Poloshirts,6407532,keep
6407533,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > T-Shirts,Kleidung & Accessoires > Herren > Herrenmode > Shirts & Hemden > T-Shirts,6407533,keep
6407311,Kleidung & Accessoires > Herren > Herrenmode > Unterwäsche,Kleidung & Accessoires > Herren > Herrenmode > Unterwäsche,6407311,keep
6407312,Kleidung & Accessoires > Herren > Herrenschuhe,Kleidung & Accessoires > Herren > Herrenschuhe,6407312,keep
6407313,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,Kleidung & Accessoires > Herren > Herrenschuhe > Hausschuhe,6407313,keep
6407314,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,Kleidung & Accessoires > Herren > Herrenschuhe > Sandalen,6407314,keep
6407315,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,Kleidung & Accessoires > Herren > Herrenschuhe > Sneaker,6407315,keep
6407316,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,Kleidung & Accessoires > Herren > Herrenschuhe > Stiefel,6407316,keep
6406807,Bekleidung > Herren > Hosen,Kleidung & Accessoires > Herren > Hosen,6406807,keep
6407010,Mode > Herren > Hosen,Kleidung & Accessoires > Herren > Hosen,6406807,merge_into_canonical
6407198,Bekleidung > Herren > Hosen > Cargohosen,Kleidung & Accessoires > Herren > Hosen > Cargohosen,6407198,keep
6475154,Mode > Herren > Hosen > Cargohosen,Kleidung & Accessoires > Herren > Hosen > Cargohosen,6407198,merge_into_canonical
6407199,Bekleidung > Herren > Hosen > Jogginghosen,Kleidung & Accessoires > Herren > Hosen > Jogginghosen,6407199,keep
6407200,Bekleidung > Herren > Hosen > Trainingshosen,Kleidung & Accessoires > Herren > Hosen > Trainingshosen,6407200,keep
6407201,Bekleidung > Herren > Jacken & Mäntel,Kleidung & Accessoires > Herren > Jacken & Mäntel,6407201,keep
6407202,Bekleidung > Herren > Jacken & Mäntel > Mäntel,Kleidung & Accessoires > Herren > Jacken & Mäntel > Mäntel,6407202,keep
6406808,Bekleidung > Herren > Poloshirts,Kleidung & Accessoires > Herren > Poloshirts,6406808,keep
6406803,Bekleidung & Accessoires > Herren > Socken,Kleidung & Accessoires > Herren > Socken,6406803,keep
6406809,Bekleidung > Herren > Sweatshirts & Hoodies,Kleidung & Accessoires > Herren > Sweatshirts & Hoodies,6406809,keep
6407203,Bekleidung > Herren > Unterwäsche,Kleidung & Accessoires > Herren > Unterwäsche,6407317,merge_into_canonical
6407317,Kleidung & Accessoires > Herren > Unterwäsche,Kleidung & Accessoires > Herren > Unterwäsche,6407317,keep
6407371,Mode > Herren > Unterwäsche,Kleidung & Accessoires > Herren > Unterwäsche,6407317,merge_into_canonical
6407318,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts,6407318,keep
6407372,Mode > Herren > Unterwäsche > Boxershorts,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts,6407318,merge_into_canonical
6407204,Bekleidung > Herren > Unterwäsche > Boxershorts & Slips,Kleidung & Accessoires > Herren > Unterwäsche > Boxershorts & Slips,6407204,keep
6406952,Kleidung & Accessoires > Herren-Accessoires,Kleidung & Accessoires > Herren-Accessoires,6406952,keep
6406953,Kleidung & Accessoires > Herren-Accessoires > Gürtel,Kleidung & Accessoires > Herren-Accessoires > Gürtel,6406953,keep
6406810,Bekleidung > Herren-T-Shirts & Hemden,Kleidung & Accessoires > Herren-T-Shirts & Hemden,6406810,keep
6406811,Bekleidung > Herren-T-Shirts & Hemden > Poloshirts,Kleidung & Accessoires > Herren-T-Shirts & Hemden > Poloshirts,6406811,keep
6406954,Kleidung & Accessoires > Herrenmode,Kleidung & Accessoires > Herrenmode,6406954,keep
6418479,Mode & Bekleidung > Herrenmode,Kleidung & Accessoires > Herrenmode,6406954,merge_into_canonical
6407011,Mode > Herrenmode,Kleidung & Accessoires > Herrenmode,6406954,merge_into_canonical
6407319,Kleidung & Accessoires > Herrenmode > Hemden,Kleidung & Accessoires > Herrenmode > Hemden,6407319,keep
6418480,Mode & Bekleidung > Herrenmode > Hemden,Kleidung & Accessoires > Herrenmode > Hemden,6407319,merge_into_canonical
6407320,Kleidung & Accessoires > Herrenmode > Hemden > Freizeithemden,Kleidung & Accessoires > Herrenmode > Hemden > Freizeithemden,6407320,keep
6406707,Herrenhosen,Kleidung & Accessoires > Herrenmode > Hosen,6406955,merge_into_canonical
6406955,Kleidung & Accessoires > Herrenmode > Hosen,Kleidung & Accessoires > Herrenmode > Hosen,6406955,keep
6407012,Mode > Herrenmode > Hosen,Kleidung & Accessoires > Herrenmode > Hosen,6406955,merge_into_canonical
6406708,Herrenhosen > Cargohosen,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,6407321,merge_into_canonical
6407321,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,6407321,keep
6407373,Mode > Herrenmode > Hosen > Cargohosen,Kleidung & Accessoires > Herrenmode > Hosen > Cargohosen,6407321,merge_into_canonical
6418550,Mode & Bekleidung > Herrenmode > Jacken & Mäntel,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel,6418550,keep
6418563,Mode & Bekleidung > Herrenmode > Jacken & Mäntel > Jeansjacken,Kleidung & Accessoires > Herrenmode > Jacken & Mäntel > Jeansjacken,6418563,keep
6406956,Kleidung & Accessoires > Herrenmode > Jeans,Kleidung & Accessoires > Herrenmode > Jeans,6406956,keep
6407013,Mode > Herrenmode > Pullover & Strickwaren,Kleidung & Accessoires > Herrenmode > Pullover & Strickwaren,6407013,keep
6407374,Mode > Herrenmode > Shirts & Hemden,Kleidung & Accessoires > Herrenmode > Shirts & Hemden,6407374,keep
6475152,Mode > Herrenmode > Shirts & Hemden > Langarmshirts,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Langarmshirts,6475152,keep
6407375,Mode > Herrenmode > Shirts & Hemden > Poloshirts,Kleidung & Accessoires > Herrenmode > Shirts & Hemden > Poloshirts,6407375,keep
6406957,Kleidung & Accessoires > Herrenmode > T-Shirts,Kleidung & Accessoires > Herrenmode > T-Shirts,6406957,keep
6407322,Kleidung & Accessoires > Herrenmode > Unterwäsche,Kleidung & Accessoires > Herrenmode > Unterwäsche,6407322,keep
6407323,Kleidung & Accessoires > Herrenmode > Unterwäsche > Boxershorts,Kleidung & Accessoires > Herrenmode > Unterwäsche > Boxershorts,6407323,keep
6406664,Bekleidung > Hosen,Kleidung & Accessoires > Hosen,6406664,keep
6467146,Mode & Accessoires > Kleidung > Hosen,Kleidung & Accessoires > Hosen,6406664,merge_into_canonical
6406812,Bekleidung > Hosen > Cargohosen,Kleidung & Accessoires > Hosen > Cargohosen,6406812,keep
6467147,Mode & Accessoires > Kleidung > Hosen > Cargohosen,Kleidung & Accessoires > Hosen > Cargohosen,6406812,merge_into_canonical
6418478,Bekleidung > Hosen > Jeans,Kleidung & Accessoires > Hosen > Jeans,6418478,keep
6467185,Mode & Accessoires > Kleidung > Hosen > Leggings,Kleidung & Accessoires > Hosen > Leggings,6467185,keep
6406665,Bekleidung > Jacken,Kleidung & Accessoires > Jacken,6406665,keep
6467143,Mode & Accessoires > Kleidung > Jacken,Kleidung & Accessoires > Jacken,6406665,merge_into_canonical
6406666,Bekleidung > Jacken & Mäntel,Kleidung & Accessoires > Jacken & Mäntel,6406666,keep
6467481,Mode & Accessoires > Kleidung > Jacken > Daunenjacken,Kleidung & Accessoires > Jacken > Daunenjacken,6467481,keep
6467144,Mode & Accessoires > Kleidung > Jacken > Jeansjacken,Kleidung & Accessoires > Jacken > Jeansjacken,6467144,keep
6406940,Kinderbekleidung,Kleidung & Accessoires > Kinder,6407534,merge_into_canonical
6407534,Kleidung & Accessoires > Kinder,Kleidung & Accessoires > Kinder,6407534,keep
6406941,Kinderbekleidung > Hosen,Kleidung & Accessoires > Kinder > Hosen,6406941,keep
6406942,Kinderbekleidung > Hosen > Schneehosen,Kleidung & Accessoires > Kinder > Hosen > Schneehosen,6406942,keep
6407535,Kleidung & Accessoires > Kinder > Jungen,Kleidung & Accessoires > Kinder > Jungen,6407535,keep
6407536,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen,Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen,6407536,keep
6407537,"Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > T-Shirts, Polos & Hemden","Kleidung & Accessoires > Kinder > Jungen > Mode für Jungen > T-Shirts, Polos & Hemden",6407537,keep
6407538,Kleidung & Accessoires > Kinder > Unisex für Kinder,Kleidung & Accessoires > Kinder > Unisex für Kinder,6407538,keep
6407539,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode,6407539,keep
6407540,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Kapuzenpullover & Sweatshirts,Kleidung & Accessoires > Kinder > Unisex für Kinder > Unisex-Mode > Kapuzenpullover & Sweatshirts,6407540,keep
6407006,Mode & Bekleidung > Kinderkleidung,Kleidung & Accessoires > Kinderkleidung,6407006,keep
6407007,Mode & Bekleidung > Kinderkleidung > T-Shirts & Tops,Kleidung & Accessoires > Kinderkleidung > T-Shirts & Tops,6407007,keep
6407324,Kleidung & Accessoires > Kostüme & Verkleidungen,Kleidung & Accessoires > Kostüme & Verkleidungen,6407324,keep
6407325,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme,6407325,keep
6407326,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme > 70er & 80er Jahre Kostüme,Kleidung & Accessoires > Kostüme & Verkleidungen > Kostüme > 70er & 80er Jahre Kostüme,6407326,keep
6467183,Mode & Accessoires > Kleidung > Nachtwäsche & Homewear,Kleidung & Accessoires > Nachtwäsche & Homewear,6467183,keep
6467184,Mode & Accessoires > Kleidung > Nachtwäsche & Homewear > Nachthemden,Kleidung & Accessoires > Nachtwäsche & Homewear > Nachthemden,6467184,keep
6467429,Mode & Accessoires > Kleidung > Nachtwäsche & Homewear > Schlafanzüge,Kleidung & Accessoires > Nachtwäsche & Homewear > Schlafanzüge,6467429,keep
6467313,Mode & Accessoires > Kleidung > Pullover,Kleidung & Accessoires > Pullover,6467313,keep
6467314,Mode & Accessoires > Kleidung > Pullover > Sweatshirts,Kleidung & Accessoires > Pullover > Sweatshirts,6467314,keep
6467227,Mode & Accessoires > Schuhe & Zubehör,Kleidung & Accessoires > Schuhe & Zubehör,6467227,keep
6467228,Mode & Accessoires > Schuhe & Zubehör > Schuhe,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe,6467228,keep
6467229,Mode & Accessoires > Schuhe & Zubehör > Schuhe > Stiefeletten,Kleidung & Accessoires > Schuhe & Zubehör > Schuhe > Stiefeletten,6467229,keep
6467206,Mode & Accessoires > Kleidung > Shirts,Kleidung & Accessoires > Shirts,6467206,keep
6467338,Mode & Accessoires > Kleidung > Shirts > Langarmshirts,Kleidung & Accessoires > Shirts > Langarmshirts,6467338,keep
6467329,Mode & Accessoires > Kleidung > Shirts > Poloshirts,Kleidung & Accessoires > Shirts > Poloshirts,6467329,keep
6467207,Mode & Accessoires > Kleidung > Shirts > T-Shirts,Kleidung & Accessoires > Shirts > T-Shirts,6467207,keep
6407327,Kleidung & Accessoires > Spezielle Anlässe,Kleidung & Accessoires > Spezielle Anlässe,6407327,keep
6407328,Kleidung & Accessoires > Spezielle Anlässe > Erotik,Kleidung & Accessoires > Spezielle Anlässe > Erotik,6407328,keep
6407329,Kleidung & Accessoires > Spezielle Anlässe > Erotik > Kostüme für Damen,Kleidung & Accessoires > Spezielle Anlässe > Erotik > Kostüme für Damen,6407329,keep
6407541,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen,6407541,keep
6407542,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme,6407542,keep
6407543,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme > Baby- & Kleinkinderkostüme,Kleidung & Accessoires > Spezielle Anlässe > Kostüme & Verkleidungen > Kostüme > Baby- & Kleinkinderkostüme,6407543,keep
6407544,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode,6407544,keep
6407545,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires,6407545,keep
6407546,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Geldbörsen & Etuis,Kleidung & Accessoires > Spezielle Anlässe > Vintage-Mode > Vintage-Accessoires > Geldbörsen & Etuis,6407546,keep
