canonical_category_id,canonical_breadcrumb,depth,merged_count,merged_category_ids,source_roots
6406958,Kostüme & Verkleidungen > Herrenkostüme,2,1,6406958,Kostüme & Verkleidungen
6406959,Kostüme & Verkleidungen > Herrenkostüme > Hemden & Oberteile,3,1,6406959,Kostüme & Verkleidungen
6406960,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme,2,1,6406960,Kostüme & Verkleidungen
6406961,Kostüme & Verkleidungen > Historische & Fantasy-Kostüme > Piraten & Seefahrer,3,1,6406961,Kostüme & Verkleidungen
6406716,Kostüme & Verkleidungen > Kinder-Kostüme,2,1,6406716,Kostüme & Verkleidungen
6406717,Kostüme & Verkleidungen > Kinderkostüme,2,1,6406717,Kostüme & Verkleidungen
6406718,Kostüme & Verkleidungen > Kostümzubehör,2,1,6406718,Kostüme & Verkleidungen
6406719,Küche & Haushalt,1,1,6406719,Küche & Haushalt
6406962,Küche & Haushalt > Aufbewahrung & Organisation,2,1,6406962,Küche & Haushalt
6406963,Küche & Haushalt > Aufbewahrung & Organisation > Schubladenteiler,3,1,6406963,Küche & Haushalt
6406966,Küche & Haushalt > Geschirr,2,1,6406966,Küche & Haushalt
6406964,Küche & Haushalt > Geschirr & Besteck,2,1,6406964,Küche & Haushalt
6406965,Küche & Haushalt > Geschirr & Besteck > Gläser,3,1,6406965,Küche & Haushalt
6406967,Küche & Haushalt > Geschirr > Glas-Sets,3,1,6406967,Küche & Haushalt
6406968,Küche & Haushalt > Gläser,2,1,6406968,Küche & Haushalt
6406969,Küche & Haushalt > Gläser > Kaffeegläser,3,1,6406969,Küche & Haushalt
6407330,Küche & Haushalt > Kleingeräte Küche,2,1,6407330,Küche & Haushalt
6407331,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör,3,1,6407331,Küche & Haushalt
6407332,Küche & Haushalt > Kleingeräte Küche > Wassersprudler & Zubehör > CO2-Zylinder,4,1,6407332,Küche & Haushalt
6407333,Küche & Haushalt > Kochen & Genießen,2,1,6407333,Küche & Haushalt
6407334,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung,3,1,6407334,Küche & Haushalt
6407335,Küche & Haushalt > Kochen & Genießen > Wasser-Aufbereitung > Wassersprudler Zubehör,4,1,6407335,Küche & Haushalt
6406720,Küche & Haushalt > Kochgeschirr,2,1,6406720,Küche & Haushalt
6406970,Küche & Haushalt > Küchengeräte,2,1,6406970,Küche & Haushalt
6406971,Küche & Haushalt > Küchengeräte > Heißluftfritteusen,3,1,6406971,Küche & Haushalt
6406721,Küche & Haushalt > Mülleimer & Abfallsammler,2,1,6406721,Küche & Haushalt
6467129,Küchenartikel & Haushaltsartikel,1,1,6467129,Küchenartikel & Haushaltsartikel
6467332,Küchenartikel & Haushaltsartikel > Haushaltsgeräte,2,1,6467332,Küchenartikel & Haushaltsartikel
6467333,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte,3,1,6467333,Küchenartikel & Haushaltsartikel
6467334,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte,4,1,6467334,Küchenartikel & Haushaltsartikel
6467335,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör,5,1,6467335,Küchenartikel & Haushaltsartikel
6467460,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Reinigungsgeräte > Staubsauger & Zubehör > Staubsaugerzubehör,6,1,6467460,Küchenartikel & Haushaltsartikel
6467393,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer,4,1,6467393,Küchenartikel & Haushaltsartikel
6467394,Küchenartikel & Haushaltsartikel > Haushaltsgeräte > Haushaltskleingeräte > Thermometer > Badethermometer,5,1,6467394,Küchenartikel & Haushaltsartikel
6467203,Küchenartikel & Haushaltsartikel > Haushaltswaren,2,1,6467203,Küchenartikel & Haushaltsartikel
6467306,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer,3,1,6467306,Küchenartikel & Haushaltsartikel
6467307,Küchenartikel & Haushaltsartikel > Haushaltswaren > Eimer > Badezimmermülleimer,4,1,6467307,Küchenartikel & Haushaltsartikel
6467204,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik,3,1,6467204,Küchenartikel & Haushaltsartikel
6467205,Küchenartikel & Haushaltsartikel > Haushaltswaren > Okulare & Optik > Ferngläser & Zubehör,4,1,6467205,Küchenartikel & Haushaltsartikel
6467163,Küchenartikel & Haushaltsartikel > Küchengeräte,2,1,6467163,Küchenartikel & Haushaltsartikel
6467164,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte,3,1,6467164,Küchenartikel & Haushaltsartikel
6467165,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör,4,1,6467165,Küchenartikel & Haushaltsartikel
6467166,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör,5,1,6467166,Küchenartikel & Haushaltsartikel
6467167,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchengroßgeräte > Geschirrspüler & Zubehör > Spülmaschinenzubehör > Besteckkörbe,6,1,6467167,Küchenartikel & Haushaltsartikel
6467266,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte,3,1,6467266,Küchenartikel & Haushaltsartikel
6467337,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Chafing Dishes,4,1,6467337,Küchenartikel & Haushaltsartikel
6467267,Küchenartikel & Haushaltsartikel > Küchengeräte > Küchenkleingeräte > Gastronomiebedarf,4,1,6467267,Küchenartikel & Haushaltsartikel
6467130,Küchenartikel & Haushaltsartikel > Küchenzubehör,2,1,6467130,Küchenartikel & Haushaltsartikel
6467131,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf,3,1,6467131,Küchenartikel & Haushaltsartikel
6467132,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen,4,1,6467132,Küchenartikel & Haushaltsartikel
6467133,Küchenartikel & Haushaltsartikel > Küchenzubehör > Barbedarf > Schank- & Zapfanlagen > Wassersprudler,5,1,6467133,Küchenartikel & Haushaltsartikel
6467499,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre,3,1,6467499,Küchenartikel & Haushaltsartikel
6467500,Küchenartikel & Haushaltsartikel > Küchenzubehör > Geschirre > Schüsseln & Schalen,4,1,6467500,Küchenartikel & Haushaltsartikel
6467233,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr,3,1,6467233,Küchenartikel & Haushaltsartikel
6467234,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen,4,1,6467234,Küchenartikel & Haushaltsartikel
6467452,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Grillpfannen,5,1,6467452,Küchenartikel & Haushaltsartikel
6467235,Küchenartikel & Haushaltsartikel > Küchenzubehör > Kochgeschirr > Pfannen > Pfannensets,5,1,6467235,Küchenartikel & Haushaltsartikel
6467467,Küchenartikel & Haushaltsartikel > Küchenzubehör > Küchenaufbewahrung,3,1,6467467,Küchenartikel & Haushaltsartikel
6406997,Möbel,1,1,6406997,Möbel
6406722,Möbel & Wohnen,1,1,6406722,Möbel & Wohnen
6407336,Möbel & Wohnen > Badezimmer,2,1,6407336,Möbel & Wohnen
6407337,Möbel & Wohnen > Badezimmer > Badezimmerzubehör,3,1,6407337,Möbel & Wohnen
6407338,"Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Badvorleger, Teppiche & Toilettensitzabdeckungen",4,1,6407338,Möbel & Wohnen
6407339,Möbel & Wohnen > Badezimmer > Badezimmerzubehör > Handtuchhalter,4,1,6407339,Möbel & Wohnen
6407340,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör,3,1,6407340,Möbel & Wohnen
6407341,Möbel & Wohnen > Badezimmer > Dusch- & Badewannenzubehör > Anti-Rutsch-Lösungen,4,1,6407341,Möbel & Wohnen
6406723,Möbel & Wohnen > Beleuchtung,2,1,6406723,Möbel & Wohnen
6406972,Möbel & Wohnen > Betten & Matratzen,2,1,6406972,Möbel & Wohnen
6406973,Möbel & Wohnen > Betten & Matratzen > Matratzen,3,1,6406973,Möbel & Wohnen
6406724,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen",2,1,6406724,Möbel & Wohnen
6406974,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettlaken",3,1,6406974,Möbel & Wohnen
6406975,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche",3,1,6406975,Möbel & Wohnen
6406976,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Kopfkissen & Körperkissen",3,1,6406976,Möbel & Wohnen
6406977,Möbel & Wohnen > Dekoration,2,1,6406977,Möbel & Wohnen
6406978,Möbel & Wohnen > Dekoration > Deko-Accessoires,3,1,6406978,Möbel & Wohnen
6406979,"Möbel & Wohnen > Dekoration > Figuren, Skulpturen & Statuen",3,1,6406979,Möbel & Wohnen
6406980,Möbel & Wohnen > Feste & Besondere Anlässe,2,1,6406980,Möbel & Wohnen
6406981,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration,3,1,6406981,Möbel & Wohnen
6407342,Möbel & Wohnen > Haushalt,2,1,6407342,Möbel & Wohnen
6407343,Möbel & Wohnen > Haushalt > Putzgeräte,3,1,6407343,Möbel & Wohnen
6407344,Möbel & Wohnen > Haushalt > Putzgeräte > Reinigungshandschuhe,4,1,6407344,Möbel & Wohnen
6407345,Möbel & Wohnen > Haushalt > Wäsche,3,1,6407345,Möbel & Wohnen
6407346,Möbel & Wohnen > Haushalt > Wäsche > Wäscheständer,4,1,6407346,Möbel & Wohnen
6406982,Möbel & Wohnen > Hochzeitsdekoration,2,1,6406982,Möbel & Wohnen
6406983,Möbel & Wohnen > Hochzeitsdekoration > Gastgeschenke,3,1,6406983,Möbel & Wohnen
6406725,Möbel & Wohnen > Kindermöbel & Wohnen,2,1,6406725,Möbel & Wohnen
6406984,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien,3,1,6406984,Möbel & Wohnen
6407347,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche,3,1,6407347,Möbel & Wohnen
6407348,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken,4,1,6407348,Möbel & Wohnen
6407349,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen,3,1,6407349,Möbel & Wohnen
6407350,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Schüsseln & Teller,4,1,6407350,Möbel & Wohnen
6406726,Möbel & Wohnen > Kochen & Genießen,2,1,6406726,Möbel & Wohnen
6406985,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen,3,1,6406985,Möbel & Wohnen
6407351,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires,3,1,6407351,Möbel & Wohnen
6407352,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dekanter,4,1,6407352,Möbel & Wohnen
6407353,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch,3,1,6407353,Möbel & Wohnen
6407354,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servierplatten & -schalen,4,1,6407354,Möbel & Wohnen
6407355,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischsets,4,1,6407355,Möbel & Wohnen
6406986,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,3,1,6406986,Möbel & Wohnen
6406987,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer,3,1,6406987,Möbel & Wohnen
6407356,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Gewürzmühlen & -streuer,4,1,6407356,Möbel & Wohnen
6406988,Möbel & Wohnen > Kochen & Genießen > Küchenmesser,3,1,6406988,Möbel & Wohnen
6407357,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung,3,1,6407357,Möbel & Wohnen
6407358,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Brotdosen,4,1,6407358,Möbel & Wohnen
6406989,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen,3,1,6406989,Möbel & Wohnen
6407359,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Gartöpfe & Bräter,4,1,6407359,Möbel & Wohnen
6407360,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Sets,4,1,6407360,Möbel & Wohnen
6407361,Möbel & Wohnen > Kochen & Genießen > Töpfe & Pfannen > Woks,4,1,6407361,Möbel & Wohnen
6407362,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler,3,1,6407362,Möbel & Wohnen
6407363,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Trinkwassersprudler,4,1,6407363,Möbel & Wohnen
6407364,Möbel & Wohnen > Kochen & Genießen > Wasseraufbereitung & Trinkwassersprudler > Wasserfilter-Kartuschen,4,1,6407364,Möbel & Wohnen
6406990,Möbel & Wohnen > Möbel,2,1,6406990,Möbel & Wohnen
6407365,Möbel & Wohnen > Möbel > Betten,3,1,6407365,Möbel & Wohnen
6407366,Möbel & Wohnen > Möbel > Betten > Lattenroste,4,1,6407366,Möbel & Wohnen
6406991,Möbel & Wohnen > Möbel > Regale & Aufbewahrung,3,1,6406991,Möbel & Wohnen
6407367,Möbel & Wohnen > Möbel > Stühle,3,1,6407367,Möbel & Wohnen
6407368,Möbel & Wohnen > Möbel > Stühle > Stuhlkissen & Auflagen,4,1,6407368,Möbel & Wohnen
6406992,Möbel & Wohnen > Möbel > Tische & Stehtische,3,1,6406992,Möbel & Wohnen
6406993,"Möbel & Wohnen > Rollos, Gardinen & Vorhänge",2,1,6406993,Möbel & Wohnen
6406994,"Möbel & Wohnen > Rollos, Gardinen & Vorhänge > Fensterfolien",3,1,6406994,Möbel & Wohnen
6406995,Möbel & Wohnen > Tische,2,1,6406995,Möbel & Wohnen
6406996,Möbel & Wohnen > Tische > Couchtische,3,1,6406996,Möbel & Wohnen
6406998,Möbel > Badmöbel,2,1,6406998,Möbel
6406999,Möbel > Badmöbel > Waschbeckenunterschränke,3,1,6406999,Möbel
6406727,Modellbau,1,1,6406727,Modellbau
6406728,Modellbau > Modellbausätze,2,1,6406728,Modellbau
6407550,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren",3,1,6407550,Modellbau
6407551,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge",4,1,6407551,Modellbau
6407552,"Modellbau > Modellbausätze > Werkzeuge, Zubehör & Motoren > Werkzeuge > Elektrowerkzeuge",5,1,6407552,Modellbau
6407014,Modellbau > Modelleisenbahn,2,1,6407014,Modellbau
6407015,Modellbau > Modelleisenbahn > Sachbücher & Ratgeber,3,1,6407015,Modellbau
6407376,Modellbau > RC-Modellbau,2,1,6407376,Modellbau
6407377,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör,3,1,6407377,Modellbau
6407378,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik,4,1,6407378,Modellbau
6407379,Münzen,1,1,6407379,Münzen
6407380,Münzen > Historische Wertpapiere,2,1,6407380,Münzen
6407381,Münzen > Historische Wertpapiere > USA & Kanada,3,1,6407381,Münzen
6407382,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,4,1,6407382,Münzen
6407019,Musikinstrumente,1,1,6407019,Musikinstrumente
6407383,Musikinstrumente > Drums & Percussion,2,1,6407383,Musikinstrumente
6407384,Musikinstrumente > Drums & Percussion > Ersatzteile,3,1,6407384,Musikinstrumente
6407385,"Musikinstrumente > Drums & Percussion > Ersatzteile > Sticks, Besen & Schlägel",4,1,6407385,Musikinstrumente
6407386,Musikinstrumente > Drums & Percussion > Folklore & Welt,3,1,6407386,Musikinstrumente
6407387,Musikinstrumente > Drums & Percussion > Folklore & Welt > Handpans,4,1,6407387,Musikinstrumente
6407020,Musikinstrumente > Gitarren & Bässe,2,1,6407020,Musikinstrumente
6407021,Musikinstrumente > Gitarren & Bässe > E-Gitarren,3,1,6407021,Musikinstrumente
6407388,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale,3,1,6407388,Musikinstrumente
6407389,Musikinstrumente > Gitarren & Bässe > Effekte & Pedale > Kompressoren & Sustainer,4,1,6407389,Musikinstrumente
6407390,Musikinstrumente > Gitarren & Bässe > Zubehör,3,1,6407390,Musikinstrumente
6407391,Musikinstrumente > Gitarren & Bässe > Zubehör > Kabel,4,1,6407391,Musikinstrumente
6407392,Musikinstrumente > Gitarren & Bässe > Zubehör > Saiten,4,1,6407392,Musikinstrumente
6407553,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile,4,1,6407553,Musikinstrumente
6407554,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile > Pickups,5,1,6407554,Musikinstrumente
6407022,Musikinstrumente > Pro-Audio Equipment,2,1,6407022,Musikinstrumente
6407023,Musikinstrumente > Pro-Audio Equipment > Vintage Pro-Audio Equipment,3,1,6407023,Musikinstrumente
6407024,Reisegepäck,1,1,6407024,Reisegepäck
6407025,Reisegepäck > Koffer & Trolleys,2,1,6407025,Reisegepäck
6407026,Reisegepäck > Koffer & Trolleys > Koffer,3,1,6407026,Reisegepäck
6407027,Reisen,1,1,6407027,Reisen
6407028,Reisen > Reiseaccessoires,2,1,6407028,Reisen
6407029,Reisen > Reiseaccessoires > Regenschirme,3,1,6407029,Reisen
6407030,Reisen > Reisegepäck,2,1,6407030,Reisen
6407031,Reisen > Reisegepäck > Koffer,3,1,6407031,Reisen
6407032,Reisen > Reisekoffer & -taschen,2,1,6407032,Reisen
6407033,Reisen > Reisekoffer & -taschen > Reisekoffer & Trolleys,3,1,6407033,Reisen
6407034,Sammeln & Seltenes,1,1,6407034,Sammeln & Seltenes
6407035,Sammeln & Seltenes > Rollenspiele & Tabletops,2,1,6407035,Sammeln & Seltenes
6407036,Sammeln & Seltenes > Rollenspiele & Tabletops > Kartenspiele,3,1,6407036,Sammeln & Seltenes
6407037,Sammeln & Seltenes > Sammelkartenspiele/TCGs,2,1,6407037,Sammeln & Seltenes
6407038,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG OVP Decks & Starter,3,1,6407038,Sammeln & Seltenes
6407393,Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör,3,1,6407393,Sammeln & Seltenes
6407394,"Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Deck-Boxen, Blechdosen & Kartentrenner",4,1,6407394,Sammeln & Seltenes
6407395,"Sammeln & Seltenes > Sammelkartenspiele/TCGs > TCG Zubehör > TCG Ordner, Sammelmappen & -hüllen",4,1,6407395,Sammeln & Seltenes
6407039,Schuhe,1,1,6407039,Schuhe
6407040,Schuhe > Damen,2,1,6407040,Schuhe
6407041,Schuhe > Damen > Stiefel & Stiefeletten,3,1,6407041,Schuhe
6467217,Sexspielzeuge,1,1,6467217,Sexspielzeuge
6467218,Sexspielzeuge > Vibratoren & Zubehör,2,1,6467218,Sexspielzeuge
6406731,Spielzeug,1,1,6406731,Spielzeug
6407042,Spielzeug > Action-Figuren & Zubehör,2,1,6407042,Spielzeug
6407043,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren,3,1,6407043,Spielzeug
6407044,"Spielzeug > Bären, -kleidung & Zubehör",2,1,6407044,Spielzeug
6407045,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",3,1,6407045,Spielzeug
6406732,Spielzeug > Basteln & Kreativität,2,1,6406732,Spielzeug
6407046,Spielzeug > Basteln & Kreativität > Malen & Zeichnen,3,1,6407046,Spielzeug
6407396,Spielzeug > Baukästen & Konstruktionsspielzeug,2,1,6407396,Spielzeug
6407397,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO,3,1,6407397,Spielzeug
6407399,Spielzeug > Baukästen & Konstruktionsspielzeug > LEGO > LEGO Creator,4,1,6407399,Spielzeug
6407400,Spielzeug > Bausets & Konstruktion,2,1,6407400,Spielzeug
6407402,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge,3,1,6407402,Spielzeug
6407403,Spielzeug > Bausets & Konstruktion > LEGO (R) Konstruktionsspielzeuge > LEGO (R) Komplette Sets & Packs,4,1,6407403,Spielzeug
6407047,Spielzeug > Elektrisches Spielzeug,2,1,6407047,Spielzeug
6407048,Spielzeug > Elektrisches Spielzeug > Roboter,3,1,6407048,Spielzeug
6407049,Spielzeug > Holzspielzeug,2,1,6407049,Spielzeug
6407050,Spielzeug > Holzspielzeug > Musikinstrumente,3,1,6407050,Spielzeug
6407051,Spielzeug > Holzspielzeug > Ritterburgen,3,1,6407051,Spielzeug
6406733,Spielzeug > Lernspielzeug,2,1,6406733,Spielzeug
6407052,Spielzeug > Musik & Instrumente,2,1,6407052,Spielzeug
6407053,Spielzeug > Musik & Instrumente > Trommeln & Co.,3,1,6407053,Spielzeug
6407054,Spielzeug > Playmobil,2,1,6407054,Spielzeug
6407055,Spielzeug > Playmobil > Freizeit,3,1,6407055,Spielzeug
6406734,Spielzeug > Puppen & Zubehör,2,1,6406734,Spielzeug
6407056,Spielzeug > Spiele,2,1,6407056,Spielzeug
6407405,Spielzeug > Spiele > Kartenspiele,3,1,6407405,Spielzeug
6407406,Spielzeug > Spiele > Kartenspiele > Moderne Kartenspiele,4,1,6407406,Spielzeug
6407057,Spielzeug > Spiele > Sonstige,3,1,6407057,Spielzeug
6406735,Sport,1,1,6406735,Sport
6407058,Sport & Freizeit,1,1,6407058,Sport & Freizeit
6407407,Sport & Freizeit > Camping & Outdoor,2,1,6407407,Sport & Freizeit
6407408,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör,3,1,6407408,Sport & Freizeit
6407409,Sport & Freizeit > Camping & Outdoor > Zelte & Zubehör > Zeltteppiche,4,1,6407409,Sport & Freizeit
6407059,Sport & Freizeit > Radsport,2,1,6407059,Sport & Freizeit
6407060,Sport & Freizeit > Radsport > Fahrradwerkzeuge,3,1,6407060,Sport & Freizeit
6407061,Sport & Freizeit > Sportbekleidung,2,1,6407061,Sport & Freizeit
6407410,Sport & Freizeit > Sportbekleidung > Herren,3,1,6407410,Sport & Freizeit
6418456,Sport & Freizeit > Sportbekleidung > Herren > T-Shirts & Tops,4,1,6418456,Sport & Freizeit
6407412,Sport & Freizeit > Sportbekleidung > Herren > Trainingsjacken,4,1,6407412,Sport & Freizeit
6407062,Sport & Freizeit > Sportbekleidung > Hosen,3,1,6407062,Sport & Freizeit
6407064,Sport & Freizeit > Wintersport,2,1,6407064,Sport & Freizeit
6407065,Sport & Freizeit > Wintersport > Schlitten,3,1,6407065,Sport & Freizeit
6407413,Sport & Freizeit > Wintersport > Skibekleidung,3,1,6407413,Sport & Freizeit
6407414,Sport & Freizeit > Wintersport > Skibekleidung > Skihosen,4,1,6407414,Sport & Freizeit
6467168,Sport & Outdoor,1,1,6467168,Sport & Outdoor
6467222,Sport & Outdoor > Outdoorausrüstung,2,1,6467222,Sport & Outdoor
6467223,Sport & Outdoor > Outdoorausrüstung > Camping Artikel,3,1,6467223,Sport & Outdoor
6467224,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte,4,1,6467224,Sport & Outdoor
6467356,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Vorzelte,5,1,6467356,Sport & Outdoor
6467225,Sport & Outdoor > Outdoorausrüstung > Camping Artikel > Zelte > Zeltzubehör,5,1,6467225,Sport & Outdoor
6467169,Sport & Outdoor > Sportausrüstung,2,1,6467169,Sport & Outdoor
6467272,Sport & Outdoor > Sportausrüstung > Ballsport,3,1,6467272,Sport & Outdoor
6467273,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung,4,1,6467273,Sport & Outdoor
6467274,Sport & Outdoor > Sportausrüstung > Ballsport > Badminton Ausrüstung > Badmintonnetze,5,1,6467274,Sport & Outdoor
6467170,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör,3,1,6467170,Sport & Outdoor
6467171,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör,4,1,6467171,Sport & Outdoor
6467475,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung,5,1,6467475,Sport & Outdoor
6467476,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradsicherheitsausstattung > Fahrradschlösser,6,1,6467476,Sport & Outdoor
6467172,Sport & Outdoor > Sportausrüstung > Fahrräder & Zubehör > Fahrradzubehör > Fahrradwerkzeuge,5,1,6467172,Sport & Outdoor
6467398,Sport & Outdoor > Sportausrüstung > Fitnessprodukte,3,1,6467398,Sport & Outdoor
6467399,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte,4,1,6467399,Sport & Outdoor
6467400,Sport & Outdoor > Sportausrüstung > Fitnessprodukte > Fitnessgeräte > Fitnesskleingeräte,5,1,6467400,Sport & Outdoor
6467175,Sport & Outdoor > Sportausrüstung > Multisportausrüstung,3,1,6467175,Sport & Outdoor
6467219,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Schienbeinschoner,4,1,6467219,Sport & Outdoor
6467176,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen,4,1,6467176,Sport & Outdoor
6467177,Sport & Outdoor > Sportausrüstung > Multisportausrüstung > Sportbrillen > Radsportbrillen,5,1,6467177,Sport & Outdoor
6467187,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung,3,1,6467187,Sport & Outdoor
6467343,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung,4,1,6467343,Sport & Outdoor
6467344,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte,5,1,6467344,Sport & Outdoor
6467345,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Laufsport Ausrüstung > Sportuhren & -messgeräte > Fitnesstracker,6,1,6467345,Sport & Outdoor
6467188,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung,4,1,6467188,Sport & Outdoor
6467189,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung,5,1,6467189,Sport & Outdoor
6467190,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradhemden,6,1,6467190,Sport & Outdoor
6467285,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Motorradausrüstung > Motorradbekleidung > Motorradjacken,6,1,6467285,Sport & Outdoor
6467297,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung,4,1,6467297,Sport & Outdoor
6467298,Sport & Outdoor > Sportausrüstung > Sonstige Sportausrüstung > Wassersport Ausrüstung > Schwimmflossen,5,1,6467298,Sport & Outdoor
6467173,Sport & Outdoor > Sportausrüstung > Sportbekleidung,3,1,6467173,Sport & Outdoor
6467174,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Funktionsshirts,4,1,6467174,Sport & Outdoor
6467310,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sport-Shorts,4,1,6467310,Sport & Outdoor
6467283,Sport & Outdoor > Sportausrüstung > Sportbekleidung > Sporthosen,4,1,6467283,Sport & Outdoor
