sku,productId,qty,bin,eligible,baselinker_linked,last_saved_source,title
SKU-7961309823,SKU-7961309823,0,,no,yes,script:backfill-normalize-products,Engelbert Strauss Bundhose Gr. 44 Herren 65% Polyester 35% Baumwolle NEU
SKU-7998641824,SKU-7998641824,2,XGA0202C,yes,yes,script:backfill-normalize-products,Rohema Drumsticks Holz NEU
SKU-8004480244,SKU-8004480244,0,XGA0203E,no,yes,script:backfill-normalize-products,Trotec Standventilator TVE 16 S: Sofortige Erfrischung & angenehmes Raumklima
SKU-8035511646,SKU-8035511646,1,XGA0204D,yes,yes,script:backfill-normalize-products,Brevillier's CRETACOLOR Pastellkreide Künstler Hobbyzeichner Schüler
SKU-8064565799,SKU-8064565799,0,,no,yes,script:backfill-normalize-products,UGG Hausschuhe Tazz Damen Wildleder Sand NEU
SKU-8112287411,SKU-8112287411,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Desigual Sweatshirt Gr.xxL Damen 100% Baumwolle Rosa NEU
SKU-8133187753,SKU-8133187753,2,XGA0201C,yes,yes,script:backfill-normalize-products,Villa Grinario Spannbettlaken Gr. 100x200cm 100% Baumwolle (Jersey gekämmt
SKU-8151275535,SKU-8151275535,1,XGA0203B,yes,yes,script:backfill-normalize-products,FUVSHU UV-Matratzenstaubsauger Milbensauger BT-Y02 350W NEU
SKU-8197874459,SKU-8197874459,0,,no,yes,script:backfill-normalize-products,New Balance Handschuhe Fäustlinge ML515AGR Herren Textil Wildleder Schwarz
SKU-8236064906,SKU-8236064906,0,,no,yes,script:backfill-normalize-products,KNIPEX Zangenschlüssel 82 01 200 SB 200mm Rot Grau NEU
SKU-8245288059,SKU-8245288059,1,XGA0302B,yes,yes,script:backfill-normalize-products,LICO Hallenschuhe Gr. 31 Kinder 360652 Synthetik/Textil Pink Türkis NEU
SKU-8249181407,SKU-8249181407,0,,no,yes,script:backfill-normalize-products,Sony DJ-Kopfhörer WH-CH720N Schwarz NEU
SKU-8310896573,SKU-8310896573,1,XGA0201C,yes,yes,script:backfill-normalize-products,IKEA Pendelleuchte SKU-8310896573 38cm Metall Weiß NEU
SKU-8317603092,SKU-8317603092,1,XGA0201C,yes,yes,script:backfill-normalize-products,Setex Matratzenschoner mit Noppenstruktur Noppen 140x200cm Erwachsene
SKU-8367978772,SKU-8367978772,3,XGA0304B,yes,yes,script:backfill-normalize-products,Pelikan Schreibmaschinen-Zubehör 519637 NEU
SKU-8380347833,SKU-8380347833,1,XGA0103D,yes,yes,script:backfill-normalize-products,"Casey Stehleuchte DEL8LIT03-189 Gold / Champagner Metall (Eisen), Glas NEU"
SKU-8462375603,SKU-8462375603,0,,no,yes,script:backfill-normalize-products,PUMA Sportschuh Gr. 40 Damen 365208 02 Gummi Schwarz NEU
SKU-8483173682,SKU-8483173682,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Reader's Digest Sachbuch: Weltgeschichte verstehen – Fundiertes Wissen
SKU-8605082485,SKU-8605082485,3,XGA0104A,yes,yes,script:backfill-normalize-products,Aqua Marina SUP Board Unisex Grün PVC NEU SKU-8605082485 Breeze Gr. 76 cm
SKU-8640590578,SKU-8640590578,1,XGA0201C,yes,yes,script:backfill-normalize-products,Villa Grinario Spannbettlaken SKU-8640590578 Gr. 100x200cm 200cm Grün
SKU-8689351772,SKU-8689351772,0,,no,yes,script:backfill-normalize-products,Garmin Herzfrequenzmesser 010-12883-00 Schwarz NEU
SKU-8742112863,SKU-8742112863,1,XGA0301B,yes,yes,script:backfill-normalize-products,New Balance Kinderschuhe -boots Gr. 26 Kinder Mesh Silber NEU
SKU-8747609895,SKU-8747609895,1,XGA0101E,yes,yes,script:backfill-normalize-products,QKIDS Tretroller Pink NEU
SKU-8779940575,SKU-8779940575,0,,no,yes,script:backfill-normalize-products,TATONKA Campingbecher 4073.000 600 Edelstahl Silber NEU
SKU-8835594725,SKU-8835594725,0,,no,yes,script:backfill-normalize-products,DESKTRONIC Kabelgebundene Router Metall Schwarz NEU
SKU-8843412443,SKU-8843412443,0,,no,yes,script:backfill-normalize-products,ONVAYA Verkehrsspiegel 31.2cm Schwarz NEU
SKU-8857013241,SKU-8857013241,1,XGA0302A,yes,yes,script:backfill-normalize-products,Paul Green Schnürschuhe 2688-00x Damen Lackleder Schwarz NEU
SKU-8919591829,SKU-8919591829,0,,no,yes,script:backfill-normalize-products,PLANAM Hose Gr. 170/176 Jungen oliv/schwarz NEU
SKU-9031958971,SKU-9031958971,0,,no,yes,script:backfill-normalize-products,Ninja Standmixer 2-in-1 BN750EU CB350EU Schwarz/Silber NEU Smoothies Eis-Crush
SKU-9035689627,SKU-9035689627,2,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Schulbedarf 6110 NEU Kreidehalter Set Hygienisch bruchsicher saubere
SKU-9073986145,SKU-9073986145,0,,no,yes,script:backfill-normalize-products,RAVENOL Sägekettenöl S 85 NEU Optimaler Verschleißschutz Haftung Business
SKU-9091395294,SKU-9091395294,1,XGA0202C,yes,yes,script:backfill-normalize-products,LEONARDO Trinkglas Swing Transparent Glas NEU Gr. 9 cm Trinkgläser Set
SKU-9142845763,SKU-9142845763,0,,no,yes,script:backfill-normalize-products,WALSER Hagelschutzplane 30974 Grau Silber Orange NEU
SKU-9146759920,SKU-9146759920,1,XGA0302A,yes,yes,script:backfill-normalize-products,Adidas Sneaker Gr. 44 UnisexErwachsene Samba Leder Wildleder Weiß NEU
SKU-9289261489,SKU-9289261489,10,XGA0303B,yes,yes,script:backfill-normalize-products,Isabel Abedi – Lola Löwenherz Kinderbuch Abenteuer 2007 Gebundene Ausgabe Neu
SKU-9317337160,SKU-9317337160,1,XGA0203B,yes,yes,script:backfill-normalize-products,"PAUDIN Santokumesser N5 – Präzise Schnitte, mühelos & langanhaltend scharf NEU"
SKU-9335260557,SKU-9335260557,0,,no,yes,script:backfill-normalize-products,ABUS Kettenschloss IVERA Steel-O-Flex 7200 für maximalen Diebstahlschutz
SKU-9428729031,SKU-9428729031,13,XGA0104D,yes,yes,script:backfill-normalize-products,Derby Rasierklingen Double Edge Herren Schwedischer Stahl Silber NEU
SKU-9431798499,SKU-9431798499,0,,no,yes,script:backfill-normalize-products,HP Tintenpatrone 6ZD17AE Kunststoff Schwarz Dreifarbig NEU
SKU-9436640030,SKU-9436640030,1,XGA0302A,yes,yes,script:backfill-normalize-products,Puma Golfschuh Fusion Crush Sport Herren Synthetik Textil Weiß Grau Rot NEU
SKU-9454243198,SKU-9454243198,7,XGA0204D,yes,yes,script:backfill-normalize-products,Jolly Wachsmalkreiden Kinder und Erwachsene Wachs Mehrfarbig NEU
SKU-9458628509,SKU-9458628509,0,,no,yes,script:backfill-normalize-products,Eureka Saug- Wischroboter E10s Kunststoff Weiß NEU
SKU-9564743151,SKU-9564743151,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Knirps Taschenschirm AS.050 9590561201W Navy Blau Strapazierfähige Materialien
SKU-9603350817,SKU-9603350817,0,,no,yes,script:backfill-normalize-products,Füllfederhalter Universal Metall Kunststoff NEU
SKU-9627368343,SKU-9627368343,0,,no,yes,script:backfill-normalize-products,d-c-fix Energiesparfolie 333-0000 90x200cm Erwachsene Kunststoff NEU
SKU-9671499764,SKU-9671499764,1,XGA0202E,yes,yes,script:backfill-normalize-products,House Nordic Servierwagen 68cm Metall 68x79cm Schwarz NEU
SKU-9787450821,SKU-9787450821,0,,no,yes,script:backfill-normalize-products,bremermann Manuelle Nudelmaschine 57003
SKU-9804667250,SKU-9804667250,1,XGA0302A,yes,yes,script:backfill-normalize-products,Adidas Sportschuh Gr. 38 2/3 Damen SKU-9804667250 Leder Grün NEU
SKU-9820031170,SKU-9820031170,0,,no,yes,script:backfill-normalize-products,"YOLEO Kinderroller 931 NEU Schwarz LED-Räder, Höhenverstellbarer Lenker"
SKU-9834509499,SKU-9834509499,1,XGA0202B,yes,yes,script:backfill-normalize-products,MSV Handtuchhalter 42cm Metall Schwarz NEU
SKU-9876441475,SKU-9876441475,1,XSGA0103A,yes,yes,script:backfill-normalize-products,Disney – Es war einmal ein Schneemann Bilderbuch Gebundene Ausgabe Neu
SKU-9912977908,SKU-9912977908,1,XGA0101B,yes,yes,script:backfill-normalize-products,Dexcom Blutzuckermessgerät STK-GT-013 Schwarz NEU
SKU-9933881904,SKU-9933881904,1,XGA0301B,yes,yes,script:backfill-normalize-products,SCENEX Handschuhe Fäustlinge Damen Satin Schwarz NEU
SKU-9968230318,SKU-9968230318,1,XGA0102B,yes,yes,script:backfill-normalize-products,HOLA KIT Reifenreparaturset HK802 Schwarz Grün NEU
SKU-9979752242,SKU-9979752242,0,,no,yes,script:backfill-normalize-products,CCLIFE Lambdasonden-Steckschlüssel-Satz 1735 22mm NEU
SKU-9988960743,SKU-9988960743,1,XGA0301B,yes,yes,script:backfill-normalize-products,Pepe Jeans Sneaker low Gr. 40 Damen Synthetik Beige NEU
SKU-2178359678,a11d13d2-573e-401e-bf44-f5eff249743f,1,XGA0501D,yes,yes,script:backfill-normalize-products,Suhr Effektpedal Woodshed Comp 9V 6.35mm Klinke In/Out NEU
SKU-2365442999,a18d09b8-ae6e-4114-9b82-f7cf388905d0,1,XGA0501C,yes,yes,script:backfill-normalize-products,Unbekannt Gastronormbehälter Edelstahl 176mm 2.4 Liter 2.4L 150mm Silber
SKU-2002593737,a2ad1a25-85f0-4206-ba2d-f718e75b5942,1,XGA0402A,yes,yes,script:backfill-normalize-products,LEVEL8 Koffer Luminous 65cm Unisex 66cm Schwarz NEU
SKU-1769600457,a306ee5a-9713-4ee0-8e51-a97b458577d5,1,XGA0403A,yes,yes,script:backfill-normalize-products,Jesebang In-Ear Kopfhörer YT18 Schwarz NEU True Wireless Bluetooth 5.3
SKU-3264592188,a52ad537-120e-426d-9887-f873d36bcdaa,1,XGA0301C,yes,yes,script:backfill-normalize-products,Thule Bodenmatte 20201523 Gummi Schwarz NEU
SKU-1848228084,a7fbf83a-10da-453f-974b-4d71c9e7e626,9,XGA0104C,yes,yes,script:backfill-normalize-products,Walex Fäkalientank-Deodorant Tiefblau NEU
SKU-8463577445,ab8921aa-074a-4d89-beb7-b4236133851e,1,XGA0201B,yes,yes,script:backfill-normalize-products,KSIBNW LED Streifen D347 20m Milchweißes PVC bluetooth RGB NEU
SKU-5736916285,acbaf936-25b4-4850-a552-4af9871abe8c,1,XGA0106A,yes,yes,script:backfill-normalize-products,PANORAMA24 Rolllattenrost BXL Premium Holz NEU Gr. 80 cm 80x200 Möbel Wohnen
SKU-5748131128,ad08f46f-d233-4c4f-b5c5-bc803ce5018e,0,,no,yes,script:backfill-normalize-products,FRANKBERG Querlenkersatz 001771200 NEU
SKU-5198272869,ad41bd2c-b32b-4f84-8e10-70a3933b51e6,1,XGA0502E,yes,no,ui,Street One Damen Pullover Anthrazit Gr. EUR 44-48 Textil 302909 NEU
SKU-8799542495,b17bc8c9-7097-40af-ba51-02491a3cb01e,1,XGA0405B,yes,yes,script:backfill-normalize-products,Kiniris Komplett-Kostüm Gr. S M L xL Kinder Polyester Braun NEU
SKU-3350934915,b82f2e03-f4e9-4cef-8984-364a6a8cfc8e,4,XGA0202D,yes,yes,script:backfill-normalize-products,"Kibek Gartenstecker Molveno 2201290005 Mattschwarz Metall, Kunststoff NEU"
SKU-8203474346,b9682eb9-a9aa-415e-898f-7b9bf915e42f,13,XGA0101E,yes,yes,script:backfill-normalize-products,Sabeatex Kopfkissen Körperkissen 13cm Gr. 70x35x13cm Weiß NEU
SKU-0716100821,c02f6527-8651-429c-8022-31eb90f6aaaa,1,XGA0101E,yes,yes,script:backfill-normalize-products,SOMAN Integralhelm Gr. S Unisex Pink Schwarz Lila NEU
SKU-9116827107,c1497bbf-f2e9-4e9a-9d75-7b31d2c0891d,8,XGA0401A,yes,yes,script:backfill-normalize-products,Toyfel Wurfspiel Tölky Kiefernholz NEU
SKU-7957694387,c6d932e0-cd68-4d66-8212-d98f5d10e8d2,1,XGA0106B,yes,yes,script:backfill-normalize-products,"SIRUS Mikrofonständer 516480 Desktop, Zinkdruckguss, höhenverstellbar 27-41cm"
SKU-6703015625,c98d74fd-e1a0-42fd-ba6d-2ea526b6e643,1,XGA0501D,yes,yes,script:backfill-normalize-products,Adidas Trainingshose Gr. M Herren Grün NEU
SKU-4995445480,c9fb6dc8-5db9-455d-a9b6-a8cadf694909,1,XGA0501D,yes,yes,script:backfill-normalize-products,Adidas Trainingshose Gr. L Herren Polyester Dunkelblau NEU
SKU-3442148631,d2649d99-ae7a-4b45-bca9-e6c452843d93,1,XGA0304A,yes,yes,script:backfill-normalize-products,ToMax Kompatible Tintenpatrone 72239 Gelb NEU
SKU-3178068699,d26c1381-e411-4bd2-a9fd-fdd8e408a28a,43,XGA0104C,yes,yes,script:backfill-normalize-products,Vex Zulaufschlauch 92250869 Kunststoff Metall Grau NEU
SKU-6221197450,d5ebb4cc-55b0-4b01-a52b-14af5f5e48dd,1,XGA0502B,yes,yes,script:backfill-normalize-products,TRIGGER POINT SYSTEMS Fitnessbänder Set Textil Grau Schwarz Hellgrau
SKU-2215132526,d7360291-deb4-4b2b-8251-b756f2572c94,1,XGA0402A,yes,yes,script:backfill-normalize-products,"EASY MOVE Trolley Gr. 54cm - Teleskopgriff,  Zahlenschloss, Doppelrollen, ABS Orange"
SKU-9612106646,daff6593-8cf1-4290-b164-30ff627317a0,1,XGA0404C,yes,yes,script:backfill-normalize-products,"FDS GmbH Wandgarderobe HW65983WH Weiß Holz, Metall NEU Gr. ca. 31.5 cm"
SKU-4465485856,dd602152-c85f-4a41-b405-0b04e500834f,1,XGA0404C,yes,yes,script:backfill-normalize-products,Mahlzeit Chafing Dish Montpellier CHAD13 Silber Edelstahl NEU Profi Set
SKU-5047615558,ddf71447-e7dd-4f92-afa1-9fc1b7fad114,1,XGA0204B,yes,yes,ui,Sunlu 3D Drucker Filament 1.75mm 5kg Schwarz NEU
SKU-9445536447,e0a338cc-0fd6-4625-8c0c-054308424954,1,XGA0405A,yes,yes,script:backfill-normalize-products,Adidas Trainingsjacke Gr. M Herren Polyester Schwarz NEU
SKU-6854747447,e29c131f-ec89-434c-b216-90f28330918d,1,XGA0101C,yes,yes,script:backfill-normalize-products,Vinz Jethelm Gr.xS Unisex Schwarz NEU
SKU-5599844775,e73c69ce-6582-4454-adab-52b418a775d0,1,XGA0105B,yes,yes,script:backfill-normalize-products,Goffii Montessori Lernspielzeug 230404041 Unisex Holz Mehrfarbig NEU
SKU-1536365981,ea75ec18-8ebd-4623-8b72-bdc796af7bfb,0,,no,no,script:backfill-normalize-products,Unbekannt Backform Einsatz Universal Silikon Schwarz NEU
SKU-8261682619,f0796a2b-7a12-4f55-b343-cf8e47e35ad0,1,XSGA0103B,yes,yes,script:backfill-normalize-products,TePe Interdentalbürsten 138826 Gr. 0.45mm Biobasierter Kunststoff Orange
SKU-6536943755,f19c6d73-628b-424c-9d89-d950ebafb74b,2,XGA0403B,yes,yes,ui,ANYCUBIC 3D Drucker Filament AHPLPBW-102 PLA 1kg 1.75mm Hellweiß NEU
SKU-2204782559,f2028097-7287-47f8-b694-d663960758ec,1,XGA0105B,yes,yes,script:backfill-normalize-products,Eternity Commerce LTD Magnetspielzeug 2024-1 Kunststoff Magnet Mehrfarbig
SKU-3481827893,f20fc23c-f6dc-476a-9070-d943caec409f,0,,no,yes,script:backfill-normalize-products,Rolife Miniatur-Bausatz TGB06 Holz Papier Stoff Metall 203x110x241mm
SKU-2693030055,f34aeded-183f-461f-8b6d-f899c863bddb,1,XGA0502E,yes,no,ui,Adidas Unisex Jogginghose Lila Gr. 2xS Baumwollmischung IY9636 NEU
SKU-7676899776,f42902e6-fbd5-40b3-ab2e-754199627da6,1,XGA0402B,yes,yes,script:backfill-normalize-products,AUTO NEWLAND Wagenheber Q086B-5.5kg Stahl 290mm 5.5kg Rot NEU
SKU-0107097519,f7a5bb4a-9e13-4a67-8065-996f9a809f26,2,XGA0106B,yes,yes,script:backfill-normalize-products,Sontheimer Nockenschalter 10008352 690V 9kW Grau Schwarz NEU
SKU-7447779999,f8fc404d-90b9-408f-a0a5-53038fdbd793,1,XGA0105B,yes,yes,script:backfill-normalize-products,ONLINE Kalligrafie-Set Anfänger und Fortgeschrittene Mehrfarbig NEU
SKU-9297459968,fad41e15-2900-414a-b739-2ed02d4394fe,0,,no,yes,script:backfill-normalize-products,febi bilstein Waschwasserpumpe 26259 für Mercedes-Benz (OE 2048660221)
