bl_product_id;bl_sku;bl_name;bl_manufacturer;avy_product_id;avy_sku;avy_name;avy_brand;match_source;title_match;brand_match
489184354;SKU-2969022222;DUNSOO Badteppich C04-061-04 120cm Gr. 70x120cm Mikrofaser Grau;DUNSOO;849e919f-0898-4df7-8fbb-e141c351cba4;SKU-2969022222;DUNSOO Badteppich C04-061-04 120cm Gr. 70x120cm Mikrofaser Grau;DUNSOO;ops.product_id;yes;yes
489184355;SKU-4961159565;Calvin Klein Herren Boxershorts Schwarz Gr. M Baumwoll-Stretch 4500572587;Calvin Klein;8719114322466;SKU-4961159565;Calvin Klein Herren Boxershorts Schwarz Gr. M Baumwoll-Stretch 4500572587;Calvin Klein;ops.product_id;yes;yes
489184620;SKU-2005525534;Hunkemöller Damen Shapewear Body Schwarz Gr. M;Hunkemöller;8720676510376;SKU-2005525534;Hunkemöller Damen Shapewear Body Schwarz Gr. M;Hunkemöller;ops.product_id;yes;yes
489184647;SKU-3055174422;Anker Powerbank A1616 5000 Kunststoff Schwarz;Anker;8b18f8c1-5ced-4f9d-989d-35fb729415fe;SKU-3055174422;Anker Powerbank A1616 5000 Kunststoff Schwarz;Anker;ops.product_id;yes;yes
489184725;SKU-9255560092;Tommy Hilfiger Herren T-Shirt Dunkelblau Gr. L 100% Baumwolle;Tommy Hilfiger;8720646475988;SKU-9255560092;Tommy Hilfiger Herren T-Shirt Dunkelblau Gr. L 100% Baumwolle;Tommy Hilfiger;ops.product_id;yes;yes
489185837;SKU-6469360404;Leevitex Spannbettlaken 100% Baumwolle 100x220cm 220cm Gelb;Leevitex;9e35f9b4-5df8-4db7-9dd7-31e4491488ef;SKU-6469360404;Leevitex Spannbettlaken 100% Baumwolle 100x220cm 220cm Gelb;Leevitex;ops.product_id;yes;yes
489185849;SKU-2574433036;SUNLU 3D Drucker Filament PLA 1.75mm 1kg 0.02mm Mehrfarbig;SUNLU;992c90f7-4b46-4306-8849-68b584459a4d;SKU-2574433036;SUNLU 3D Drucker Filament PLA 1.75mm 1kg 0.02mm Mehrfarbig;SUNLU;ops.product_id;yes;yes
489185872;SKU-0457243849;Blue Tomato Herren Weste Schwarz Gr. L Polarfleece BTFW2329;Blue Tomato;9368205000005;SKU-0457243849;Blue Tomato Herren Weste Schwarz Gr. L Polarfleece BTFW2329;Blue Tomato;ops.product_id;yes;yes
489186099;SKU-2365442999;Unbekannt Gastronormbehälter 176mm 2.4 Liter;;a18d09b8-ae6e-4114-9b82-f7cf388905d0;SKU-2365442999;Unbekannt Gastronormbehälter 176mm 2.4 Liter;Unbekannt;ops.product_id;yes;no
489186241;SKU-3264592188;Thule Bodenmatte 20201523;Thule;a52ad537-120e-426d-9887-f873d36bcdaa;SKU-3264592188;Thule Bodenmatte 20201523;Thule;ops.product_id;yes;yes
489186378;SKU-8799542495;Kiniris Kinder Komplett-Kostüm Braun Gr. S M LxL Polyester G-0047;Kiniris;b17bc8c9-7097-40af-ba51-02491a3cb01e;SKU-8799542495;Kiniris Kinder Komplett-Kostüm Braun Gr. S M LxL Polyester G-0047;Kiniris;ops.product_id;yes;yes
489186525;SKU-6703015625;Adidas Herren Trainingshose Grün Gr. M Recyceltes Polyester JP2314;Adidas;c98d74fd-e1a0-42fd-ba6d-2ea526b6e643;SKU-6703015625;Adidas Herren Trainingshose Grün Gr. M Recyceltes Polyester JP2314;Adidas;ops.product_id;yes;yes
489186632;SKU-4995445480;Adidas Herren Trainingshose Dunkelblau Gr. L Polyester JC8285;Adidas;c9fb6dc8-5db9-455d-a9b6-a8cadf694909;SKU-4995445480;Adidas Herren Trainingshose Dunkelblau Gr. L Polyester JC8285;Adidas;ops.product_id;yes;yes
489187059;SKU-6221197450;TRIGGER POINT SYSTEMS Fitness Fitnessbänder Set 3er S M L;TRIGGER POINT SYSTEMS;d5ebb4cc-55b0-4b01-a52b-14af5f5e48dd;SKU-6221197450;TRIGGER POINT SYSTEMS Fitness Fitnessbänder Set 3er S M L;TRIGGER POINT SYSTEMS;ops.product_id;yes;yes
489187106;SKU-9445536447;Adidas Herren Trainingsanzug Schwarz Gr. M Polyester JI8858;Adidas;e0a338cc-0fd6-4625-8c0c-054308424954;SKU-9445536447;Adidas Herren Trainingsanzug Schwarz Gr. M Polyester JI8858;Adidas;ops.product_id;yes;yes
489187162;SKU-5599844775;Goffii Bauernhof Gemüse Angeln Lernspielzeug 230404041 Ab 3 Jahre;Goffii;e73c69ce-6582-4454-adab-52b418a775d0;SKU-5599844775;Goffii Bauernhof Gemüse Angeln Lernspielzeug 230404041 Ab 3 Jahre;Goffii;ops.product_id;yes;yes
489187395;SKU-8261682619;TePe Interdentalbürsten;TePe;f0796a2b-7a12-4f55-b343-cf8e47e35ad0;SKU-8261682619;TePe Interdentalbürsten;TePe;ops.product_id;yes;yes
489187457;SKU-2204782559;Eternity Commerce LTD Bauen Konstruieren Magnetspielzeug 2024-1 Ab 3 Jahre;Eternity Commerce LTD;f2028097-7287-47f8-b694-d663960758ec;SKU-2204782559;Eternity Commerce LTD Bauen Konstruieren Magnetspielzeug 2024-1 Ab 3 Jahre;Eternity Commerce LTD;ops.product_id;yes;yes
489187553;SKU-7447779999;ONLINE Aquarell Blending Set 18050 Anfänger und Fortgeschrittene Mehrfarbig;ONLINE;f8fc404d-90b9-408f-a0a5-53038fdbd793;SKU-7447779999;ONLINE Aquarell Blending Set 18050 Anfänger und Fortgeschrittene Mehrfarbig;ONLINE;ops.product_id;yes;yes
489688584;SKU-2312450352;TT. BAGATT Stiefeletten Damen Gr. EU 36 Echtleder D11-AGx33-1100;TT. BAGATT;4067266427367;SKU-2312450352;TT. BAGATT Stiefeletten Damen Gr. EU 36 Echtleder D11-AGx33-1100;TT. BAGATT;ops.product_id;yes;yes
489688589;SKU-4870064003;Köln Matratze 31464030709 200cm 100x200cm;Köln;5265145c-c73e-4905-b442-9584eb0b5d89;SKU-4870064003;Köln Matratze 31464030709 200cm 100x200cm;Köln;ops.product_id;yes;yes
489688591;SKU-8447826159;Ellesse Herren Boxershorts Schwarz Gr. M 95% Baumwolle 5% Elastan SZA02765;Ellesse;5059732709403;SKU-8447826159;Ellesse Herren Boxershorts Schwarz Gr. M 95% Baumwolle 5% Elastan SZA02765;Ellesse;ops.product_id;yes;yes
489688592;SKU-7334344420;JACK JONES Herren Socken Schwarz Gr. Einheitsgröße 12172337;JACK & JONES;5714508372894;SKU-7334344420;JACK JONES Herren Socken Schwarz Gr. Einheitsgröße 12172337;JACK & JONES;ops.product_id;yes;yes
489688593;SKU-7025517137;Widmann Erwachsene Piratenmantel Schwarz Gr.xL 07164;Widmann;8003558071647;SKU-7025517137;Widmann Erwachsene Piratenmantel Schwarz Gr.xL 07164;Widmann;ops.product_id;yes;yes
489688594;SKU-2007106780;MILANO Herren Hawaii Hemd Schwarz Orange Gr. L/xL Polyester;MILANO;8003558101221;SKU-2007106780;MILANO Herren Hawaii Hemd Schwarz Orange Gr. L/xL Polyester;MILANO;ops.product_id;yes;yes
489688634;SKU-8934718651;Widmann Herren Kostümhemd Schwarz Orange Gr.xxL Polyester 10123;Widmann;8003558101238;SKU-8934718651;Widmann Herren Kostümhemd Schwarz Orange Gr.xxL Polyester 10123;Widmann;ops.product_id;yes;yes
489688704;SKU-3425228384;Widmann Herren Schlaghose Pink Gr. L/xL Polyester;Widmann;80035581118830;SKU-3425228384;Widmann Herren Schlaghose Pink Gr. L/xL Polyester;Widmann;ops.product_id;yes;yes
489688851;SKU-5173627811;DC Comics Kinder Kostüm Schwarz Gr. 3-4 Jahre;DC Comics;8026196116716;SKU-5173627811;DC Comics Kinder Kostüm Schwarz Gr. 3-4 Jahre;DC Comics;ops.product_id;yes;yes
489688890;SKU-6835511556;Funny Fashion Damen Kostüm Beige Gr. EU 44-46 100% Polyester 503221;Funny Fashion;8712364370409;SKU-6835511556;Funny Fashion Damen Kostüm Beige Gr. EU 44-46 100% Polyester 503221;Funny Fashion;ops.product_id;yes;yes
489688891;SKU-3582144495;Boland UnisexErwachsene Schlaghose Regenbogen Gr. M/L 100% Polyester 44744;Boland;8712026447449;SKU-3582144495;Boland UnisexErwachsene Schlaghose Regenbogen Gr. M/L 100% Polyester 44744;Boland;ops.product_id;yes;yes
489688894;SKU-5644516401;Supplend Nagelpilzbehandlung 1 Stift;Supplend;8720892260901;SKU-5644516401;Supplend Nagelpilzbehandlung 1 Stift;Supplend;ops.product_id;yes;yes
490679626;SKU-5493501888;Duschschlauch Kunststoff 160cm Dusche Verdrehschutz;Hansgrohe;4011097314037;SKU-5493501888;Duschschlauch Kunststoff 160cm Dusche Verdrehschutz;Hansgrohe;ops.product_id;yes;yes
490679631;SKU-7745371992;Hansgrohe Brauseschlauch Universal 125cm;Hansgrohe;4011097314013;SKU-7745371992;Hansgrohe Brauseschlauch Universal 125cm;Hansgrohe;ops.product_id;yes;yes
490679639;SKU-4766228789;Hansgrohe Duschthermostat 13156000 296mm Metall Chrom;Hansgrohe;4011097775111;SKU-4766228789;Hansgrohe Duschthermostat 13156000 296mm Metall Chrom;Hansgrohe;ops.product_id;yes;yes
490679653;SKU-5940997361;Hansgrohe Waschtischarmatur;Hansgrohe;4059625401927;SKU-5940997361;Hansgrohe Waschtischarmatur;Hansgrohe;ops.product_id;yes;yes
491621018;SKU-2231367173;Bedrop Bienengiftsalbe Hautpflege Beruhigend Revitalisierend 100g;Bedrop;0098931289601;SKU-2231367173;Bedrop Bienengiftsalbe Hautpflege Beruhigend Revitalisierend 100g;Bedrop;ops.product_id;yes;yes
491621064;SKU-6031918857;SORAKO Exzenterschleifer 350W Kabelgebunden 16 Schleifpapiere;SORAKO;0615272916159;SKU-6031918857;SORAKO Exzenterschleifer 350W Kabelgebunden 16 Schleifpapiere;SORAKO;ops.product_id;yes;yes
491621239;SKU-4755521008;Seguna Inkontinenz Pants;Seguna;0800633445532;SKU-4755521008;Seguna Inkontinenz Pants;Seguna;ops.product_id;yes;yes
491621770;SKU-5700317364;Hansgrohe Waschtischarmatur;Hansgrohe;34bb265f-a1ad-4850-a2ec-71bf44c1ad68;SKU-5700317364;Hansgrohe Waschtischarmatur;Hansgrohe;ops.product_id;yes;yes
491621852;SKU-0997953441;SKS Germany Radsport Multitool TOM 18;SKS Germany;2021181818184;SKU-0997953441;SKS Germany Radsport Multitool TOM 18;SKS Germany;ops.product_id;yes;yes
491621988;SKU-0770525136;BRITA Filterkartusche 1012446 11500 Liter 11500L;BRITA;4006387050412;SKU-0770525136;BRITA Filterkartusche 1012446 11500 Liter 11500L;BRITA;ops.product_id;yes;yes
491622621;SKU-6046815482;Hansgrohe Waschtischarmatur;Hansgrohe;4059625316214;SKU-6046815482;Hansgrohe Waschtischarmatur;Hansgrohe;ops.product_id;yes;yes
491623179;SKU-2139913486;KHW Wintersport Lenkschlitten 21213;KHW;4013361212134;SKU-2139913486;KHW Wintersport Lenkschlitten 21213;KHW;ops.product_id;yes;yes
491623264;SKU-2828094858;Medion Filterkaffeemaschine;Medion;4061275132182;SKU-2828094858;Medion Filterkaffeemaschine;Medion;ops.product_id;yes;yes
491623664;SKU-8205373469;Penthouse Damen String Ouvert Schwarz Gr. L/xL Hot Getaway;PENTHOUSE;4061504006000;SKU-8205373469;Penthouse Damen String Ouvert Schwarz Gr. L/xL Hot Getaway;Penthouse;ops.product_id;yes;yes
491623731;SKU-0563915773;PENTHOUSE String Open Secret Damen Gr. L/xL Polyamid Schwarz;PENTHOUSE;4061504016139;SKU-0563915773;PENTHOUSE String Open Secret Damen Gr. L/xL Polyamid Schwarz;PENTHOUSE;ops.product_id;yes;yes
491623754;SKU-3831935492;CLEANMaxx Polster- Teppichreiniger;CLEANMaxx;4067522073659;SKU-3831935492;CLEANMaxx Polster- Teppichreiniger;CLEANMaxx;ops.product_id;yes;yes
491624601;SKU-8650951585;Lyvanas Eiskratzer Schneebesen 2-in-1 für PKW/LKW ICE SCRAPER LYEK-01;Lyvanas;4260527480433;SKU-8650951585;Lyvanas Eiskratzer mit Schneebesen LYEK-01;Lyvanas;ops.product_id;no;yes
