Key,Products,Cluster,Types,Sources,TopCategories,SampleValues
Maßgenauigkeit,1,massgenauigkeit,string:1,attributes:1,,+/- 0.02 mm
Material (Label),1,material label,string:1,attributes:1,20460:1,Baumwolle
Material Auflage,1,material auflage,string:1,attributes:1,,PU-Leder
Material Außen,1,material aussen,string:1,attributes:1,183462:1,Exo-Tec
Material Außenjacke,1,material aussenjacke,string:1,attributes:1,,100% Polyester
Material Außenschale,1,material aussenschale,string:1,attributes:1,177075:1,ABS
Material Außenschicht,1,material aussenschicht,string:1,attributes:1,36440:1,Luftdurchlässig
Material Behälter,1,material behalter,string:1,attributes:1,133704:1,BPA‑freier Kunststoff
Material Boden & Zargen,1,material boden zargen,string:1,attributes:1,156104:1,Lindenholz
Material Dach,1,material dach,string:1,attributes:1,,Bitumen
Material Decke,1,material decke,string:1,attributes:1,156104:1,Fichtenholz
Material Grillplatte,1,material grillplatte,string:1,attributes:1,151621:1,Emailliertes Gusseisen
Material Gürtelclip,1,material gurtelclip,string:1,attributes:1,,Federstahl
Material Hauptmaterial,1,material hauptmaterial,string:1,attributes:1,181370:1,"65% Polyester, 35% Baumwolle"
Material Innen,1,material innen,string:1,attributes:1,183462:1,Mikrofaser
Material Innenfutter,1,material innenfutter,string:1,attributes:1,177075:1,Textil
Material Innenjacke,1,material innenjacke,string:1,attributes:1,,100% Polyester Fleece
Material Kern,1,material kern,string:1,attributes:1,,Stahlfedern
Material Kette,1,material kette,string:1,attributes:1,58100:1,Gehärteter Stahl
Material Klingenhalter,1,material klingenhalter,string:1,attributes:1,3244:1,Edelstahl
Material Korb,1,material korb,string:1,attributes:1,,Antihaftbeschichtetes Metall
Material LammwollPad,1,material lammwollpad,string:1,attributes:1,179448:1,"68% Wolle, 19% Polypropylen, 13% Polyester"
Material Microfasertuch,1,material microfasertuch,string:1,attributes:1,179448:1,"85% Polyester, 15% Polyamid"
Material Netz,1,material netz,string:1,attributes:1,,Kunststoff
Material Oberseite,1,material oberseite,string:1,attributes:1,,100% Polyester/Spandex
Material Presskegel/Saftbehälter,1,material presskegel saftbehalter,string:1,attributes:1,20677:1,Kunststoff
Material Schirm,1,material schirm,string:1,attributes:1,,Stoff
Material Schublade,1,material schublade,string:1,attributes:1,,Galvanisiertes Metall
Material Schwert und Schild,1,material schwert und schild,string:1,attributes:1,,EVA
Material Seiten,1,material seiten,string:1,attributes:1,,100% Polyester
Material Spitze,1,material spitze,string:1,attributes:1,20835:1,Gehärteter Stahl
Material Ummantelung,1,material ummantelung,string:1,attributes:1,58100:1,Textil
Material Unterplatte,1,material unterplatte,string:1,attributes:1,,MDF-Platte
Material Unterseite,1,material unterseite,string:1,attributes:1,,100% Polyolefin-beschichtetes Polyester
Materialbasis,1,materialbasis,string:1,attributes:1,,Leinöl
Materialspezifikation,1,materialspezifikation,string:1,attributes:1,178934:1,PPS GF40
Matratzengröße,1,matratzengrosse,string:1,attributes:1,20460:1,90-100 x 200-220 cm
Maulstellung,1,maulstellung,string:1,attributes:1,20770:1,15°
Max. Aststärke Hochentaster,1,max aststarke hochentaster,string:1,attributes:1,,ca. 30 cm
Max. Ausgangsleistung pro Port,1,max ausgangsleistung pro port,string:1,attributes:1,47075:1,12W
Max. Belastbarkeit,1,max belastbarkeit,string:1,attributes:1,,160 kg
Max. Belastung,1,max belastung,string:1,attributes:1,38204:1,100 kg
Max. Betriebsdruck,1,max betriebsdruck,string:1,attributes:1,260588:1,10 bar
Max. Betriebstemperatur,1,max betriebstemperatur,string:1,attributes:1,260588:1,60 °C
Max. Datenübertragungsrate,1,max datenubertragungsrate,string:1,attributes:1,,6 Gbit/s
Max. Durchflussmenge,1,max durchflussmenge,string:1,attributes:1,,5 l/min (bei 3 bar)
Max. Durchflussmenge bei 3 bar,1,max durchflussmenge bei 3 bar,string:1,attributes:1,,5 l/min
Max. Leistung,1,max leistung,string:1,attributes:1,259273:1,3680 W
Max. Leuchtdauer,1,max leuchtdauer,string:1,attributes:1,22689:1,15h
Max. Luftgeschwindigkeit Laubbläser,1,max luftgeschwindigkeit laubblaser,string:1,attributes:1,,ca. 180 km/h
Max. Motorleistung,1,max motorleistung,string:1,attributes:1,260588:1,1.1 kW
Max. Schnittstärke Hochentaster,1,max schnittstarke hochentaster,string:1,attributes:1,,ca. 30 cm
Max. Stromaufnahme,1,max stromaufnahme,string:1,attributes:1,44932:1,3.2 A
Max. Stromstärke,1,max stromstarke,string:1,attributes:1,260588:1,10 A
Max. Temperatur,1,max temperatur,string:1,attributes:1,,350 °C
max. Tragkraft  je Fach,1,max tragkraft je fach,null:1,attributes:1,127551:1,
Max. Waschtemperatur Bezug,1,max waschtemperatur bezug,string:1,attributes:1,,60 °C
Max. Zugkraft,1,max zugkraft,string:1,attributes:1,,907 kg
Maximale Belastung,1,maximale belastung,string:1,attributes:1,11331:1,100 kg
Maximale Fahrzeughöhe,1,maximale fahrzeughohe,string:1,attributes:1,50457:1,117.5 cm
Maximale Geschwindigkeit,1,maximale geschwindigkeit,string:1,attributes:1,18276:1,20 km/h
Maximale Höhe,1,maximale hohe,string:1,attributes:1,,105 cm
Maximale Hubhöhe,1,maximale hubhohe,string:1,attributes:1,,290 mm
Maximale Länge,1,maximale lange,string:1,attributes:1,,56 cm
Maximale Netzhöhe,1,maximale netzhohe,string:1,attributes:1,,1.6 m
Maximale Reichweite,1,maximale reichweite,string:1,attributes:1,18276:1,30 km
Maximale Temperatur,1,maximale temperatur,string:1,attributes:1,,200 °C
Maximale Tragkraft,1,maximale tragkraft,string:1,attributes:1,13386:1,90 kg
Maximale Wattage,1,maximale wattage,string:1,attributes:1,,60 W
Maximales_Körpergewicht,1,maximales korpergewicht,string:1,attributes:1,2988:1,15 kg
Maximalgewicht Kind,1,maximalgewicht kind,string:1,attributes:1,,21 kg
Mechanismus,1,mechanismus,string:1,attributes:1,19265:1,Wippmechanik
Medizinprodukt,1,medizinprodukt,string:1,attributes:1,,Ja
Meißeltyp 1,1,meisseltyp 1,string:1,attributes:1,50382:1,Spitzmeißel
Meißeltyp 2,1,meisseltyp 2,string:1,attributes:1,50382:1,Flachmeißel
Mengeneinheit,1,mengeneinheit,string:1,attributes:1,57357:1,Achsenset
Mensur,1,mensur,string:1,attributes:1,22670:1,63 cm
Menthol,1,menthol,string:1,attributes:1,180501:1,1.140 mg/kg
Merkmal,1,merkmal,string:1,attributes:1,262241:1,mit Zweimassenschwungrad (ZMS)
Messfunktion,1,messfunktion,string:1,attributes:1,33557:1,"Temperatur, Luftfeuchtigkeit"
Messfunktionen,1,messfunktionen,string:1,attributes:1,29525:1,"Außenmessung, Innenmessung, Tiefenmessung, Stufenmessung"
Messprinzip,1,messprinzip,string:1,attributes:1,29523:1,"Magnetisch, Wirbelstrom"
Messpunkt Kaltstartstrom,1,messpunkt kaltstartstrom,string:1,attributes:1,49782:1,-18 °C
Mindestgewicht des Benutzers,1,mindestgewicht des benutzers,string:1,attributes:1,11331:1,20 kg
Mine,1,mine,string:1,attributes:1,25354:1,Graphit
Minenformat,1,minenformat,null:1,attributes:1,25354:1,
Minimale Höhe,1,minimale hohe,string:1,attributes:1,,67 cm
Minimale Hubhöhe,1,minimale hubhohe,string:1,attributes:1,,140 mm
Minimale Länge,1,minimale lange,string:1,attributes:1,,43 cm
Mischverhältnis,1,mischverhaltnis,string:1,attributes:1,,1:1 mit Wasser
Mit ABS-Ring,1,mit abs ring,string:1,attributes:1,33729:1,Ja
Mit Absaugstation,1,mit absaugstation,string:1,attributes:1,2662:1,Ja
Mit Glasplatte,1,mit glasplatte,string:1,attributes:1,,Ja
Mit Griff,1,mit griff,string:1,attributes:1,,Ja
Mit Kopfkissen,1,mit kopfkissen,string:1,attributes:1,14070:1,Ja
Mit Sonnendach,1,mit sonnendach,string:1,attributes:1,14070:1,Ja
Mittelschicht-Material,1,mittelschicht material,string:1,attributes:1,158928:1,100 % thermoplastischer Elastomer (TPE)
Mobil,1,mobil,string:1,attributes:1,72576:1,Ja
Modell Akku,1,modell akku,string:1,attributes:1,29518:1,PBA 18V/45
Modell Ladegerät,1,modell ladegerat,string:1,attributes:1,29518:1,AL 1810 CV
Modularität,1,modularitat,string:1,attributes:1,8012:1,Vollmodular
Monitoring,1,monitoring,string:1,attributes:1,19656:1,Echtzeit-Monitoring
Montage_erforderlich,1,montage erforderlich,string:1,attributes:1,3199:1,Ja
Montagebereich,1,montagebereich,string:1,attributes:1,3199:1,Decke
Montagehinweis,1,montagehinweis,string:1,attributes:1,33612:1,Anzugsdrehmomente beachten
Montagematerial inklusive,1,montagematerial inklusive,string:1,attributes:1,174030:1,Nein
Montageort,1,montageort,string:1,attributes:1,,Auf Babybett
Montageseite,1,montageseite,string:1,attributes:1,170141:1,beidseitig
Montierte Größe,1,montierte grosse,string:1,attributes:1,1188:1,203 x 110 x 241 mm
MTBF,1,mtbf,string:1,attributes:1,,2.000.000 Stunden
Münzfach,1,munzfach,string:1,attributes:1,2996:1,Ja
Muster (Muster),1,muster muster,string:1,attributes:1,68814:1,Einfarbig
Nachhaltig,1,nachhaltig,string:1,attributes:1,,Ja
Nadeltiefe,1,nadeltiefe,string:1,attributes:1,33164:1,Einstellbar
Nagelproblem_sekundär,1,nagelproblem sekundar,string:1,attributes:1,,Brüchige Nägel
Nagelstruktur,1,nagelstruktur,string:1,attributes:1,,Regenerierend
Nahtversiegelt,1,nahtversiegelt,string:1,attributes:1,261011:1,Ja
NAND-Typ,1,nand typ,string:1,attributes:1,,3D TLC
Nass- und Trockenanwendung,1,nass und trockenanwendung,string:1,attributes:1,47931:1,Ja
Natrium,1,natrium,string:1,attributes:1,180501:1,0%
Navigation,1,navigation,string:1,attributes:1,174119:1,GPS integriert
Navigationstechnologie,1,navigationstechnologie,string:1,attributes:1,2662:1,LiDAR
NCQ-Unterstützung,1,ncq unterstutzung,string:1,attributes:1,,Ja
Neigungswinkel,1,neigungswinkel,string:1,attributes:1,,Verstellbar
Nennleistung AC-23A (400V),1,nennleistung ac 23a 400v,string:1,attributes:1,19839:1,10.5 kW
Nennleistung AC-3 (400V),1,nennleistung ac 3 400v,string:1,attributes:1,19839:1,9 kW
nennstrom,1,nennstrom,string:1,attributes:1,185059:1,8
Nettogewicht (kg),1,nettogewicht kg,string:1,attributes:1,20614:1,1.7
Nettoinhalt,1,nettoinhalt,string:1,attributes:1,180501:1,8 x 110 g
Netzanschluss,1,netzanschluss,string:1,attributes:1,260588:1,"230 V, Schuko-Stecker und Schuko-Kupplung"
Netzfrequenz,1,netzfrequenz,string:1,attributes:1,67720:1,50/60 Hz
Netzhöhe,1,netzhohe,string:1,attributes:1,,1.6 m
Netzlänge,1,netzlange,string:1,attributes:1,,4 m
Netzwerkstandard,1,netzwerkstandard,string:1,attributes:1,182094:1,CAT5e
Nicht geeignet für,1,nicht geeignet fur,string:1,attributes:1,50457:1,Dauerhaften Winter- und UV-Schutz
Norm,1,norm,string:1,attributes:1,20770:1,ISO 7736
Norm Erwachsene,1,norm erwachsene,string:1,attributes:1,109677:1,EN ISO 20471
Norm Kinder,1,norm kinder,string:1,attributes:1,109677:1,EN 17353:2020
NVMe-Protokoll,1,nvme protokoll,string:1,attributes:1,,NVMe 1.3
Oberfläche Gestell,1,oberflache gestell,string:1,attributes:1,,Pulverbeschichtet
Oberflächenbeschichtung,1,oberflachenbeschichtung,string:1,attributes:1,98847:1,Poliert
Oberflächenfinish,1,oberflachenfinish,string:1,attributes:1,,Matt
Oberflächenmaterial,1,oberflachenmaterial,string:1,attributes:1,33694:1,Velours
Oberflächenqualität,1,oberflachenqualitat,string:1,attributes:1,,Makellos
Oberflächenstruktur,1,oberflachenstruktur,string:1,attributes:1,158928:1,"Erhabene, griffige Textur"
Oberflächentyp,1,oberflachentyp,string:1,attributes:1,,Gemalt
OE-Nummer,1,oe nummer,string:1,attributes:1,33665:1,"038103383BL, 038103383DE, 1212188109"
OE-Referenz,1,oe referenz,string:1,attributes:1,170141:1,16 03 254
OE-Referenznummer,1,oe referenznummer,string:1,attributes:1,170141:1,1403300051
OEM-Referenznummer,1,oem referenznummer,string:1,attributes:1,262161:1,735480887
Öko-Tex Standard,1,oko tex standard,string:1,attributes:1,,100
Ölbasis,1,olbasis,string:1,attributes:1,,Bi-Synthetisch (PAO+Ester)
Ölspezifikation,1,olspezifikation,string:1,attributes:1,179501:1,ATF DCG II
Optik,1,optik,string:1,attributes:1,95672:1,Glitzernd
Optische Wirkung,1,optische wirkung,string:1,attributes:1,,Raumvergrößerung
Original,1,original,string:1,attributes:1,11195:1,Ja
Originaltitel,1,originaltitel,string:1,attributes:1,15480:1,Meiner! Hilfst du mir? Dann teilen wir!
Ort (Aufdruck),1,ort aufdruck,string:1,attributes:1,20444:1,D73257 Köngen
Orthopädisch,1,orthopadisch,string:1,attributes:1,,Ja
Oszillationswinkel,1,oszillationswinkel,string:1,attributes:1,20612:1,Automatisch 90°
Pädagogischer Wert,1,padagogischer wert,string:1,attributes:1,,"Kreativität, Feinmotorik, räumliches Vorstellungsvermögen"
PAP-Kennzeichnung,1,pap kennzeichnung,string:1,attributes:1,33661:1,Ja
Papiergewicht,1,papiergewicht,string:1,attributes:1,28113:1,200 g/m²
Papierqualität,1,papierqualitat,string:1,attributes:1,15480:1,Strapazierfähiges Papier
Passend für Fahrzeugmarken,1,passend fur fahrzeugmarken,string:1,attributes:1,33564:1,"Hyundai, Kia"
Passend für Modell,1,passend fur modell,string:1,attributes:1,33694:1,2er F45 Active Tourer
Passend für Modellreihen,1,passend fur modellreihen,string:1,attributes:1,33564:1,"Audi A4, Audi A5, Audi A6"
Passende Sattelstützen-Ø,1,passende sattelstutzen,string:1,attributes:1,177835:1,25.4 - 31.8 mm
Passform-System,1,passform system,string:1,attributes:1,87122:1,Custom Fit
Passgenauigkeit,1,passgenauigkeit,string:1,attributes:1,262128:1,Präzisionsgefertigt
Patentnummer,1,patentnummer,string:1,attributes:1,259347:1,ZL2016 2.0671313.4
PCIe-Anschlüsse,1,pcie anschlusse,string:1,attributes:1,8012:1,PCIe 5.1 mit 12V-2x6
PCIe-Version,1,pcie version,string:1,attributes:1,1244:1,4.0
Performance/Aktivität,1,performance aktivitat,string:1,attributes:1,15709:1,"Handball, Freizeit, Alltag"
Personalisiert,1,personalisiert,string:1,attributes:1,15709:1,Nein
Pflegeeigenschaft,1,pflegeeigenschaft,string:1,attributes:1,,Maschinenwaschbar
Pflegehinweis (Pflegehinweis),1,pflegehinweis pflegehinweis,string:1,attributes:1,162041:1,Schonende Reinigung gemäß Herstellerangaben
Pflegehinweis 2,1,pflegehinweis 2,string:1,attributes:1,,Nicht bleichen
Pflegehinweis 3,1,pflegehinweis 3,string:1,attributes:1,,Nicht im Trockner trocknen
Pflegehinweis_Detail,1,pflegehinweis detail,string:1,attributes:1,11484:1,"Pflegeleicht, formbeständig"
Pflegeleicht,1,pflegeleicht,string:1,attributes:1,180981:1,Ja
Pflicht: Kompatible Druckermodelle,1,pflicht kompatible druckermodelle,string:1,attributes:1,11195:1,Siehe Beschreibung
Pflichtattribut_Herstellernummer,1,pflichtattribut herstellernummer,string:1,attributes:1,11778:1,STS-GS-003
Pflichtattribut_Marke,1,pflichtattribut marke,string:1,attributes:1,11778:1,Dexcom
Pflichtattribut_Produktart,1,pflichtattribut produktart,string:1,attributes:1,11778:1,Sensor für kontinuierliche Glukosemessung (CGM)
Pflichtattribute,1,pflichtattribute,string:1,attributes:1,11195:1,"{""Marke"":""Canon"",""Modell"":""718"",""Produkttyp"":""Toner"",""Kompatible_Marke"":""Canon"",""Kompatible_Druckermodelle"":""Siehe Beschreibung"",""Zustand"":""Neu: Sonstige (siehe Artikelbeschreibung"
Pflichtattribute_Produkttyp,1,pflichtattribute produkttyp,string:1,attributes:1,11195:1,Toner
Pflichtattribute:Fahrradtyp,1,pflichtattribute fahrradtyp,string:1,attributes:1,58100:1,Universal
Pflichtattribute:Farbe,1,pflichtattribute farbe,string:1,attributes:1,58100:1,Schwarz
Pflichtattribute:Marke,1,pflichtattribute marke,string:1,attributes:1,58100:1,NEXTCOVER
Pflichtattribute:Material,1,pflichtattribute material,string:1,attributes:1,58100:1,Stahl
Pflichtattribute:Produkttyp,1,pflichtattribute produkttyp,string:1,attributes:1,58100:1,Faltschloss
PGM-Prüfzeichen,1,pgm prufzeichen,string:1,attributes:1,50382:1,Ja
Phosphor,1,phosphor,string:1,attributes:1,180501:1,0%
Phthalat-frei,1,phthalat frei,string:1,attributes:1,157325:1,Ja
Pinselform,1,pinselform,string:1,attributes:1,84904:1,"Flach, Rund"
Plattenmaße,1,plattenmasse,string:1,attributes:1,156105:1,ca. 37 x 23 cm
Plattform,1,plattform,string:1,attributes:1,32525:1,Nintendo Switch
Plattformhöhe,1,plattformhohe,string:1,attributes:1,,Mittel
Polsterung,1,polsterung,string:1,attributes:1,,Schaumstoff
Polzahl,1,polzahl,string:1,attributes:1,19839:1,4-polig
Präzisionsklasse,1,prazisionsklasse,string:1,attributes:1,36624:1,P6
Primäre Eigenschaft,1,primare eigenschaft,string:1,attributes:1,,Fördert Regeneration
Produkt ID,1,produkt id,string:1,attributes:1,101428:1,3770010398363
Produkt-ID (intern),1,produkt id intern,string:1,attributes:1,11195:1,B423K-BLACK-TONER
Produkt-ID (Intern),1,produkt id intern,string:1,attributes:1,20460:1,VG-JSB-100x200-BLAU
Produktbezeichnung,1,produktbezeichnung,string:1,attributes:1,259321:1,Ürün 1
Produktcode,1,produktcode,string:1,attributes:1,,716405
Produktgewicht,1,produktgewicht,string:1,attributes:1,11331:1,3.5 kg
Produktgröße (L x B x H),1,produktgrosse l x b x h,string:1,attributes:1,,615 x 370 x 365 mm
Produktname (Variante),1,produktname variante,string:1,attributes:1,20625:1,Seltmann Weiden Kaffeeservice Lido Solid Black 18-tlg. Elegantes Porzellan
Produktnummer,1,produktnummer,string:1,attributes:1,3205:1,010876
Produkttyp (Produkttyp),1,produkttyp produkttyp,string:1,attributes:1,162041:1,Matratzenschoner
Profil,1,profil,string:1,attributes:1,,Flachprofil
Programme,1,programme,string:1,attributes:1,133704:1,"Mixen, Max Mixen, Zerkleinern"
Prozessor-Unterstützung,1,prozessor unterstutzung,string:1,attributes:1,1244:1,AMD Ryzen 7000/8000 Serie
Prüfnorm,1,prufnorm,string:1,attributes:1,177075:1,ECE R22-06
PVC-frei,1,pvc frei,string:1,attributes:1,183462:1,Ja
Qualitätsmerkmal,1,qualitatsmerkmal,string:1,attributes:1,,Getestet unter anspruchsvollen Bedingungen
Qualitätsprüfung,1,qualitatsprufung,string:1,attributes:1,,Bestanden
QuickClean-Funktion,1,quickclean funktion,string:1,attributes:1,,Ja
Raddurchmesser,1,raddurchmesser,string:1,attributes:1,11331:1,200 mm
Räder,1,rader,string:1,attributes:1,,Ja
Räderkonfiguration,1,raderkonfiguration,string:1,attributes:1,9939:1,"2 vorne, 1 hinten"
Radiofunktion,1,radiofunktion,string:1,attributes:1,174119:1,RDS
Rahmenfarbe,1,rahmenfarbe,string:1,attributes:1,45246:1,Gold
RAID-Unterstützung,1,raid unterstutzung,string:1,attributes:1,,Ja
Räucherebenen,1,raucherebenen,string:1,attributes:1,81464:1,Mehrere
RDS-Funktion,1,rds funktion,string:1,attributes:1,174119:1,Ja
Recyclinghinweis,1,recyclinghinweis,string:1,attributes:1,,LDPE Kunststoff Hausmüll
Reduktion Wärmeeinstrahlung,1,reduktion warmeeinstrahlung,string:1,attributes:1,175757:1,ca. 45 %
Referenznummer,1,referenznummer,string:1,attributes:1,262228:1,212 323 00 20
Referenznummer_OEM,1,referenznummer oem,string:1,attributes:1,33564:1,2 111 254
Referenznummer(n) OE/OEM,1,referenznummer n oe oem,string:1,attributes:1,33579:1,910158
Reflektierend,1,reflektierend,string:1,attributes:1,50457:1,Ja
Region,1,region,string:1,attributes:1,16191:1,"Europa, Russland, GUS, Mittlerer Osten & Afrika"
Regionalcode,1,regionalcode,string:1,attributes:1,32525:1,PAL
Regler,1,regler,string:1,attributes:1,,"Attack, Threshold, Gain, Ratio"
Reifengröße,1,reifengrosse,string:1,attributes:1,18276:1,10 Zoll
Reihenanzahl,1,reihenanzahl,string:1,attributes:1,36624:1,Einreihig
Reinigungseigenschaft,1,reinigungseigenschaft,string:1,attributes:1,,Leicht zu reinigen
Reinigungsfreundlich,1,reinigungsfreundlich,string:1,attributes:1,,Ja
Reinigungssystem,1,reinigungssystem,string:1,attributes:1,,QuickClean
Reißverschlussart,1,reissverschlussart,string:1,attributes:1,,4-seitiger Rundumreißverschluss
RFID ID,1,rfid id,string:1,attributes:1,,067902
RFID Schutz,1,rfid schutz,string:1,attributes:1,2996:1,Ja
Richtcharakteristik,1,richtcharakteristik,string:1,attributes:1,119019:1,Niere (Cardioid)
Rohasche,1,rohasche,string:1,attributes:1,180501:1,60.4%
Rohfaser,1,rohfaser,string:1,attributes:1,180501:1,2.8%
Rohfett,1,rohfett,string:1,attributes:1,180501:1,4.7%
Rohprotein,1,rohprotein,string:1,attributes:1,180501:1,3.7%
RoHS-konform,1,rohs konform,string:1,attributes:1,,Ja
RoHS-Konformität,1,rohs konformitat,string:1,attributes:1,174119:1,Ja
Rollen-Eigenschaften,1,rollen eigenschaften,string:1,attributes:1,,Leichtgängig
Rostbeständig,1,rostbestandig,string:1,attributes:1,20622:1,Ja
Rostfrei,1,rostfrei,string:1,attributes:1,,Ja
Rostmaterial,1,rostmaterial,string:1,attributes:1,,Verchromter Stahl
Rotorblatt-Durchmesser,1,rotorblatt durchmesser,string:1,attributes:1,20612:1,35 cm
Rotordurchmesser,1,rotordurchmesser,string:1,attributes:1,20612:1,30 cm
Rückenlänge,1,ruckenlange,string:1,attributes:1,87122:1,Verstellbar
Rückenlehne,1,ruckenlehne,string:1,attributes:1,,Mehrfach verstellbar
Rückenlehnenhöhe,1,ruckenlehnenhohe,string:1,attributes:1,19265:1,Hoch
Rückenpanel,1,ruckenpanel,string:1,attributes:1,87122:1,"Spritzgegossener, gestanzter Schaumstoff"
Rückensystem,1,ruckensystem,string:1,attributes:1,87122:1,AirScape Suspension
Rückenteil,1,ruckenteil,string:1,attributes:1,68814:1,"gepolstert, mit Mesh"
Rückgaberecht,1,ruckgaberecht,string:1,attributes:1,178934:1,14 Tage
Rückhaltesystem,1,ruckhaltesystem,string:1,attributes:1,,Airbag-System
Rückschwenkwinkel,1,ruckschwenkwinkel,string:1,attributes:1,20770:1,15°
RUS Größe,1,rus grosse,string:1,attributes:1,,40
Rutschfest,1,rutschfest,string:1,attributes:1,259347:1,Ja
Rutschfeste Füße,1,rutschfeste fusse,string:1,attributes:1,20677:1,Ja
Rutschfestigkeit,1,rutschfestigkeit,string:1,attributes:1,158928:1,Ausgelegt für guten Halt mit Schuhen und barfuß
S.M.A.R.T.-Unterstützung,1,s m a r t unterstutzung,string:1,attributes:1,,Ja
Saftbehälter Farbe,1,saftbehalter farbe,string:1,attributes:1,20677:1,Transparent
Saitenanzahl,1,saitenanzahl,string:1,attributes:1,41431:1,6
Saitenmaterial,1,saitenmaterial,string:1,attributes:1,41431:1,Nickel Plated Steel
Saitenstärke,1,saitenstarke,string:1,attributes:1,41431:1,10-46
Saitentyp,1,saitentyp,string:1,attributes:1,41431:1,E-Gitarre
Sammlerstück,1,sammlerstuck,string:1,attributes:1,262984:1,Ja
Sattelbreite,1,sattelbreite,string:1,attributes:1,22670:1,50 mm
Sattelstreben,1,sattelstreben,null:1,attributes:1,177822:1,
Saugfähigkeit,1,saugfahigkeit,string:1,attributes:1,133696:1,Wasserabsorbierend
Saugkern,1,saugkern,string:1,attributes:1,36440:1,Stark
Saugkraft (kPa),1,saugkraft kpa,string:1,attributes:1,20614:1,13
Säurefrei,1,saurefrei,string:1,attributes:1,183462:1,Ja
Schaftdurchmesser,1,schaftdurchmesser,string:1,attributes:1,50382:1,18 mm
Schafttyp,1,schafttyp,string:1,attributes:1,50382:1,SDS max
Schaftweite,1,schaftweite,string:1,attributes:1,,Normal
Schaltertyp,1,schaltertyp,string:1,attributes:1,42284:1,Staubdichter Schalter
Schaumstärke,1,schaumstarke,string:1,attributes:1,50457:1,4 mm Neopren
Scheibengröße,1,scheibengrosse,string:1,attributes:1,177807:1,"282mm Durchmesser, 9mm Dicke"
Schichthaftung,1,schichthaftung,string:1,attributes:1,,Exzellent
Schlafklima,1,schlafklima,string:1,attributes:1,,Atmungsaktiv
Schlauchdurchmesser,1,schlauchdurchmesser,string:1,attributes:1,260307:1,19 mm
Schleifpapierbefestigung,1,schleifpapierbefestigung,string:1,attributes:1,42284:1,Klettverschluss
Schleiftellerdurchmesser,1,schleiftellerdurchmesser,string:1,attributes:1,42284:1,125 mm
Schließmechanismus,1,schliessmechanismus,string:1,attributes:1,58100:1,Schlüssel
Schliffart,1,schliffart,string:1,attributes:1,177005:1,Hohlschliff mit Kullen
Schliffart Klinge,1,schliffart klinge,string:1,attributes:1,,Wellenschliff
Schloss,1,schloss,string:1,attributes:1,,TSA-Zahlenschloss
Schlossart,1,schlossart,string:1,attributes:1,,TSA-Zahlenschloss
Schmutzabweisend,1,schmutzabweisend,string:1,attributes:1,180916:1,Ja
Schnellladefunktion,1,schnellladefunktion,string:1,attributes:1,,Ja
Schnittbreite Freischneider,1,schnittbreite freischneider,string:1,attributes:1,,ca. 25.5 cm
Schnittbreite Rasentrimmer,1,schnittbreite rasentrimmer,string:1,attributes:1,,ca. 45 cm
Schnittform,1,schnittform,string:1,attributes:1,,Regular Fit
Schnittlänge Heckenschere,1,schnittlange heckenschere,string:1,attributes:1,,ca. 48 cm
Schnittstellen,1,schnittstellen,string:1,attributes:1,44932:1,"Magnetstreifen, Chipkarte"
Schnitttiefe Rasenkantenschneider,1,schnitttiefe rasenkantenschneider,string:1,attributes:1,,ca. 1-5 cm
Schraubendreher Typen,1,schraubendreher typen,string:1,attributes:1,,"Kreuzschlitz, Schlitz"
Schreibmaschinen-Zubehör,1,schreibmaschinen zubehor,null:1,attributes:1,9606:1,
Schubladenmaterial,1,schubladenmaterial,string:1,attributes:1,,Metall
Schuhart,1,schuhart,string:1,attributes:1,13340:1,Tennisschuh
Schuhgröße (UK),1,schuhgrosse uk,string:1,attributes:1,181136:1,7
Schuhgröße CM,1,schuhgrosse cm,string:1,attributes:1,3034:1,24.5
Schuhgröße UK,1,schuhgrosse uk,string:1,attributes:1,3034:1,5.5
Schuhgröße UK (Damen),1,schuhgrosse uk damen,string:1,attributes:1,15709:1,8
Schuhgröße UK (Herren),1,schuhgrosse uk herren,string:1,attributes:1,15709:1,7.5
Schuhgröße US (Damen),1,schuhgrosse us damen,string:1,attributes:1,15709:1,10
Schuhgröße US (Herren),1,schuhgrosse us herren,string:1,attributes:1,15709:1,8.5
Schuhgröße_CM,1,schuhgrosse cm,string:1,attributes:1,15709:1,26
Schuhgröße_US,1,schuhgrosse us,string:1,attributes:1,15709:1,8
Schuhstil,1,schuhstil,string:1,attributes:1,21240:1,Sneaker
Schutz,1,schutz,string:1,attributes:1,33694:1,"Abnutzung, Schmutz, Flecken"
Schutz vor,1,schutz vor,string:1,attributes:1,50457:1,"Hagel, Kastanien, Ästen, Schmutz"
Schutzbrille,1,schutzbrille,string:1,attributes:1,45246:1,Nein
Schutzklasse,1,schutzklasse,string:1,attributes:1,,IP20
Schutzmerkmale,1,schutzmerkmale,string:1,attributes:1,33034:1,"Stoßschutz, Kratzschutz, Staubschutz"
Schutzsystem,1,schutzsystem,string:1,attributes:1,70911:1,MIPS
Schwenkbar,1,schwenkbar,string:1,attributes:1,29508:1,Ja
Schwenkbarer Auslauf,1,schwenkbarer auslauf,string:1,attributes:1,29508:1,Ja
Schwenkbereich,1,schwenkbereich,string:1,attributes:1,,10°
SD-Karten-Slot,1,sd karten slot,string:1,attributes:1,174119:1,Ja
