category_id,breadcrumb,reason
6560083,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Kerzenhalter,no_match
6560085,"Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Kränze, Girlanden & Pflanzen",no_match
6560088,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Nikolausstiefel,no_match
6560090,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Pyramiden,no_match
6560091,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Räucherfiguren,no_match
6560093,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Textilien,no_match
6560094,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Tischdekoration,no_match
6560095,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Wanddekoration,no_match
6560096,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Weihnachtsbäume,no_match
6560097,Möbel & Wohnen > Feste & Besondere Anlässe > Jahreszeitliche Dekoration > Weihnachtsbaumständer,no_match
6555026,Möbel & Wohnen > Feste & Besondere Anlässe > Karten & Einladungen,no_match
6555028,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration,no_match
6560098,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Aufblasbare Dekoration,no_match
6560099,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Ballons,no_match
6560100,"Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Banner, Flaggen & Girlanden",no_match
6560101,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Gästebücher,no_match
6560102,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Gedeckter Tisch,no_match
6560103,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Geschenkartikel,no_match
6560104,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Hüte & Masken,no_match
6560107,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Partydekoration,no_match
6560108,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Partysets,no_match
6560109,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Partyspiele,no_match
6560110,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Piñatas,no_match
6560111,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Pins & Anstecknadeln,no_match
6560113,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Sonstige,no_match
6560114,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Tortenfiguren,no_match
6560115,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Tortenkerzen,no_match
6560116,Möbel & Wohnen > Feste & Besondere Anlässe > Party- & Eventdekoration > Wunderkerzen & Partykracher,no_match
6555030,Möbel & Wohnen > Feste & Besondere Anlässe > Sonstige,no_match
6551367,Möbel & Wohnen > Haushalt,no_match
6555031,Möbel & Wohnen > Haushalt > Haushaltswaren,ambiguous
6560117,Möbel & Wohnen > Haushalt > Haushaltswaren > Einkaufstaschen,no_match
6560119,Möbel & Wohnen > Haushalt > Haushaltswaren > Küchenrollen,no_match
6560120,Möbel & Wohnen > Haushalt > Haushaltswaren > Müll- & Abfalleimer,no_match
6555032,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege,no_match
6560124,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Kleiderbürsten,no_match
6560125,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege,no_match
6563390,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhbeutel,no_match
6563392,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhcreme & Pflegeprodukte,no_match
6563393,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuherfrischer,no_match
6563395,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhpflege-Sets,no_match
6563396,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhreparatur,no_match
6563397,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Schuhspanner & Stiefelformer,no_match
6563398,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Schuhpflege > Sonstige,no_match
6560126,Möbel & Wohnen > Haushalt > Kleider- & Schuhpflege > Sonstige,no_match
6555035,Möbel & Wohnen > Haushalt > Putz- & Pflegemittel,ambiguous
6555036,Möbel & Wohnen > Haushalt > Putzgeräte,no_match
6560127,Möbel & Wohnen > Haushalt > Putzgeräte > Besen- & Bodenwischer-Zubehör,no_match
6560128,"Möbel & Wohnen > Haushalt > Putzgeräte > Besen, Bodenwischer & Schrubber",no_match
6560129,Möbel & Wohnen > Haushalt > Putzgeräte > Eimer,ambiguous
6560130,Möbel & Wohnen > Haushalt > Putzgeräte > Fensterwischer & -abzieher,no_match
6560131,Möbel & Wohnen > Haushalt > Putzgeräte > Handfeger & Kehrbleche,no_match
6560134,Möbel & Wohnen > Haushalt > Putzgeräte > Reinigungshandschuhe,no_match
6560136,Möbel & Wohnen > Haushalt > Putzgeräte > Spülschüsseln,no_match
6560137,Möbel & Wohnen > Haushalt > Putzgeräte > Staubwedel & -wischer,no_match
6560138,Möbel & Wohnen > Haushalt > Putzgeräte > Teppich- & Bodenkehrer,no_match
6555037,Möbel & Wohnen > Haushalt > Sonstige,no_match
6555039,Möbel & Wohnen > Haushalt > Wäsche,no_match
6560139,Möbel & Wohnen > Haushalt > Wäsche > Bügelbrettbezüge & Zubehör,no_match
6560141,Möbel & Wohnen > Haushalt > Wäsche > Fusselrollen,no_match
6560143,Möbel & Wohnen > Haushalt > Wäsche > Mottenkugeln,no_match
6560144,Möbel & Wohnen > Haushalt > Wäsche > Sonstige,no_match
6560145,Möbel & Wohnen > Haushalt > Wäsche > Wäschebälle,no_match
6560146,Möbel & Wohnen > Haushalt > Wäsche > Wäschefaltbretter,no_match
6560147,Möbel & Wohnen > Haushalt > Wäsche > Wäscheklammern & Beutel,no_match
6560150,Möbel & Wohnen > Haushalt > Wäsche > Wäschesäcke,no_match
6560152,"Möbel & Wohnen > Haushalt > Wäsche > Waschmittel, Weichspüler & Fleckenentferner",no_match
6551368,Möbel & Wohnen > Hochzeitsdekoration,no_match
6555040,Möbel & Wohnen > Hochzeitsdekoration > Ballons,no_match
6555041,"Möbel & Wohnen > Hochzeitsdekoration > Blumen, Blüten & Girlanden",no_match
6555042,Möbel & Wohnen > Hochzeitsdekoration > Briefboxen,no_match
6555043,Möbel & Wohnen > Hochzeitsdekoration > Dekoration,no_match
6555045,Möbel & Wohnen > Hochzeitsdekoration > Fotoalbum,no_match
6555046,Möbel & Wohnen > Hochzeitsdekoration > Gästebücher,no_match
6555048,Möbel & Wohnen > Hochzeitsdekoration > Gastgeschenke,no_match
6555049,Möbel & Wohnen > Hochzeitsdekoration > Gedeckter Tisch,no_match
6555050,Möbel & Wohnen > Hochzeitsdekoration > Glasgravuren,no_match
6555051,Möbel & Wohnen > Hochzeitsdekoration > Hochzeitstisch,no_match
6555052,Möbel & Wohnen > Hochzeitsdekoration > Karten & Einladungen,no_match
6555053,Möbel & Wohnen > Hochzeitsdekoration > Kerzen & Kerzenständer,no_match
6555055,Möbel & Wohnen > Hochzeitsdekoration > Ringkissen & Blumenkörbchen,no_match
6555056,Möbel & Wohnen > Hochzeitsdekoration > Schleifen & Bänder,no_match
6555057,Möbel & Wohnen > Hochzeitsdekoration > Sonstige,no_match
6555058,Möbel & Wohnen > Hochzeitsdekoration > Tortenfiguren,no_match
6555059,Möbel & Wohnen > Hochzeitsdekoration > Tortenheber & -messer,no_match
6555060,Möbel & Wohnen > Hochzeitsdekoration > Tortenständer,no_match
6555061,Möbel & Wohnen > Hochzeitsdekoration > Tüll,no_match
6551369,Möbel & Wohnen > Kerzen & Düfte,no_match
6555062,Möbel & Wohnen > Kerzen & Düfte > Düfte & Aromen,no_match
6555063,Möbel & Wohnen > Kerzen & Düfte > Kerzen & Teelichter,no_match
6555064,Möbel & Wohnen > Kerzen & Düfte > Kerzenständer & Teelichthalter,no_match
6555065,Möbel & Wohnen > Kerzen & Düfte > Sonstige,no_match
6551370,Möbel & Wohnen > Kindermöbel & Wohnen,no_match
6555066,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien,no_match
6560153,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Aufbewahrung & Organisation,no_match
6560154,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Badzubehör-Sets,no_match
6560155,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Duschvorhänge & -haken,no_match
6560156,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Handtücher & Waschlappen,no_match
6560158,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Seifenschalen & -spender,no_match
6560159,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Tritthocker,no_match
6560160,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Vorleger & Matten,no_match
6560161,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Wasserhahnverlängerer,no_match
6560162,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien > Zahnputz-Sets,no_match
6555067,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung,no_match
6560164,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung > Lampenschirme,no_match
6560166,Möbel & Wohnen > Kindermöbel & Wohnen > Beleuchtung > Tisch- & Stehlampen,no_match
6555068,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche,no_match
6560169,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettdecken- & Kopfkissen-Sets,no_match
6560170,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Betthimmel & Moskitonetze,no_match
6560171,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettlaken,no_match
6560172,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettüberwürfe & Tagesdecken,no_match
6560173,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Bettwäsche,no_match
6560175,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Kopfkissen & Körperkissen,no_match
6560177,Möbel & Wohnen > Kindermöbel & Wohnen > Bettwaren & -wäsche > Wohn- & Kuscheldecken,no_match
6555069,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung,no_match
6560178,"Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Bilder, Poster & Wandbehänge",no_match
6560179,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Dekokissen & -bezüge,no_match
6560181,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Spielzeugkisten,no_match
6560182,"Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Tafeln, Schilder & Buchstaben",no_match
6560183,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Teppiche & Läufer,no_match
6560184,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Tisch- & Regaldekoration,no_match
6560185,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Uhren & Wecker,no_match
6560186,"Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Wand-, Türgarderoben & Haken",no_match
6560187,Möbel & Wohnen > Kindermöbel & Wohnen > Dekoration & Kleinaufbewahrung > Wandtattoos & Fensterbilder,no_match
6555070,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen,no_match
6560188,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Besteck,no_match
6560189,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Brotdosen & Aufbewahrungsbeutel,no_match
6560190,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Ess- & Geschirr-Sets,no_match
6560191,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Platzdeckchen & Tischsets,no_match
6560192,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Schürzen,no_match
6560193,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Schüsseln & Teller,no_match
6560194,"Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Tassen, Becher & Gläser",no_match
6560195,Möbel & Wohnen > Kindermöbel & Wohnen > Kochen & Essen > Trink- & Isolierflaschen,no_match
6560196,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Betten & Bettgestelle,no_match
6560197,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Bettschutzgitter,no_match
6560200,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Regale & Aufbewahrung,no_match
6560201,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Schlafzimmer-Sets,no_match
6560203,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Schränke & Wandschränke,no_match
6560205,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Sitzbänke & Hocker,no_match
6560206,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Sitzsäcke & aufblasbare Sessel,no_match
6560207,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Sofas & Sessel,no_match
6560208,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Spieltisch- & Stuhl-Sets,no_match
6560209,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Stühle,ambiguous
6560210,Möbel & Wohnen > Kindermöbel & Wohnen > Möbel > Tische,ambiguous
6555072,Möbel & Wohnen > Kindermöbel & Wohnen > Sonstige,no_match
6551371,Möbel & Wohnen > Klein- & Hängeaufbewahrung,no_match
6555073,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Aufbewahrungsbeutel & -taschen,no_match
6555074,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Boxen,no_match
6555076,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Kleiderständer,no_match
6555078,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Lagereinheiten,no_match
6555079,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Mantel- & Hutständer,no_match
6560211,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Möbel > Tische,ambiguous
6555084,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Schubladenmatten,no_match
6555085,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Schuhaufbewahrung,no_match
6555086,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Sonstige,no_match
6555087,"Möbel & Wohnen > Klein- & Hängeaufbewahrung > Wand-, Türgarderoben & Haken",no_match
6555088,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Wandschrankorganisatoren,no_match
6555089,Möbel & Wohnen > Klein- & Hängeaufbewahrung > Zeitungsständer & -halter,no_match
6551372,Möbel & Wohnen > Kochen & Genießen,no_match
6555090,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen,no_match
6560215,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Muffinformen,no_match
6560216,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Quiche- & Obstkuchenformen,no_match
6560217,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Sets,no_match
6560218,Möbel & Wohnen > Kochen & Genießen > Backbleche & -formen > Sonstige,no_match
6555091,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration,no_match
6560220,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Ausstechformen,no_match
6560221,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug,no_match
6563399,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Blumennägel,no_match
6563400,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Dummies,no_match
6563401,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Fondant- & Schokoladenformen,no_match
6563402,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Fondant-Glätter & Smoother,no_match
6563403,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Kuchenschneider,no_match
6563404,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Modellierwerkzeug,no_match
6563405,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Prägezangen,no_match
6563406,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Schaber,no_match
6563407,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Sonstige,no_match
6563409,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Spritzbeutelhalter,no_match
6563410,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Spritztüllen,no_match
6563411,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Tortendrehteller,no_match
6563412,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Tortendübel & -stützen,no_match
6563413,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Tortenscheiben,no_match
6563414,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Deko-Werkzeug > Tüllen-Aufbewahrungsboxen,no_match
6560222,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren,no_match
6563415,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Airbrush,no_match
6563416,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Deko-Stifte & Quetschflaschen,no_match
6563417,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Schleifen & Kordeln,no_match
6563418,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Sonstige,no_match
6563419,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Tortenfiguren,no_match
6563420,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Dekorationen & Kuchenfiguren > Tortenkerzen,no_match
6560224,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Muffinförmchen,no_match
6560225,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Präsentation & Verpackungen,no_match
6563421,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Präsentation & Verpackungen > Kuchenboxen & -tüten,no_match
6563422,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Präsentation & Verpackungen > Kunstblumen,no_match
6563423,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Präsentation & Verpackungen > Sonstige,no_match
6563424,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Präsentation & Verpackungen > Tortenständer & Etageren,no_match
6560226,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Sonstige,no_match
6560227,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Teigformen,no_match
6560228,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Teigroller,no_match
6560229,Möbel & Wohnen > Kochen & Genießen > Backzubehör & Kuchendekoration > Teigschneider,no_match
6555092,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires,no_match
6560230,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Barschränke & -theken,no_match
6560231,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Cocktail-Zubehör,no_match
6560233,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Dosen- & Flaschenkühler,no_match
6560234,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Eiseimer & Weinkühler,no_match
6560237,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Flaschenöffner & Korkenzieher,no_match
6560238,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Flaschenverschlüsse & Korken,no_match
6560239,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Shaker,no_match
6560240,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Sonstige,no_match
6560241,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Spirituosen- & Bier-Zapfanlagen,no_match
6560242,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Weinglas-Anhänger,no_match
6560243,Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Weinglashalter,no_match
6560245,"Möbel & Wohnen > Kochen & Genießen > Bar & Wein-Accessoires > Weintaschen, -boxen & -träger",no_match
6555093,Möbel & Wohnen > Kochen & Genießen > Besteck,no_match
6560249,Möbel & Wohnen > Kochen & Genießen > Besteck > Servierbesteck,no_match
6560250,Möbel & Wohnen > Kochen & Genießen > Besteck > Sonstige,no_match
6555095,"Möbel & Wohnen > Kochen & Genießen > Brauen, Destillieren & Weinherstellung",no_match
6560251,"Möbel & Wohnen > Kochen & Genießen > Brauen, Destillieren & Weinherstellung > Ausrüstung",no_match
6560252,"Möbel & Wohnen > Kochen & Genießen > Brauen, Destillieren & Weinherstellung > Sets",no_match
6560253,"Möbel & Wohnen > Kochen & Genießen > Brauen, Destillieren & Weinherstellung > Zubehör",no_match
6560254,"Möbel & Wohnen > Kochen & Genießen > Brauen, Destillieren & Weinherstellung > Zutaten",no_match
6555096,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch,no_match
6560257,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Essig- & Öl-Sets,no_match
6560258,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Isolierkannen,no_match
6560259,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Kaffeetassen & -becher,no_match
6560260,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Komplett-Service,no_match
6560261,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Krüge & Kannen,no_match
6560262,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Milch- & Zuckersets,no_match
6560265,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Servierplatten & -schalen,no_match
6560267,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Serviettenringe & -halter,no_match
6560268,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Sonstige,no_match
6560269,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tabletts,no_match
6560270,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tassen & Untertassen,no_match
6560276,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Tischwäsche-Sets,no_match
6560277,Möbel & Wohnen > Kochen & Genießen > Gedeckter Tisch > Topfuntersetzer & Stövchen,no_match
6555097,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,no_match
6560279,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Bento Accessoires,no_match
6560280,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Besteckbänke,no_match
6560281,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Burger-Pressen,no_match
6560282,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Dosen- & Deckelöffner,no_match
6560283,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Eier- & Pfannkuchen-Formen,no_match
6560284,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Eier-Pochierer,no_match
6560285,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Eieruhren & Kurzzeitmesser,no_match
6560286,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Einmachzubehör,no_match
6560287,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Fondue-Sets,no_match
6560289,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Herdabdeckungen,no_match
6560290,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Kartoffelstampfer & -pressen,no_match
6560292,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Küchenutensilien,no_match
6560294,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Kühlschrankmagnete,no_match
6560295,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Manuelle Entsafter & Saftpressen,no_match
6560296,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Manuelle Speiseeisbereiter,no_match
6560297,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Messbecher & -löffel,no_match
6560299,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Mikrowellen-Geschirr,no_match
6560300,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Mörser & Stößel,no_match
6560301,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Multi-Hacker/Multi-Chopper,no_match
6560302,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Nudelformen & -pressen,no_match
6560304,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Passiermühlen,no_match
6560305,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Reiben,no_match
6560307,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Schäler & Zerkleinerer,no_match
6560308,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Schaufeln & Eisportionierer,no_match
6560311,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Siebe & Seiher,no_match
6560312,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Sonstige,no_match
6560313,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Spiralschneider,no_match
6560316,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Wackelpuddingformen,no_match
6560317,Möbel & Wohnen > Kochen & Genießen > Küchenhelfer > Wassereisformen,no_match
6555100,Möbel & Wohnen > Kochen & Genießen > Küchenmesser,no_match
6560319,Möbel & Wohnen > Kochen & Genießen > Küchentextilien > Schürzen,no_match
6560320,Möbel & Wohnen > Kochen & Genießen > Küchentextilien > Sonstige,no_match
6560321,Möbel & Wohnen > Kochen & Genießen > Küchentextilien > Teewärmer,no_match
6555102,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung,no_match
6560323,"Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Alufolie, Backpapier & Klarsichtfolie",no_match
6560324,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Besteckaufbewahrung,no_match
6560325,Möbel & Wohnen > Kochen & Genießen > Ordnung & Aufbewahrung > Brotdosen,no_match
