id,sku,name,brand,ean,inventory_quantity,storage_bin,storage_qty,storageBins_json,pending_intake
SKU-5740939127,SKU-5740939127,Leonardo Schalen-Set 5-tlg. Glas – Spülmaschinenfest & vielseitig einsetzbar,Leonardo,4002541666529,1,XGA0202C,1,"[{""lastUpdatedAt"":""2025-12-13T15:40:14.878Z"",""zone"":""X"",""firstStoredAt"":""2025-12-13T15:40:14.878Z"",""ebene"":""C"",""regal"":2,""etage"":""GA"",""quantity"":1,""gang"":2,""code"":""XGA0202C""}]",0
SKU-5780092798,SKU-5780092798,SW-Stahl Ring-Maulschlüssel 38mm - Präzision für Profis & Heimwerker,SW-Stahl,4033592047524,1,XGA0102C,1,"[{""lastUpdatedAt"":""2025-12-18T16:06:53.371Z"",""quantity"":1,""firstStoredAt"":""2025-12-18T16:06:53.371Z"",""zone"":""X"",""gang"":1,""ebene"":""C"",""regal"":2,""etage"":""GA"",""code"":""XGA0102C""}]",0
SKU-5795572847,SKU-5795572847,ADVENTURE Pop-Up Strandmuschel: UV 50+ Schutz & Blitzaufbau,ADVENTURE,,1,XGA0202B,1,"[{""lastUpdatedAt"":""2025-12-15T00:38:55.336Z"",""code"":""XGA0202B"",""quantity"":1,""firstStoredAt"":""2025-11-29T15:31:18.700Z"",""ebene"":""B"",""gang"":2,""etage"":""GA"",""regal"":2,""zone"":""X""}]",0
SKU-5799111421,SKU-5799111421,Philips LED Hallenleuchte 200W | Extrem Hell & Energieeffizient,Philips,8720707001286,3,XGA0201E,3,"[{""zone"":""X"",""quantity"":3,""code"":""XGA0201E"",""regal"":1,""firstStoredAt"":""2025-11-29T15:45:38.719Z"",""ebene"":""E"",""gang"":2,""lastUpdatedAt"":""2025-11-29T15:45:38.719Z"",""etage"":""GA""}]",0
SKU-5814356347,SKU-5814356347,Tefal Ingenio Induktion Pfannenset - Platzsparend & Vielseitig Kochen,Tefal,3168430357914,0,,,[],0
SKU-5842899450,SKU-5842899450,Stahlia Teleskopschienen Vollauszug Sanft & Stabil,Stahlia,4251307247216,1,XGA0102B,1,"[{""regal"":2,""etage"":""GA"",""quantity"":1,""lastUpdatedAt"":""2025-12-09T17:46:44.289Z"",""firstStoredAt"":""2025-12-09T17:46:44.289Z"",""gang"":1,""ebene"":""B"",""code"":""XGA0102B"",""zone"":""X""}]",0
SKU-5869700759,SKU-5869700759,MSI Mainboard PRO B650M-P für Gaming & Workstation mit AM5 DDR5,MSI,4711377100953,1,XGA0103B,1,"[{""etage"":""GA"",""gang"":1,""firstStoredAt"":""2025-12-13T15:38:34.529Z"",""zone"":""X"",""code"":""XGA0103B"",""ebene"":""B"",""lastUpdatedAt"":""2025-12-13T15:38:34.529Z"",""regal"":3,""quantity"":1}]",0
SKU-5943400007,SKU-5943400007,Cretacolor Farbstifte 250er Set: Brillante Farben für grenzenlose Kreativität,Cretacolor,9014400193201,1,XGA0102B,1,"[{""firstStoredAt"":""2025-12-13T15:54:06.448Z"",""lastUpdatedAt"":""2025-12-13T15:54:06.448Z"",""quantity"":1,""regal"":2,""etage"":""GA"",""zone"":""X"",""code"":""XGA0102B"",""ebene"":""B"",""gang"":1}]",0
SKU-5946216503,SKU-5946216503,reviMED TENS-Gerät Revi Tens für effektive Schmerzlinderung & Muskelstimulation,reviMED,06971763600575,0,,,[],0
SKU-6099130668,SKU-6099130668,Canon Toner 718 Original Schwarz für gestochen scharfe Laserdrucke,Canon,4960999628639,2,XGA0101B,2,"[{""quantity"":2,""regal"":1,""lastUpdatedAt"":""2025-12-12T16:52:12.287Z"",""firstStoredAt"":""2025-12-12T16:52:12.287Z"",""gang"":1,""zone"":""X"",""ebene"":""B"",""code"":""XGA0101B"",""etage"":""GA""}]",0
SKU-6148008788,SKU-6148008788,TPE YOGA Yogamatte – Rutschfest & Gelenkschonend für Yoga & Pilates,TPE YOGA,,1,XGA0202C,1,"[{""lastUpdatedAt"":""2025-12-06T19:26:46.100Z"",""ebene"":""C"",""code"":""XGA0202C"",""regal"":2,""quantity"":1,""zone"":""X"",""firstStoredAt"":""2025-12-06T19:26:46.100Z"",""gang"":2,""etage"":""GA""}]",0
SKU-6307001376,SKU-6307001376,Tommy Hilfiger Damen Sneaker Essential Runner Metallics – Stilvoll & Komfortabel,Tommy Hilfiger,8720637479520,1,XGA0301B,1,"[{""gang"":3,""lastUpdatedAt"":""2025-12-05T19:12:02.427Z"",""ebene"":""B"",""firstStoredAt"":""2025-12-05T19:12:02.427Z"",""zone"":""X"",""code"":""XGA0301B"",""regal"":1,""etage"":""GA"",""quantity"":1}]",0
SKU-6315915149,SKU-6315915149,Jolly Bleistifte HB 12er Set für präzises Schreiben & Zeichnen,Jolly,9014400001384,35,XGA0303A,35,"[{""quantity"":35,""lastUpdatedAt"":""2025-12-06T19:49:11.609Z"",""ebene"":""A"",""etage"":""GA"",""gang"":3,""firstStoredAt"":""2025-12-06T19:49:11.609Z"",""regal"":3,""zone"":""X"",""code"":""XGA0303A""}]",0
SKU-6346907299,SKU-6346907299,GoveeLife Smart Thermo-Hygrometer H5100 für präzises Raumklima,GoveeLife,6974100521360,1,XSGA0103B,1,"[{""zone"":""XS"",""gang"":1,""etage"":""GA"",""firstStoredAt"":""2025-12-18T15:58:38.367Z"",""quantity"":1,""regal"":3,""ebene"":""B"",""lastUpdatedAt"":""2025-12-18T15:58:38.367Z"",""code"":""XSGA0103B""}]",0
SKU-6369067650,SKU-6369067650,Philips OneBlade 360 Ersatzklingen für präzise & hautschonende Rasur,Philips,8710103997177,1,XSGA0103B,1,"[{""code"":""XSGA0103B"",""ebene"":""B"",""lastUpdatedAt"":""2025-12-18T15:50:06.840Z"",""quantity"":1,""regal"":3,""firstStoredAt"":""2025-12-18T15:50:06.840Z"",""gang"":1,""zone"":""XS"",""etage"":""GA""}]",0
SKU-6427883146,SKU-6427883146,NEXTCOVER Faltschloss ART-zertifiziert für höchsten Diebstahlschutz,NEXTCOVER,8720648699382,1,XSGA0103B,1,"[{""quantity"":1,""zone"":""XS"",""code"":""XSGA0103B"",""ebene"":""B"",""gang"":1,""lastUpdatedAt"":""2025-12-09T17:38:35.335Z"",""etage"":""GA"",""firstStoredAt"":""2025-12-09T17:38:35.335Z"",""regal"":3}]",0
SKU-6537574821,SKU-6537574821,VCM Aufsatzwaschbecken Keramik – Platzsparend für Gäste-WC & kleine Bäder,VCM,4051814369841,1,XGA0204B,1,"[{""zone"":""X"",""gang"":2,""lastUpdatedAt"":""2025-12-05T14:42:59.030Z"",""quantity"":1,""regal"":4,""firstStoredAt"":""2025-12-05T14:42:59.030Z"",""code"":""XGA0204B"",""ebene"":""B"",""etage"":""GA""}]",0
SKU-6544112261,SKU-6544112261,Ninja Heißluftfritteuse AF451EU: Dual Zone für 2 Gerichte gleichzeitig,Ninja,0622356258388,0,,,[],0
SKU-6558668236,SKU-6558668236,Blumtal Doppelrollo Klemmfix: Präzise Lichtregulierung ohne Bohren,Blumtal,4251897512916,2,XGA0202D,2,"[{""zone"":""X"",""lastUpdatedAt"":""2025-11-23T18:10:03.441Z"",""firstStoredAt"":""2025-11-23T18:10:03.441Z"",""gang"":2,""code"":""XGA0202D"",""quantity"":2,""etage"":""GA"",""ebene"":""D"",""regal"":2}]",0
SKU-6586579725,SKU-6586579725,CENTA-STAR Bettdecke Die Atmungsaktive für ganzjährigen Schlafkomfort,CENTA-STAR,4001969182901,4,XGA0302A,3,"[{""regal"":1,""firstStoredAt"":""2025-12-07T10:32:05.762Z"",""zone"":""X"",""etage"":""GA"",""code"":""XGA0301D"",""lastUpdatedAt"":""2025-12-12T19:48:04.933Z"",""quantity"":1,""gang"":3,""ebene"":""D""},{""ebene"":""A"",""zone"":""X"",""gang"":3,""lastUpdatedAt"":""2025-12-05T18:52:37.711Z"",""code"":""XGA0302A"",""firstStoredAt"":""2025-12-05T18:52:37.711Z"",""etage"":""GA"",""regal"":2,""quantity"":3}]",0
SKU-6603765179,SKU-6603765179,Terry Sattel Regenschutz: Wasserdichter Schutz für trockene Fahrten,Terry,4260012351552,0,,,[],0
SKU-6614383452,SKU-6614383452,Leonardo Swing Karaffe 1.2L – Eleganz & tropffreies Servieren,Leonardo,,0,,,[],0
SKU-6673544963,SKU-6673544963,Puma Court Classico Sneaker: Zeitloser Stil für optimalen Komfort,,4067983746314,0,XGA0302A,0,"[{""gang"":3,""ebene"":""A"",""etage"":""GA"",""quantity"":1,""lastUpdatedAt"":""2025-12-17T23:11:21.253Z"",""firstStoredAt"":""2025-12-05T19:05:37.074Z"",""regal"":2,""zone"":""X"",""code"":""XGA0302A""}]",0
SKU-6830410442,SKU-6830410442,"FIREFIX Ofenrohr DN 180, 1000mm, Senotherm Schwarz für sichere Abführung",,4017537302565,0,XGA0102D,0,"[{""code"":""XGA0102D"",""ebene"":""D"",""gang"":1,""etage"":""GA"",""regal"":2,""lastUpdatedAt"":""2025-12-17T23:11:21.342Z"",""quantity"":1,""zone"":""X"",""firstStoredAt"":""2025-11-29T16:27:48.814Z""}]",0
SKU-6847456474,SKU-6847456474,"WOLTU Sitzhocker mit Stauraum, faltbar & bequem gepolstert",WOLTU,4063425115168,1,XGA0202D,1,"[{""zone"":""X"",""firstStoredAt"":""2025-11-29T15:03:56.421Z"",""gang"":2,""ebene"":""D"",""lastUpdatedAt"":""2025-11-29T15:03:56.421Z"",""etage"":""GA"",""quantity"":1,""regal"":2,""code"":""XGA0202D""}]",0
SKU-6965414859,SKU-6965414859,Jolly Tempera Malfarben Set 14 Farben - Brillante Deckkraft für Kreative,Jolly,9014400293437,9,XGA0204D,9,"[{""etage"":""GA"",""code"":""XGA0204D"",""gang"":2,""regal"":4,""ebene"":""D"",""zone"":""X"",""firstStoredAt"":""2025-12-06T19:36:15.836Z"",""quantity"":9,""lastUpdatedAt"":""2025-12-15T00:44:20.329Z""}]",0
SKU-7049665224,SKU-7049665224,H&M Damen Strickjacke: Eleganter Zopfmuster Cardigan für Stil & Komfort,H&M,09766310601055,1,XSGA0103A,1,"[{""lastUpdatedAt"":""2025-12-09T17:40:44.810Z"",""ebene"":""A"",""zone"":""XS"",""code"":""XSGA0103A"",""gang"":1,""quantity"":1,""regal"":3,""etage"":""GA"",""firstStoredAt"":""2025-12-09T17:40:44.810Z""}]",0
SKU-7151143475,SKU-7151143475,Birkenstock Arizona Herren Pantoletten – Komfortables Naturkork-Fußbett,Birkenstock,4061418025265,1,XGA0301B,1,"[{""lastUpdatedAt"":""2025-12-05T19:11:35.766Z"",""quantity"":1,""etage"":""GA"",""gang"":3,""ebene"":""B"",""zone"":""X"",""firstStoredAt"":""2025-12-05T19:11:35.766Z"",""regal"":1,""code"":""XGA0301B""}]",0
SKU-7209250640,SKU-7209250640,Tatonka Campingtopf 4L Edelstahl – Robust & Platzsparend für Outdoor,Tatonka,4013236393873,1,XGA0104C,1,"[{""lastUpdatedAt"":""2025-12-13T15:38:52.327Z"",""ebene"":""C"",""gang"":1,""zone"":""X"",""quantity"":1,""regal"":4,""etage"":""GA"",""firstStoredAt"":""2025-12-13T15:38:52.327Z"",""code"":""XGA0104C""}]",0
SKU-7234186083,SKU-7234186083,ASICS Herren Sneaker EX89: Ikonischer Retro-Stil & Höchster Komfort,ASICS,4550457733175,1,,,[],0
SKU-7237772440,SKU-7237772440,Topeak Standpumpe JoeBlow Urban EX für Urban & E-Bikes – Präziser Reifendruck,Topeak,4710069708088,1,XGA0104B,1,"[{""gang"":1,""zone"":""X"",""quantity"":1,""regal"":4,""etage"":""GA"",""code"":""XGA0104B"",""lastUpdatedAt"":""2025-11-23T17:45:51.445Z"",""firstStoredAt"":""2025-11-23T17:45:51.445Z"",""ebene"":""B""}]",0
SKU-7245071607,SKU-7245071607,DIGITAL REVOLUTION Tintenpatrone LC422 Gelb für 550 brillante Seiten,DIGITAL REVOLUTION,4050297119295,1,XSGA0103A,1,"[{""firstStoredAt"":""2025-12-18T15:58:01.212Z"",""quantity"":1,""lastUpdatedAt"":""2025-12-18T15:58:01.212Z"",""zone"":""XS"",""etage"":""GA"",""regal"":3,""code"":""XSGA0103A"",""ebene"":""A"",""gang"":1}]",0
SKU-7270723982,SKU-7270723982,Kitchen Sink Einbauspüle: Robuste Edelstahl-Spüle mit Abtropfgitter,Kitchen Sink,42033111000765,1,XGA0102E,1,"[{""quantity"":1,""regal"":2,""gang"":1,""firstStoredAt"":""2025-12-05T14:48:11.186Z"",""lastUpdatedAt"":""2025-12-05T14:48:11.186Z"",""ebene"":""E"",""etage"":""GA"",""zone"":""X"",""code"":""XGA0102E""}]",0
SKU-7290912165,SKU-7290912165,Marco Tozzi Damen Pumps Vegan Nude Gr. 37 – Eleganz & Komfort,Marco Tozzi,4064232428991,1,XGA0302B,1,"[{""quantity"":1,""ebene"":""B"",""lastUpdatedAt"":""2025-12-05T19:08:54.020Z"",""regal"":2,""firstStoredAt"":""2025-12-05T19:08:54.020Z"",""zone"":""X"",""code"":""XGA0302B"",""gang"":3,""etage"":""GA""}]",0
SKU-7350795017,SKU-7350795017,Primewire Antennenkabel 15m gewinkelt für optimale Signalqualität,Primewire,4061474124438,1,XGA0102B,1,"[{""zone"":""X"",""firstStoredAt"":""2025-12-18T15:55:09.300Z"",""regal"":2,""gang"":1,""ebene"":""B"",""quantity"":1,""code"":""XGA0102B"",""etage"":""GA"",""lastUpdatedAt"":""2025-12-18T15:55:09.300Z""}]",0
SKU-7473377331,SKU-7473377331,CORSAIR PC-Netzteil RM1000x 1000W ATX 3.1 PCIe 5.1 Zukunftssicher,CORSAIR,0840006667636,1,XGA0103B,1,"[{""code"":""XGA0103B"",""gang"":1,""etage"":""GA"",""quantity"":1,""zone"":""X"",""regal"":3,""lastUpdatedAt"":""2025-12-18T16:01:36.112Z"",""firstStoredAt"":""2025-12-18T16:01:36.112Z"",""ebene"":""B""}]",0
SKU-7499091535,SKU-7499091535,Ninja Plancha-Grillplatte XL: Schonendes Garen für perfekte Ergebnisse,Ninja,0622356278348,0,,,[],0
SKU-7543211550,SKU-7543211550,"CMP Kinder Schneestiefel Rae WP – Warm, trocken und sicher durch den Winter",CMP,8056381903395,1,XGA0301B,1,"[{""lastUpdatedAt"":""2025-12-05T19:12:33.769Z"",""ebene"":""B"",""code"":""XGA0301B"",""regal"":1,""gang"":3,""firstStoredAt"":""2025-12-05T19:12:33.769Z"",""etage"":""GA"",""quantity"":1,""zone"":""X""}]",0
SKU-7627745924,SKU-7627745924,NEOLYMP Yogamatte Rutschfest & Biologisch Abbaubar für Yoga & Pilates,NEOLYMP,4260623660043,0,,,[],0
SKU-7680238839,SKU-7680238839,Polo Ralph Lauren Kinder Sneaker: Zeitloser Stil & hoher Komfort,Polo Ralph Lauren,196382334601,1,XGA0302B,1,"[{""firstStoredAt"":""2025-12-05T19:08:47.414Z"",""etage"":""GA"",""gang"":3,""zone"":""X"",""code"":""XGA0302B"",""lastUpdatedAt"":""2025-12-05T19:08:47.414Z"",""quantity"":1,""regal"":2,""ebene"":""B""}]",0
SKU-7721659409,SKU-7721659409,db-tronic Raspberry Pi 5 Starter-Set 8GB RAM für anspruchsvolle Projekte,db-tronic,613192999,0,,,[],0
SKU-7800997883,SKU-7800997883,Tamaris Slingpumps Damen – Zeitloser Komfort für jeden Anlass,Tamaris,,1,XGA0301B,1,"[{""zone"":""X"",""quantity"":1,""gang"":3,""ebene"":""B"",""code"":""XGA0301B"",""etage"":""GA"",""regal"":1,""firstStoredAt"":""2025-12-05T19:12:20.144Z"",""lastUpdatedAt"":""2025-12-05T19:12:20.144Z""}]",0
SKU-7892887285,SKU-7892887285,Canon Toner 057H Schwarz für professionelle Druckergebnisse & 10.000 Seiten,Canon,4549292136302,2,XGA0101B,2,"[{""code"":""XGA0101B"",""zone"":""X"",""gang"":1,""ebene"":""B"",""lastUpdatedAt"":""2025-12-09T17:46:33.532Z"",""regal"":1,""etage"":""GA"",""firstStoredAt"":""2025-12-09T17:21:10.544Z"",""quantity"":2}]",0
SKU-7926913408,SKU-7926913408,"TOPTREK Fahrradabdeckung: Ganzjahresschutz, wasserdicht für 1 Fahrrad",TOPTREK,0313030022097,1,XSGA0103B,1,"[{""code"":""XSGA0103B"",""lastUpdatedAt"":""2025-12-09T17:41:51.906Z"",""quantity"":1,""etage"":""GA"",""firstStoredAt"":""2025-12-09T17:41:51.906Z"",""regal"":3,""ebene"":""B"",""gang"":1,""zone"":""XS""}]",0
SKU-7948301538,SKU-7948301538,Kompatibel Tonerpatrone Schwarz für Brother – Gestochen scharfe Texte,Kompatibel,8718891015578,2,XGA0101B,2,"[{""firstStoredAt"":""2025-12-09T17:20:32.353Z"",""code"":""XGA0101B"",""regal"":1,""lastUpdatedAt"":""2025-12-09T17:46:11.685Z"",""gang"":1,""etage"":""GA"",""zone"":""X"",""ebene"":""B"",""quantity"":2}]",0
SKU-7961309823,SKU-7961309823,Engelbert Strauss Bundhose e.s. motion 2020 Winter: Optimaler Kälteschutz,,5907455902611,0,XSGA0103A,0,"[{""gang"":1,""lastUpdatedAt"":""2025-12-17T23:11:21.464Z"",""regal"":3,""zone"":""XS"",""quantity"":1,""firstStoredAt"":""2025-12-09T17:41:24.325Z"",""code"":""XSGA0103A"",""ebene"":""A"",""etage"":""GA""}]",0
SKU-7998641824,SKU-7998641824,Rohema Drumsticks Premium Holz für Präzision & Langlebigkeit,Rohema,,2,XGA0202C,2,"[{""firstStoredAt"":""2025-12-06T19:36:36.137Z"",""regal"":2,""quantity"":2,""zone"":""X"",""code"":""XGA0202C"",""lastUpdatedAt"":""2025-12-06T19:36:36.137Z"",""ebene"":""C"",""gang"":2,""etage"":""GA""}]",0
SKU-8004480244,SKU-8004480244,Trotec Standventilator TVE 16 S: Sofortige Erfrischung & angenehmes Raumklima,,4052138013946,0,XGA0203E,0,"[{""regal"":3,""code"":""XGA0203E"",""gang"":2,""ebene"":""E"",""etage"":""GA"",""zone"":""X"",""quantity"":1,""lastUpdatedAt"":""2025-12-17T23:11:21.557Z"",""firstStoredAt"":""2025-11-23T18:07:35.541Z""}]",0
SKU-8035511646,SKU-8035511646,Cretacolor Harte Pastellkreiden Braun für präzise Linien & sanfte Übergänge,Brevillier's CRETACOLOR,9002592484122,1,XGA0204D,1,"[{""ebene"":""D"",""lastUpdatedAt"":""2025-12-06T19:38:30.727Z"",""regal"":4,""zone"":""X"",""code"":""XGA0204D"",""firstStoredAt"":""2025-12-06T19:38:30.727Z"",""gang"":2,""etage"":""GA"",""quantity"":1}]",0
SKU-8064565799,SKU-8064565799,UGG Tazz Damen Hausschuhe: Luxuriöser Komfort & stilvolle Wärme,UGG,197634001401,0,,,[],0
SKU-8112287411,SKU-8112287411,"Desigual Damen Sweatshirt AZRIEL: Stilvoll, bequem, 100% Baumwolle",Desigual,8445110446065,1,XSGA0103A,1,"[{""quantity"":1,""etage"":""GA"",""regal"":3,""lastUpdatedAt"":""2025-12-09T17:40:21.216Z"",""firstStoredAt"":""2025-12-09T17:40:21.216Z"",""ebene"":""A"",""gang"":1,""zone"":""XS"",""code"":""XSGA0103A""}]",0
SKU-8133187753,SKU-8133187753,GULNABIO Jersey-Spannbettlaken Rot 100x200 cm – Perfekte Passform & Komfort,GULNABIO,,2,XGA0201C,2,"[{""quantity"":2,""code"":""XGA0201C"",""lastUpdatedAt"":""2025-11-23T16:53:34.955Z"",""regal"":1,""ebene"":""C"",""gang"":2,""zone"":""X"",""firstStoredAt"":""2025-11-23T16:53:34.955Z"",""etage"":""GA""}]",0
SKU-8151275535,SKU-8151275535,FUVSHU UV-Matratzenstaubsauger BT-Y02 für Tiefenreinigung & Milbenschutz,FUVSHU,,1,XGA0203B,1,"[{""gang"":2,""firstStoredAt"":""2025-11-23T17:44:10.090Z"",""quantity"":1,""lastUpdatedAt"":""2025-11-23T17:44:10.090Z"",""etage"":""GA"",""regal"":3,""code"":""XGA0203B"",""ebene"":""B"",""zone"":""X""}]",0
SKU-8197874459,SKU-8197874459,"New Balance Herren Sneaker 515: Stilvoll, bequem und vielseitig",New Balance,197967919923,0,,,[],0
SKU-8236064906,SKU-8236064906,KNIPEX Zangenschlüssel 200mm – Präzises Greifen & Schrauben ohne Beschädigung,KNIPEX,4003773087571,1,XSGA0103A,1,"[{""ebene"":""A"",""regal"":3,""firstStoredAt"":""2025-12-18T15:59:30.161Z"",""zone"":""XS"",""quantity"":1,""etage"":""GA"",""lastUpdatedAt"":""2025-12-18T15:59:30.161Z"",""code"":""XSGA0103A"",""gang"":1}]",0
SKU-8245288059,SKU-8245288059,LICO Boulder V Kinder Hallenschuhe: Sicherer Halt & Komfort,LICO,4019335589544,1,XGA0302B,1,"[{""lastUpdatedAt"":""2025-12-05T19:08:42.460Z"",""quantity"":1,""gang"":3,""regal"":2,""ebene"":""B"",""etage"":""GA"",""zone"":""X"",""code"":""XGA0302B"",""firstStoredAt"":""2025-12-05T19:08:42.460Z""}]",0
SKU-8249181407,SKU-8249181407,Sony WH-CH720N Over-Ear Kopfhörer mit Aktiver Geräuschunterdrückung,Sony,4548736142428,1,XGA0103B,1,"[{""etage"":""GA"",""quantity"":1,""ebene"":""B"",""gang"":1,""code"":""XGA0103B"",""regal"":3,""firstStoredAt"":""2025-12-18T15:56:06.625Z"",""zone"":""X"",""lastUpdatedAt"":""2025-12-18T15:56:06.625Z""}]",0
SKU-8310896573,SKU-8310896573,"IKEA RANARP Pendelleuchte: Zeitloses Design für warmes, gezieltes Licht",IKEA,,1,XGA0201C,1,"[{""code"":""XGA0201C"",""firstStoredAt"":""2025-11-29T16:24:52.029Z"",""ebene"":""C"",""gang"":2,""etage"":""GA"",""quantity"":1,""lastUpdatedAt"":""2025-12-12T22:13:33.656Z"",""zone"":""X"",""regal"":1}]",0
SKU-8317603092,SKU-8317603092,SETEX Matratzenschoner Noppen 140x200cm – Optimaler Schutz & Belüftung,,4038473870772,1,,,[],0
SKU-8367978772,SKU-8367978772,"Pelikan Farbband Gr. 156 C Correctable für präzise, fehlerfreie Texte",Pelikan,4018474519634,3,XGA0304B,3,"[{""regal"":4,""firstStoredAt"":""2025-12-13T15:49:15.988Z"",""ebene"":""B"",""lastUpdatedAt"":""2025-12-13T15:49:15.988Z"",""code"":""XGA0304B"",""gang"":3,""zone"":""X"",""quantity"":3,""etage"":""GA""}]",0
SKU-8380347833,SKU-8380347833,Casey Stehleuchte Modern: Stilvolles Leselicht & Behagliches Ambiente,Casey,4099983384487,1,XGA0103D,1,"[{""quantity"":1,""lastUpdatedAt"":""2025-12-05T14:46:19.315Z"",""regal"":3,""firstStoredAt"":""2025-12-05T14:46:19.315Z"",""zone"":""X"",""code"":""XGA0103D"",""gang"":1,""ebene"":""D"",""etage"":""GA""}]",0
SKU-8462375603,SKU-8462375603,Puma Damen Sneaker Smash v2 L - Zeitloser Stil & höchster Komfort,Puma,4059505053796,1,XGA0302A,1,"[{""quantity"":1,""firstStoredAt"":""2025-12-05T19:05:54.965Z"",""lastUpdatedAt"":""2025-12-05T19:05:54.965Z"",""regal"":2,""gang"":3,""ebene"":""A"",""zone"":""X"",""etage"":""GA"",""code"":""XGA0302A""}]",0
SKU-8483173682,SKU-8483173682,Reader's Digest Sachbuch: Weltgeschichte verstehen – Fundiertes Wissen,Reader's Digest,9783956195242,1,XSGA0103A,1,"[{""ebene"":""A"",""regal"":3,""quantity"":1,""etage"":""GA"",""lastUpdatedAt"":""2025-12-09T16:25:47.183Z"",""firstStoredAt"":""2025-12-09T16:25:47.183Z"",""zone"":""XS"",""code"":""XSGA0103A"",""gang"":1}]",0
SKU-8605082485,SKU-8605082485,Aqua Marina SUP Board Set Breeze Allround für Stabilität & Paddelspaß,Aqua Marina,,3,XGA0104A,2,"[{""lastUpdatedAt"":""2025-12-15T00:33:28.955Z"",""ebene"":""A"",""gang"":1,""regal"":3,""quantity"":1,""etage"":""GA"",""code"":""XGA0103A"",""firstStoredAt"":""2025-11-23T17:04:30.115Z"",""zone"":""X""},{""lastUpdatedAt"":""2025-12-15T00:33:46.638Z"",""quantity"":2,""regal"":4,""etage"":""GA"",""code"":""XGA0104A"",""firstStoredAt"":""2025-11-23T17:01:11.057Z"",""zone"":""X"",""gang"":1,""ebene"":""A""}]",0
SKU-8640590578,SKU-8640590578,Villa Grinario Jersey-Spannbettlaken für höchsten Schlafkomfort,Villa Grinario,,1,XGA0201C,1,"[{""quantity"":1,""etage"":""GA"",""firstStoredAt"":""2025-11-23T16:53:58.223Z"",""lastUpdatedAt"":""2025-11-23T16:53:58.223Z"",""code"":""XGA0201C"",""zone"":""X"",""ebene"":""C"",""gang"":2,""regal"":1}]",0
SKU-8689351772,SKU-8689351772,Garmin HRM-Dual Herzfrequenzmesser mit Dual-Konnektivität für präzise Daten,Garmin,753759223137,0,,,[],0
SKU-8742112863,SKU-8742112863,New Balance Kindersneaker 408: Komfort & sicherer Halt für aktive Kinder,New Balance,,1,XGA0301B,1,"[{""regal"":1,""quantity"":1,""ebene"":""B"",""gang"":3,""code"":""XGA0301B"",""zone"":""X"",""firstStoredAt"":""2025-12-05T19:12:53.865Z"",""etage"":""GA"",""lastUpdatedAt"":""2025-12-05T19:12:53.865Z""}]",0
SKU-8747609895,SKU-8747609895,QKIDS Tretroller Kinder Faltbar & Höhenverstellbar für sicheren Fahrspaß,QKIDS,5900495862228,1,XGA0101E,1,"[{""lastUpdatedAt"":""2025-12-12T13:22:21.679Z"",""zone"":""X"",""quantity"":1,""ebene"":""E"",""etage"":""GA"",""code"":""XGA0101E"",""regal"":1,""firstStoredAt"":""2025-11-23T18:14:00.586Z"",""gang"":1}]",0
SKU-8779940575,SKU-8779940575,"TATONKA Campingbecher Handle Mug 600 - Robust, platzsparend & vielseitig",TATONKA,4013236948097,1,XSGA0103B,1,"[{""gang"":1,""quantity"":1,""zone"":""XS"",""lastUpdatedAt"":""2025-12-09T17:37:49.355Z"",""regal"":3,""etage"":""GA"",""ebene"":""B"",""firstStoredAt"":""2025-12-09T17:37:49.355Z"",""code"":""XSGA0103B""}]",0
SKU-8835594725,SKU-8835594725,DESKTRONIC Kabelmanagement Set für aufgeräumten Schreibtisch & mehr Sicherheit,DESKTRONIC,5060826162363,1,XGA0103B,1,"[{""ebene"":""B"",""code"":""XGA0103B"",""zone"":""X"",""regal"":3,""quantity"":1,""gang"":1,""firstStoredAt"":""2025-12-13T15:38:05.468Z"",""lastUpdatedAt"":""2025-12-13T15:38:05.468Z"",""etage"":""GA""}]",0
SKU-8843412443,SKU-8843412443,ONVAYA Verkehrsspiegel 70° Weitwinkel für optimale Verkehrssicherheit,ONVAYA,4053757472206,1,XGA0203B,1,"[{""regal"":3,""gang"":2,""code"":""XGA0203B"",""quantity"":1,""lastUpdatedAt"":""2025-12-06T19:24:50.148Z"",""zone"":""X"",""firstStoredAt"":""2025-12-06T19:24:50.148Z"",""ebene"":""B"",""etage"":""GA""}]",0
SKU-8857013241,SKU-8857013241,Paul Green Schnürschuhe Damen: Zeitlose Eleganz & höchster Komfort,Paul Green,010095498867,1,XGA0302A,1,"[{""gang"":3,""ebene"":""A"",""firstStoredAt"":""2025-12-05T19:11:17.397Z"",""zone"":""X"",""etage"":""GA"",""code"":""XGA0302A"",""regal"":2,""lastUpdatedAt"":""2025-12-05T19:11:17.397Z"",""quantity"":1}]",0
SKU-8919591829,SKU-8919591829,"PLANAM Kinder Outdoorhose NORIT – Robust, bequem & sicher für Abenteuer",PLANAM,4030913982243,1,XSGA0103A,1,"[{""gang"":1,""firstStoredAt"":""2025-12-09T17:40:12.392Z"",""code"":""XSGA0103A"",""lastUpdatedAt"":""2025-12-09T17:40:12.392Z"",""zone"":""XS"",""quantity"":1,""ebene"":""A"",""regal"":3,""etage"":""GA""}]",0
SKU-9031958971,SKU-9031958971,Ninja Standmixer BN750EU 2-in-1 für Smoothies & Eis-Crush,Ninja,622356240550,0,,,[],0
