category_id,breadcrumb,kaufland_category_id,match_method,match_key
6555307,Musikinstrumente > Pro-Audio Equipment > Ständer & Stützen,,,
6555308,Musikinstrumente > Pro-Audio Equipment > Studioequipment-Sets,,,
6555309,Musikinstrumente > Pro-Audio Equipment > Synthesizer & Soundmodule,,,
6555310,Musikinstrumente > Pro-Audio Equipment > Teile,,,
6555311,Musikinstrumente > Pro-Audio Equipment > Verstärker,,,
6555312,Musikinstrumente > Pro-Audio Equipment > Vintage Pro-Audio Equipment,,,
6555313,Musikinstrumente > Pro-Audio Equipment > Vorverstärker,,,
6551403,Musikinstrumente > Sonstige Musikinstrumente,59881,suffix_2,Musikinstrumente > Sonstige Musikinstrumente
6555314,Musikinstrumente > Sonstige Musikinstrumente > Vintage Streich- & Zupfinstr.,,,
6560563,Musikinstrumente > Sonstige Musikinstrumente > Vintage Streich- & Zupfinstr. > Sonstige,,,
6551404,Musikinstrumente > Streich- & Zupfinstrumente,53621,suffix_1,Streich- & Zupfinstrumente
6555315,Musikinstrumente > Streich- & Zupfinstrumente > Ersatzteile,,,
6560564,Musikinstrumente > Streich- & Zupfinstrumente > Ersatzteile > Bögen,,,
6560565,Musikinstrumente > Streich- & Zupfinstrumente > Ersatzteile > Saiten,,,
6560566,Musikinstrumente > Streich- & Zupfinstrumente > Ersatzteile > Stege & Saitenhalter,,,
6560567,Musikinstrumente > Streich- & Zupfinstrumente > Ersatzteile > Stimmwirbel,,,
6555316,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt,,,
6560568,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Autoharps & Zithern,,,
6560569,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Balalaikas,,,
6560570,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Banjos,54291,suffix_1,Banjos
6560571,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Bouzoukis & Mandolen,,,
6560572,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Domras,,,
6560573,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Erhus,,,
6560574,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Guzhengs,,,
6560575,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Harfen,54321,suffix_1,Harfen
6560576,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Mandolinen,54341,suffix_1,Mandolinen
6560577,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Morin Khuurs,,,
6560578,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Pipas,,,
6560579,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Rebabs,,,
6560580,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Sarods,,,
6560581,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Saze,,,
6560582,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Setars,,,
6560583,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Sitar,,,
6560584,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Uds,,,
6560585,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Ukulelen,54361,suffix_1,Ukulelen
6555317,Musikinstrumente > Streich- & Zupfinstrumente > Orchester,,,
6560586,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Celli,54301,suffix_1,Celli
6560587,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Kontrabässe,54181,suffix_1,Kontrabässe
6560588,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Violen,,,
6560589,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Violinen,54381,suffix_1,Violinen
6555318,Musikinstrumente > Streich- & Zupfinstrumente > Sonstige,,,
6555319,Musikinstrumente > Streich- & Zupfinstrumente > Sonstige Streich- & Zupfinstrumente,,,
6555321,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör,,,
6560590,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Dämpfer,54531,suffix_1,Dämpfer
6560591,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Kinnhalter & Schulterstützen,,,
6560592,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Koffer & Taschen,,,
6560593,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Pflege- & Reinigungsmittel,,,
6560594,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Pleks,,,
6560595,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Sonstiges Zubehör,,,
6560596,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Ständer,,,
6551405,Musikinstrumente > Tasteninstrumente,53561,suffix_1,Tasteninstrumente
6555322,Musikinstrumente > Tasteninstrumente > Cembali,,,
6555323,Musikinstrumente > Tasteninstrumente > Elektrische Keyboards,,,
6555324,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör,,,
6560597,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Abdeckhauben,,,
6560598,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Akkordeonzubehör,,,
6560599,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Bänke & Sitze,,,
6560600,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Dämpferfilz,,,
6560601,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Klavieraufkleber,,,
6560602,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Koffer & Taschen,,,
6560603,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Pedale,,,
6560604,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Reparatur & Wartung,,,
6560605,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Sonstige Ersatzteile,,,
6560606,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Stative,,,
6560607,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Stimmwerkzeuge,,,
6560608,Musikinstrumente > Tasteninstrumente > Ersatzteile & Zubehör > Tastenköpfe,,,
6555325,Musikinstrumente > Tasteninstrumente > Folklore & Welt,,,
6560609,Musikinstrumente > Tasteninstrumente > Folklore & Welt > Akkordeons,53851,suffix_1,Akkordeons
6560610,Musikinstrumente > Tasteninstrumente > Folklore & Welt > Harmonien,,,
6560611,Musikinstrumente > Tasteninstrumente > Folklore & Welt > Konzertinas,,,
6560612,Musikinstrumente > Tasteninstrumente > Folklore & Welt > Sonstige,,,
6555326,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel,,,
6560613,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Digitale Klaviere,,,
6560614,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Flügel,53871,suffix_1,Flügel
6560615,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Klaviere,53891,suffix_1,Klaviere
6560616,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Sonstige,,,
6555327,Musikinstrumente > Tasteninstrumente > Orgeln,53901,suffix_2,Tasteninstrumente > Orgeln
6555328,Musikinstrumente > Tasteninstrumente > Sonstige Streich- & Zupfinstrumente,,,
6555329,Musikinstrumente > Tasteninstrumente > Sonstige Tasteninstrumente,,,
6551406,Musikinstrumente > Vintage Musikinstrumente,,,
6555330,Musikinstrumente > Vintage Musikinstrumente > Sonstige,,,
6555331,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente,,,
6560617,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Baritone,,,
6560618,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Blechblasinstrumente Zubehör,,,
6560619,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Blockflöten,54681,suffix_1,Blockflöten
6560620,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Fagotte,54691,suffix_1,Fagotte
6560621,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Flöten,,,
6560622,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt,,,
6563513,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Dudelsäcke,,,
6563514,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Melodicas,54491,suffix_1,Melodicas
6563515,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Mundharmonikas,54501,suffix_1,Mundharmonikas
6563516,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Ocarinas,,,
6563517,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Whistles,,,
6560623,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Holzblasinstrumente Zubehör,,,
6560624,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Klarinetten,54701,suffix_1,Klarinetten
6560625,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Kornette,54641,suffix_1,Kornette
6560626,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Mellophone,,,
6560627,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Naturtrompeten,,,
6560628,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Oboen,54711,suffix_1,Oboen
6560629,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Piccoloflöten,54741,suffix_1,Piccoloflöten
6560630,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Posaunen,54651,suffix_1,Posaunen
6560631,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Saxophone,54761,suffix_1,Saxophone
6560632,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Sonstige Blechblasinstrumente,,,
6560633,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Sonstige Holzblasinstrumente,,,
6560634,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Sousafone,,,
6560635,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Trompeten,54661,suffix_1,Trompeten
6560636,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Tubas,,,
6555332,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums,,,
6560637,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Becken,54041,suffix_1,Becken
6560638,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums,,,
6563518,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums > Bass Drums,,,
6563519,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums > Drumcomputer,,,
6563520,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums > Drumsets,,,
6563521,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums > Snare-Drums,,,
6563522,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Drums > Tom-Toms,,,
6560639,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Folklore & Welt Drums,,,
6560640,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion,,,
6563523,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Kalimbas,,,
6563524,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Klangschalen,69371,suffix_1,Klangschalen
6563525,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Maultrommeln,,,
6563526,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Shaker & Kleinpercussion,,,
6563527,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Tamburine,,,
6560641,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Orchester,,,
6563528,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Orchester > Gongs,,,
6563529,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Orchester > Schellen & Glocken,,,
6563530,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Orchester > Xylophone & Glockenspiele,,,
6560642,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Sonstige,,,
6560643,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Zubehör,,,
6555333,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe,,,
6560644,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Akustische Gitarren,,,
6560645,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Bassgitarren,,,
6560646,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Cigar-Box-Gitarren,,,
6560647,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > E-Gitarren,53671,suffix_1,E-Gitarren
6560648,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Klassische Gitarren,,,
6560649,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Lap-Steel-Gitarren,,,
6560650,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Resonatorgitarren,,,
6560651,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Sonstige,,,
6560652,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Teile,,,
6560653,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Verstärker,,,
6560654,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > Zubehör,,,
6555334,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr.,,,
6555336,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr.,,,
6560655,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt,,,
6563531,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Autoharps & Zithern,,,
6563532,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Balalaikas,,,
6563533,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Banjos,54291,suffix_1,Banjos
6563534,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Harfen,54321,suffix_1,Harfen
6563535,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Lauten,,,
6563536,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Mandolinen,54341,suffix_1,Mandolinen
6563537,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Ukulelen,54361,suffix_1,Ukulelen
6560656,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester,,,
6563538,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Celli,54301,suffix_1,Celli
6563539,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Kontrabässe,54181,suffix_1,Kontrabässe
6563540,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Violen,,,
6563541,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Violinen,54381,suffix_1,Violinen
6560657,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Sonstige,,,
6560658,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Zubehör,,,
6555337,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente,,,
6560659,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Elektrische Keyboards,,,
6560660,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Folklore & Welt,,,
6563542,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Folklore & Welt > Akkordeons,53851,suffix_1,Akkordeons
6563543,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Folklore & Welt > Konzertinas,,,
6560661,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel,,,
6563544,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Digitale Klaviere,,,
6563545,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Flügel,53871,suffix_1,Flügel
6563546,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Klaviere,53891,suffix_1,Klaviere
6563547,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Pianola-Rollen,,,
6563548,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Pianolas,,,
6560662,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Orgeln,53901,suffix_1,Orgeln
6560663,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Sonstige,,,
6560664,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Zubehör,,,
6551078,PC- & Videospiele,,,
6551407,PC- & Videospiele > Ersatzteile & Werkzeuge,,,
6555338,PC- & Videospiele > Ersatzteile & Werkzeuge > Sonstige,,,
6551408,PC- & Videospiele > Game Cards,,,
6555339,PC- & Videospiele > Game Cards > Sonstige,,,
6551409,PC- & Videospiele > Konsolen,,,
6555341,PC- & Videospiele > Konsolen > Vintage Streich- & Zupfinstr.,,,
6560665,PC- & Videospiele > Konsolen > Vintage Streich- & Zupfinstr. > Sonstige,,,
6551410,PC- & Videospiele > Lösungsbücher & Ratgeber,,,
6555343,PC- & Videospiele > Lösungsbücher & Ratgeber > Sonstige,,,
6551411,PC- & Videospiele > Merchandising,,,
6555344,PC- & Videospiele > Merchandising > Sonstige,,,
6551412,PC- & Videospiele > Originalverpackungen & -hüllen,,,
6555345,PC- & Videospiele > Originalverpackungen & -hüllen > Sonstige,,,
6551413,PC- & Videospiele > PC- & Videospiele,,,
6555346,PC- & Videospiele > PC- & Videospiele > Vintage Streich- & Zupfinstr.,,,
6560666,PC- & Videospiele > PC- & Videospiele > Vintage Streich- & Zupfinstr. > Sonstige,,,
6551414,PC- & Videospiele > Sonstige Musikinstrumente,59881,suffix_1,Sonstige Musikinstrumente
6555347,PC- & Videospiele > Sonstige Musikinstrumente > Vintage Streich- & Zupfinstr.,,,
6560667,PC- & Videospiele > Sonstige Musikinstrumente > Vintage Streich- & Zupfinstr. > Sonstige,,,
6551415,PC- & Videospiele > Spielanleitungen & Inserts,,,
6555348,PC- & Videospiele > Spielanleitungen & Inserts > Sonstige,,,
6551416,PC- & Videospiele > Zubehör,,,
6555349,PC- & Videospiele > Zubehör > Akkus,38881,suffix_1,Akkus
6555350,PC- & Videospiele > Zubehör > Bewegungssensoren & Kameras,,,
6555351,PC- & Videospiele > Zubehör > Controller,53091,suffix_1,Controller
6555352,PC- & Videospiele > Zubehör > Displayschutzfolien,,,
6555353,PC- & Videospiele > Zubehör > Eingabestifte,53241,suffix_1,Eingabestifte
6555354,PC- & Videospiele > Zubehör > Faceplates & Designfolien,,,
6555355,PC- & Videospiele > Zubehör > Festplatten,39651,suffix_1,Festplatten
6555356,PC- & Videospiele > Zubehör > Halterungen & Ständer,,,
6555358,PC- & Videospiele > Zubehör > Headsets,35611,suffix_1,Headsets
6555359,PC- & Videospiele > Zubehör > Kabel & Adapter,,,
6555361,PC- & Videospiele > Zubehör > Ladegeräte & Dockingstationen,,,
6555362,PC- & Videospiele > Zubehör > Lüfter & Kühler,,,
6555363,PC- & Videospiele > Zubehör > Sonstige,,,
6555364,PC- & Videospiele > Zubehör > Speicherkarten,39721,suffix_1,Speicherkarten
6555365,PC- & Videospiele > Zubehör > Taschen & Schutzhüllen,,,
6555366,PC- & Videospiele > Zubehör > Tastaturen,39301,suffix_1,Tastaturen
6555367,PC- & Videospiele > Zubehör > Toys to Life,,,
6555369,PC- & Videospiele > Zubehör > Vintage Streich- & Zupfinstr.,,,
6560668,PC- & Videospiele > Zubehör > Vintage Streich- & Zupfinstr. > Sonstige,,,
6555371,PC- & Videospiele > Zubehör > Zubehörpakete,,,
6551080,Reisen,53001,suffix_1,Reisen
6551417,Reisen > Fahrkarten & Flugtickets,,,
6555372,Reisen > Fahrkarten & Flugtickets > Bahntickets,,,
6555373,Reisen > Fahrkarten & Flugtickets > Bustickets,,,
6555374,Reisen > Fahrkarten & Flugtickets > Flugtickets,,,
6555375,Reisen > Fahrkarten & Flugtickets > Sonstige Übernachtungen,,,
6551418,Reisen > Kurzreisen,,,
6555376,Reisen > Kurzreisen > Sonstige Übernachtungen,,,
6551419,Reisen > Mietwagen,,,
6555377,Reisen > Mietwagen > Flugtickets,,,
6551420,Reisen > Mitfahrgelegenheiten,,,
6555379,Reisen > Mitfahrgelegenheiten > Flugtickets,,,
6551421,Reisen > Pauschalreisen,,,
6555380,Reisen > Pauschalreisen > Sonstige Übernachtungen,,,
6551422,Reisen > Reise- & Erlebnisgutscheine,,,
6555381,Reisen > Reise- & Erlebnisgutscheine > Erlebnisgutscheine,69310,suffix_1,Erlebnisgutscheine
6555382,Reisen > Reise- & Erlebnisgutscheine > Flugtickets,,,
6555383,Reisen > Reise- & Erlebnisgutscheine > Hotelgutscheine,68122,suffix_1,Hotelgutscheine
6555384,Reisen > Reise- & Erlebnisgutscheine > Reisegutscheine,67562,suffix_1,Reisegutscheine
6555385,Reisen > Reise- & Erlebnisgutscheine > Wellnessgutscheine,,,
6551423,Reisen > Reiseaccessoires,,,
6555386,Reisen > Reiseaccessoires > Ausweishüllen,,,
6555387,Reisen > Reiseaccessoires > Brustbeutel & -taschen,,,
6555389,Reisen > Reiseaccessoires > Einkaufsroller,,,
6555390,Reisen > Reiseaccessoires > Kleidersäcke,58101,suffix_1,Kleidersäcke
6555392,Reisen > Reiseaccessoires > Koffergurte,,,
6555393,Reisen > Reiseaccessoires > Kofferschlösser,,,
6555394,Reisen > Reiseaccessoires > Kofferwaagen,,,
6555395,Reisen > Reiseaccessoires > Kulturbeutel,21131,suffix_1,Kulturbeutel
6555396,Reisen > Reiseaccessoires > Moskitonetze,16281,suffix_1,Moskitonetze
6555397,Reisen > Reiseaccessoires > Nackenkissen,58171,suffix_1,Nackenkissen
6555398,Reisen > Reiseaccessoires > Namensschilder,23231,suffix_1,Namensschilder
6555399,Reisen > Reiseaccessoires > Regenschirme,28131,suffix_1,Regenschirme
6555400,Reisen > Reiseaccessoires > Reise-Sets,,,
6555401,Reisen > Reiseaccessoires > Reiseandenken,,,
6555402,Reisen > Reiseaccessoires > Reisebügeleisen,41861,suffix_1,Reisebügeleisen
6555403,Reisen > Reiseaccessoires > Schlafbrillen,,,
6555404,Reisen > Reiseaccessoires > Sonstige,,,
6555405,Reisen > Reiseaccessoires > Sporttaschen,,,
6555406,Reisen > Reiseaccessoires > Strandutensilien,,,
6551424,Reisen > Reisekoffer & -taschen,,,
6555407,Reisen > Reisekoffer & -taschen > Beauty-Cases,,,
6555408,Reisen > Reisekoffer & -taschen > Bordgepäck,,,
6555409,Reisen > Reisekoffer & -taschen > Kinderkoffer & -gepäck,,,
6555410,Reisen > Reisekoffer & -taschen > Reisekoffer & Trolleys,,,
6555411,Reisen > Reisekoffer & -taschen > Reisekoffersets,,,
6555412,Reisen > Reisekoffer & -taschen > Reisetaschen,21101,suffix_1,Reisetaschen
6555413,Reisen > Reisekoffer & -taschen > Rucksäcke,25921,suffix_1,Rucksäcke
6555414,Reisen > Reisekoffer & -taschen > Sporttaschen,,,
6555415,Reisen > Reisekoffer & -taschen > Yacht-Charter,,,
6551425,Reisen > Seereisen,,,
6555416,Reisen > Seereisen > Kreuzfahrten,,,
6555417,Reisen > Seereisen > Wellnessgutscheine,,,
6555418,Reisen > Seereisen > Yacht-Charter,,,
6551426,Reisen > Sonstige,,,
6555420,Reisen > Sonstige > Sonstige,,,
6551427,Reisen > Spielanleitungen & Inserts,,,
6555421,Reisen > Spielanleitungen & Inserts > Sonstige,,,
6551428,Reisen > Übernachtungen,,,
6555422,Reisen > Übernachtungen > Camping & Wohnmobile,,,
6555423,Reisen > Übernachtungen > Ferienwohnungen & -häuser,,,
6555424,Reisen > Übernachtungen > Hostels & Jugendherbergen,,,
6555425,Reisen > Übernachtungen > Hotels,,,
6555426,Reisen > Übernachtungen > Pensionen & Gasthäuser,,,
6555428,Reisen > Übernachtungen > Sonstige,,,
6555429,Reisen > Übernachtungen > Sonstige Übernachtungen,,,
6551429,Reisen > Vintage-Gepäck & Reiseaccessoires,,,
6555430,Reisen > Vintage-Gepäck & Reiseaccessoires > Sonstige,,,
6551083,Spielzeug,,,
6551430,Spielzeug > Action-Figuren & Zubehör,,,
6555431,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren,,,
6555432,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Aufbewahrung,,,
6560669,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Aufbewahrung > Aufbewahrungs- und Tragetaschen,,,
6560670,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Aufbewahrung > Schutzhüllen,,,
6560671,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Aufbewahrung > Ständer & Vitrinen,,,
6555433,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Spielsets,,,
6555434,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Teile,,,
6555435,Spielzeug > Action-Figuren & Zubehör > Action- & Spielfiguren Zubehör,,,
6555436,Spielzeug > Action-Figuren & Zubehör > Gemischte Lots,,,
6555437,Spielzeug > Action-Figuren & Zubehör > Sonstige,,,
6551431,"Spielzeug > Bären, -kleidung & Zubehör",,,
6555438,"Spielzeug > Bären, -kleidung & Zubehör > Bären",,,
6555439,"Spielzeug > Bären, -kleidung & Zubehör > Bären Selbermachen",,,
6555440,"Spielzeug > Bären, -kleidung & Zubehör > Bärenfiguren & Miniaturen",,,
6555441,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",,,
6555442,"Spielzeug > Bären, -kleidung & Zubehör > Sammlerbücher & -anleitungen",,,
6555443,"Spielzeug > Bären, -kleidung & Zubehör > Sonstige",,,
6551432,Spielzeug > Basteln & Kreativität,,,
6555444,Spielzeug > Basteln & Kreativität > Action- & Spielfiguren Aufbewahrung,,,
6560672,Spielzeug > Basteln & Kreativität > Action- & Spielfiguren Aufbewahrung > Ständer & Vitrinen,,,
6555445,Spielzeug > Basteln & Kreativität > Bügelbilder,,,
6555446,Spielzeug > Basteln & Kreativität > Creativsets,,,
6560673,Spielzeug > Basteln & Kreativität > Creativsets > Karten,23201,suffix_1,Karten
6560674,Spielzeug > Basteln & Kreativität > Creativsets > Ministeck,,,
6563549,Spielzeug > Basteln & Kreativität > Creativsets > Ministeck > Sets,,,
6563550,Spielzeug > Basteln & Kreativität > Creativsets > Ministeck > Sonstige,,,
6563551,Spielzeug > Basteln & Kreativität > Creativsets > Ministeck > Steine,,,
6563552,Spielzeug > Basteln & Kreativität > Creativsets > Ministeck > Vorlagen,,,
6560675,Spielzeug > Basteln & Kreativität > Creativsets > Perlen,41311,suffix_1,Perlen
6563553,Spielzeug > Basteln & Kreativität > Creativsets > Perlen > Bügelperlen,9421,suffix_1,Bügelperlen
6563554,Spielzeug > Basteln & Kreativität > Creativsets > Perlen > Holz- & Keramikperlen,,,
