category_id,breadcrumb,kaufland_category_id,match_method,match_key
6555221,Musik > Fanartikel & Merchandise > Poster,4761,suffix_1,Poster
6555222,Musik > Fanartikel & Merchandise > Schlüsselanhänger,27941,suffix_1,Schlüsselanhänger
6555225,Musik > Fanartikel & Merchandise > T-Shirts,21391,suffix_1,T-Shirts
6555233,Musikinstrumente > Allgemeines Zubehör > Gehörschutz,33791,suffix_1,Gehörschutz
6555235,Musikinstrumente > Allgemeines Zubehör > Notenständer,67361,suffix_1,Notenständer
6551395,Musikinstrumente > Blechblasinstrumente,54511,suffix_1,Blechblasinstrumente
6555242,Musikinstrumente > Blechblasinstrumente > Flügelhörner,54621,suffix_2,Blechblasinstrumente > Flügelhörner
6555243,Musikinstrumente > Blechblasinstrumente > Kornette,54641,suffix_2,Blechblasinstrumente > Kornette
6555246,Musikinstrumente > Blechblasinstrumente > Posaunen,54651,suffix_2,Blechblasinstrumente > Posaunen
6555251,Musikinstrumente > Blechblasinstrumente > Trompeten,54661,suffix_2,Blechblasinstrumente > Trompeten
6555252,Musikinstrumente > Blechblasinstrumente > Tuben,54671,suffix_2,Blechblasinstrumente > Tuben
6560458,Musikinstrumente > Blechblasinstrumente > Zubehör > Dämpfer,54531,suffix_1,Dämpfer
6560463,Musikinstrumente > Blechblasinstrumente > Zubehör > Tragegurte,16021,suffix_1,Tragegurte
6555255,Musikinstrumente > Drums & Percussion > Becken,54041,suffix_1,Becken
6560465,Musikinstrumente > Drums & Percussion > Drums > Bassdrums,53971,suffix_1,Bassdrums
6560468,Musikinstrumente > Drums & Percussion > Drums > Snaredrums,54011,suffix_1,Snaredrums
6560472,Musikinstrumente > Drums & Percussion > Ersatzteile > Felle,54061,suffix_1,Felle
6560478,Musikinstrumente > Drums & Percussion > Folklore & Welt > Bongos,60421,suffix_1,Bongos
6560497,Musikinstrumente > Drums & Percussion > Hand Percussion > Klangschalen,69371,suffix_1,Klangschalen
6555268,Musikinstrumente > Gitarren & Bässe > E-Gitarren,53671,suffix_1,E-Gitarren
6563492,Musikinstrumente > Gitarren & Bässe > Zubehör > Effektgeräte > Kompressoren,31131,suffix_1,Kompressoren
6563495,Musikinstrumente > Gitarren & Bässe > Zubehör > Effektgeräte > Netzteile,39811,suffix_1,Netzteile
6560514,Musikinstrumente > Gitarren & Bässe > Zubehör > Fußbänke,2641,suffix_1,Fußbänke
6560517,Musikinstrumente > Gitarren & Bässe > Zubehör > Kapodaster,53771,suffix_1,Kapodaster
6560524,Musikinstrumente > Gitarren & Bässe > Zubehör > Stimmgeräte,53801,suffix_1,Stimmgeräte
6563504,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile > Knöpfe,56791,suffix_1,Knöpfe
6563505,Musikinstrumente > Gitarren & Bässe > Zubehör > Teile > Kondensatoren,43191,suffix_1,Kondensatoren
6551399,Musikinstrumente > Holzblasinstrumente,54561,suffix_1,Holzblasinstrumente
6560527,Musikinstrumente > Holzblasinstrumente > Band & Orchester > Blockflöten,54681,suffix_1,Blockflöten
6560528,Musikinstrumente > Holzblasinstrumente > Band & Orchester > Fagotte,54691,suffix_1,Fagotte
6560530,Musikinstrumente > Holzblasinstrumente > Band & Orchester > Klarinetten,54701,suffix_1,Klarinetten
6560531,Musikinstrumente > Holzblasinstrumente > Band & Orchester > Oboen,54711,suffix_1,Oboen
6560532,Musikinstrumente > Holzblasinstrumente > Band & Orchester > Piccoloflöten,54741,suffix_1,Piccoloflöten
6560534,Musikinstrumente > Holzblasinstrumente > Ersatzteile > Becher,22501,suffix_1,Becher
6560541,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Didgeridoos,54461,suffix_1,Didgeridoos
6560549,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Melodicas,54491,suffix_1,Melodicas
6560550,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Mundharmonikas,54501,suffix_1,Mundharmonikas
6560552,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Okarinas,54721,suffix_1,Okarinas
6560553,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Panflöten,54731,suffix_1,Panflöten
6560554,Musikinstrumente > Holzblasinstrumente > Folklore & Welt > Pfeifen,23361,suffix_1,Pfeifen
6560556,Musikinstrumente > Holzblasinstrumente > Zubehör > Dämpfer,54531,suffix_1,Dämpfer
6560561,Musikinstrumente > Holzblasinstrumente > Zubehör > Tragegurte,16021,suffix_1,Tragegurte
6555298,Musikinstrumente > Pro-Audio Equipment > Mikrofone,62481,suffix_1,Mikrofone
6555299,Musikinstrumente > Pro-Audio Equipment > Mixer,10361,suffix_1,Mixer
6551403,Musikinstrumente > Sonstige Musikinstrumente,59881,suffix_2,Musikinstrumente > Sonstige Musikinstrumente
6551404,Musikinstrumente > Streich- & Zupfinstrumente,53621,suffix_1,Streich- & Zupfinstrumente
6560570,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Banjos,54291,suffix_1,Banjos
6560575,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Harfen,54321,suffix_1,Harfen
6560576,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Mandolinen,54341,suffix_1,Mandolinen
6560585,Musikinstrumente > Streich- & Zupfinstrumente > Folklore & Welt > Ukulelen,54361,suffix_1,Ukulelen
6560586,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Celli,54301,suffix_1,Celli
6560587,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Kontrabässe,54181,suffix_1,Kontrabässe
6560589,Musikinstrumente > Streich- & Zupfinstrumente > Orchester > Violinen,54381,suffix_1,Violinen
6560590,Musikinstrumente > Streich- & Zupfinstrumente > Zubehör > Dämpfer,54531,suffix_1,Dämpfer
6551405,Musikinstrumente > Tasteninstrumente,53561,suffix_1,Tasteninstrumente
6560609,Musikinstrumente > Tasteninstrumente > Folklore & Welt > Akkordeons,53851,suffix_1,Akkordeons
6560614,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Flügel,53871,suffix_1,Flügel
6560615,Musikinstrumente > Tasteninstrumente > Klaviere & Flügel > Klaviere,53891,suffix_1,Klaviere
6555327,Musikinstrumente > Tasteninstrumente > Orgeln,53901,suffix_2,Tasteninstrumente > Orgeln
6560619,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Blockflöten,54681,suffix_1,Blockflöten
6560620,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Fagotte,54691,suffix_1,Fagotte
6563514,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Melodicas,54491,suffix_1,Melodicas
6563515,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Folklore & Welt > Mundharmonikas,54501,suffix_1,Mundharmonikas
6560624,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Klarinetten,54701,suffix_1,Klarinetten
6560625,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Kornette,54641,suffix_1,Kornette
6560628,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Oboen,54711,suffix_1,Oboen
6560629,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Piccoloflöten,54741,suffix_1,Piccoloflöten
6560630,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Posaunen,54651,suffix_1,Posaunen
6560631,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Saxophone,54761,suffix_1,Saxophone
6560635,Musikinstrumente > Vintage Musikinstrumente > Vintage Blasinstrumente > Trompeten,54661,suffix_1,Trompeten
6560637,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Becken,54041,suffix_1,Becken
6563524,Musikinstrumente > Vintage Musikinstrumente > Vintage Drums > Hand Percussion > Klangschalen,69371,suffix_1,Klangschalen
6560647,Musikinstrumente > Vintage Musikinstrumente > Vintage Gitarren & Bässe > E-Gitarren,53671,suffix_1,E-Gitarren
6563533,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Banjos,54291,suffix_1,Banjos
6563534,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Harfen,54321,suffix_1,Harfen
6563536,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Mandolinen,54341,suffix_1,Mandolinen
6563537,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Folklore & Welt > Ukulelen,54361,suffix_1,Ukulelen
6563538,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Celli,54301,suffix_1,Celli
6563539,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Kontrabässe,54181,suffix_1,Kontrabässe
6563541,Musikinstrumente > Vintage Musikinstrumente > Vintage Streich- & Zupfinstr. > Orchester > Violinen,54381,suffix_1,Violinen
6563542,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Folklore & Welt > Akkordeons,53851,suffix_1,Akkordeons
6563545,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Flügel,53871,suffix_1,Flügel
6563546,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Klaviere & Flügel > Klaviere,53891,suffix_1,Klaviere
6560662,Musikinstrumente > Vintage Musikinstrumente > Vintage Tasteninstrumente > Orgeln,53901,suffix_1,Orgeln
6551414,PC- & Videospiele > Sonstige Musikinstrumente,59881,suffix_1,Sonstige Musikinstrumente
6555349,PC- & Videospiele > Zubehör > Akkus,38881,suffix_1,Akkus
6555351,PC- & Videospiele > Zubehör > Controller,53091,suffix_1,Controller
6555353,PC- & Videospiele > Zubehör > Eingabestifte,53241,suffix_1,Eingabestifte
6555355,PC- & Videospiele > Zubehör > Festplatten,39651,suffix_1,Festplatten
6555358,PC- & Videospiele > Zubehör > Headsets,35611,suffix_1,Headsets
6555364,PC- & Videospiele > Zubehör > Speicherkarten,39721,suffix_1,Speicherkarten
6555366,PC- & Videospiele > Zubehör > Tastaturen,39301,suffix_1,Tastaturen
6551080,Reisen,53001,suffix_1,Reisen
6555381,Reisen > Reise- & Erlebnisgutscheine > Erlebnisgutscheine,69310,suffix_1,Erlebnisgutscheine
6555383,Reisen > Reise- & Erlebnisgutscheine > Hotelgutscheine,68122,suffix_1,Hotelgutscheine
6555384,Reisen > Reise- & Erlebnisgutscheine > Reisegutscheine,67562,suffix_1,Reisegutscheine
6555390,Reisen > Reiseaccessoires > Kleidersäcke,58101,suffix_1,Kleidersäcke
6555395,Reisen > Reiseaccessoires > Kulturbeutel,21131,suffix_1,Kulturbeutel
6555396,Reisen > Reiseaccessoires > Moskitonetze,16281,suffix_1,Moskitonetze
6555397,Reisen > Reiseaccessoires > Nackenkissen,58171,suffix_1,Nackenkissen
6555398,Reisen > Reiseaccessoires > Namensschilder,23231,suffix_1,Namensschilder
6555399,Reisen > Reiseaccessoires > Regenschirme,28131,suffix_1,Regenschirme
6555402,Reisen > Reiseaccessoires > Reisebügeleisen,41861,suffix_1,Reisebügeleisen
6555412,Reisen > Reisekoffer & -taschen > Reisetaschen,21101,suffix_1,Reisetaschen
6555413,Reisen > Reisekoffer & -taschen > Rucksäcke,25921,suffix_1,Rucksäcke
6560673,Spielzeug > Basteln & Kreativität > Creativsets > Karten,23201,suffix_1,Karten
6560675,Spielzeug > Basteln & Kreativität > Creativsets > Perlen,41311,suffix_1,Perlen
6563553,Spielzeug > Basteln & Kreativität > Creativsets > Perlen > Bügelperlen,9421,suffix_1,Bügelperlen
6555447,Spielzeug > Basteln & Kreativität > Laubsägen,32751,suffix_1,Laubsägen
6560678,Spielzeug > Basteln & Kreativität > Malen & Zeichnen > Buntstifte,38541,suffix_1,Buntstifte
6560679,Spielzeug > Basteln & Kreativität > Malen & Zeichnen > Fingerfarben,41221,suffix_1,Fingerfarben
6560680,Spielzeug > Basteln & Kreativität > Malen & Zeichnen > Kratzbilder,58111,suffix_1,Kratzbilder
6560683,Spielzeug > Basteln & Kreativität > Malen & Zeichnen > Malbücher,9461,suffix_1,Malbücher
6560684,Spielzeug > Basteln & Kreativität > Malen & Zeichnen > Malen nach Zahlen,9471,suffix_1,Malen nach Zahlen
6560690,Spielzeug > Basteln & Kreativität > Werkzeuge > Handwerkzeuge,31041,suffix_2,Werkzeuge > Handwerkzeuge
6560692,Spielzeug > Basteln & Kreativität > Werkzeuge > Werkbänke,31011,suffix_1,Werkbänke
6555458,Spielzeug > Blechspielzeug > Boote,14301,suffix_1,Boote
6555461,Spielzeug > Blechspielzeug > Dampfmaschinen,11461,suffix_1,Dampfmaschinen
6555468,Spielzeug > Blechspielzeug > Motorräder,16491,suffix_1,Motorräder
6560709,Spielzeug > Holzspielzeug > Bauernhof > Fahrzeuge,16351,suffix_1,Fahrzeuge
6555490,Spielzeug > Holzspielzeug > Bauklötze,9071,suffix_1,Bauklötze
6555491,Spielzeug > Holzspielzeug > Fahrzeuge,16351,suffix_1,Fahrzeuge
6560713,Spielzeug > Holzspielzeug > Fahrzeuge > Bollerwagen,25881,suffix_1,Bollerwagen
6555493,Spielzeug > Holzspielzeug > Haushaltsgeräte,9941,suffix_1,Haushaltsgeräte
6560721,Spielzeug > Holzspielzeug > Holzeisenbahn > Lokomotiven,11471,suffix_1,Lokomotiven
6560725,Spielzeug > Holzspielzeug > Holzeisenbahn > Waggons,11481,suffix_1,Waggons
6560727,Spielzeug > Holzspielzeug > Kugelbahnen & Zubehör > Kugelbahnen,9091,suffix_1,Kugelbahnen
6555498,Spielzeug > Holzspielzeug > Motorikspielzeug,9101,suffix_1,Motorikspielzeug
6560736,Spielzeug > Holzspielzeug > Motorikspielzeug > Steckspiele,62281,suffix_1,Steckspiele
6555512,Spielzeug > Kinderbadespaß > Luftmatratzen,15171,suffix_1,Luftmatratzen
6555513,Spielzeug > Kinderbadespaß > Planschbecken,26021,suffix_1,Planschbecken
6555514,Spielzeug > Kinderbadespaß > Schnorchel,43111,suffix_1,Schnorchel
6555515,Spielzeug > Kinderbadespaß > Schwimmflügel,15861,suffix_1,Schwimmflügel
6555520,Spielzeug > Kinderbadespaß > Taucherbrillen,43121,suffix_1,Taucherbrillen
6555521,Spielzeug > Kinderbadespaß > Wasserbahnen,61291,suffix_1,Wasserbahnen
6555525,Spielzeug > Kinderfahrzeuge > Dreiräder,11781,suffix_2,Kinderfahrzeuge > Dreiräder
6555527,Spielzeug > Kinderfahrzeuge > Laufräder,11801,suffix_2,Kinderfahrzeuge > Laufräder
6555534,Spielzeug > Kinderfahrzeuge > Tretfahrzeuge,11811,suffix_2,Kinderfahrzeuge > Tretfahrzeuge
6555537,Spielzeug > Kleinkindspielzeug > Bauklötze,9071,suffix_1,Bauklötze
6560739,Spielzeug > Kleinkindspielzeug > Eisenbahn > Lokomotiven,11471,suffix_1,Lokomotiven
6560743,Spielzeug > Kleinkindspielzeug > Eisenbahn > Waggons,11481,suffix_1,Waggons
6555539,Spielzeug > Kleinkindspielzeug > Fahrzeuge,16351,suffix_1,Fahrzeuge
6560745,Spielzeug > Kleinkindspielzeug > Fahrzeuge > Anhänger,19701,suffix_1,Anhänger
6555542,Spielzeug > Kleinkindspielzeug > Haushaltsgeräte,9941,suffix_1,Haushaltsgeräte
6560756,Spielzeug > Kleinkindspielzeug > Kaufläden & Zubehör > Kaufläden,45251,suffix_1,Kaufläden
6560763,Spielzeug > Kleinkindspielzeug > Küchen & Zubehör > Töpfe,11831,suffix_1,Töpfe
6555547,Spielzeug > Kleinkindspielzeug > Kugelbahnen,9091,suffix_1,Kugelbahnen
6555548,Spielzeug > Kleinkindspielzeug > Lauflernwagen,58261,suffix_1,Lauflernwagen
6555550,Spielzeug > Kleinkindspielzeug > Motorikspielzeug,9101,suffix_1,Motorikspielzeug
6560769,Spielzeug > Kleinkindspielzeug > Motorikspielzeug > Steckspiele,62281,suffix_1,Steckspiele
6560781,Spielzeug > Lernspielzeug > Natur & Wissenschaft > Mikroskope,30371,suffix_1,Mikroskope
6560785,Spielzeug > Lernspielzeug > Natur & Wissenschaft > Teleskope,41761,suffix_1,Teleskope
6555564,Spielzeug > Musik & Instrumente > Blasinstrumente,53641,suffix_1,Blasinstrumente
6551444,Spielzeug > Playmobil,10221,suffix_1,Playmobil
6563563,Spielzeug > Playmobil > Abenteuer > Piraten > Boote,14301,suffix_1,Boote
6560801,Spielzeug > Playmobil > Citylife > RC-Fahrzeuge,42841,suffix_1,RC-Fahrzeuge
6560810,Spielzeug > Playmobil > Eisenbahn > Waggons,11481,suffix_1,Waggons
6551445,Spielzeug > Puppen & Zubehör,8531,suffix_1,Puppen & Zubehör
6560811,Spielzeug > Puppen & Zubehör > Bücher & Anleitungen > Bücher,6261,suffix_1,Bücher
6560814,Spielzeug > Puppen & Zubehör > Puppenkleidung & Zubehör > Fahrzeuge,16351,suffix_1,Fahrzeuge
6560818,Spielzeug > Puppen & Zubehör > Puppenkleidung & Zubehör > Puppenwagen,12021,suffix_1,Puppenwagen
6555608,Spielzeug > Puzzles & Geduldspiele > Puzzles,42881,suffix_1,Puzzles
6551450,Spielzeug > Spiele,6241,suffix_1,Spiele
6555616,Spielzeug > Spiele > Kartenspiele,41991,suffix_1,Kartenspiele
6555630,Spielzeug > Spielzeug für draußen > Bollerwagen,25881,suffix_1,Bollerwagen
6555633,Spielzeug > Spielzeug für draußen > Hüpfburgen,58041,suffix_1,Hüpfburgen
6555637,Spielzeug > Spielzeug für draußen > Rasenmäher,43381,suffix_1,Rasenmäher
6555638,Spielzeug > Spielzeug für draußen > Rutschen,25871,suffix_1,Rutschen
6560837,Spielzeug > Spielzeug für draußen > Sandkasten & Spielzeug > Sandkästen,25911,suffix_1,Sandkästen
6555640,Spielzeug > Spielzeug für draußen > Schubkarren,27211,suffix_1,Schubkarren
6555642,Spielzeug > Spielzeug für draußen > Seifenblasen,9671,suffix_1,Seifenblasen
6560841,Spielzeug > Spielzeug für draußen > Spiel- & Gartenhäuser > Gartenhäuser,26081,suffix_1,Gartenhäuser
6555646,Spielzeug > Spielzeug für draußen > Spiele,6241,suffix_1,Spiele
6560847,Spielzeug > Spielzeug für draußen > Spieltürme & Schaukeln > Rutschen,25871,suffix_1,Rutschen
6560849,Spielzeug > Spielzeug für draußen > Spieltürme & Schaukeln > Schaukeln,25951,suffix_1,Schaukeln
6555649,Spielzeug > Spielzeug für draußen > Stelzen,9691,suffix_1,Stelzen
6555650,Spielzeug > Spielzeug für draußen > Trampoline,14781,suffix_1,Trampoline
6555653,Spielzeug > Spielzeugautos > Autos,16421,suffix_1,Autos
6555673,Sport > Angelsport > Angelrollen,12561,suffix_1,Angelrollen
6560872,Sport > Angelsport > Bekleidung > Anzüge,23151,suffix_1,Anzüge
6560873,Sport > Angelsport > Bekleidung > Handschuhe,27131,suffix_1,Handschuhe
6560879,Sport > Angelsport > Bekleidung > Shorts,21971,suffix_1,Shorts
6560880,Sport > Angelsport > Bekleidung > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6560889,Sport > Angelsport > Kleines Angelzubehör > Posen,13651,suffix_1,Posen
6560892,Sport > Angelsport > Kleines Angelzubehör > Wirbel,12651,suffix_1,Wirbel
6560905,Sport > Angelsport > Zubehör > Bissanzeiger,12611,suffix_1,Bissanzeiger
6560925,Sport > Angelsport > Zubehör > Unterwasserkameras,36771,suffix_1,Unterwasserkameras
6560926,Sport > Angelsport > Zubehör > Waagen,10971,suffix_1,Waagen
6560929,Sport > Bootsport > Bekleidung > Handschuhe,27131,suffix_1,Handschuhe
6560931,Sport > Bootsport > Bekleidung > Jacken,21201,suffix_1,Jacken
6560945,Sport > Bootsport > Ruder- & Paddelboote > Kajaks,43081,suffix_1,Kajaks
6560947,Sport > Bootsport > Ruder- & Paddelboote > Schlauchboote,43071,suffix_1,Schlauchboote
6563607,Sport > Camping & Outdoor > Bekleidung > Damen > Handschuhe,27131,suffix_1,Handschuhe
6563608,Sport > Camping & Outdoor > Bekleidung > Damen > Hemden,21311,suffix_1,Hemden
6563611,Sport > Camping & Outdoor > Bekleidung > Damen > Socken,24061,suffix_1,Socken
6563613,Sport > Camping & Outdoor > Bekleidung > Herren > Handschuhe,27131,suffix_1,Handschuhe
6563614,Sport > Camping & Outdoor > Bekleidung > Herren > Hemden,21311,suffix_1,Hemden
6563617,Sport > Camping & Outdoor > Bekleidung > Herren > Socken,24061,suffix_1,Socken
6563619,Sport > Camping & Outdoor > Bekleidung > Kinder > Handschuhe,27131,suffix_1,Handschuhe
6563620,Sport > Camping & Outdoor > Bekleidung > Kinder > Hemden,21311,suffix_1,Hemden
6563623,Sport > Camping & Outdoor > Bekleidung > Kinder > Socken,24061,suffix_1,Socken
6560958,Sport > Camping & Outdoor > Bekleidung > Mützen,27061,suffix_1,Mützen
6560960,Sport > Camping & Outdoor > Bekleidung > Wanderschuhe,69024,suffix_1,Wanderschuhe
6560965,Sport > Camping & Outdoor > Camping-Hygiene > Handtücher,6731,suffix_1,Handtücher
6563628,"Sport > Camping & Outdoor > Camping-Küchenbedarf > Gaskocher, Backöfen & BBQs > Backöfen",52121,suffix_1,Backöfen
6560974,Sport > Camping & Outdoor > Lampen & Laternen > Laternen,68948,suffix_1,Laternen
6560977,Sport > Camping & Outdoor > Lampen & Laternen > Stirnlampen,15951,suffix_1,Stirnlampen
6560978,Sport > Camping & Outdoor > Lampen & Laternen > Taschenlampen,56921,suffix_1,Taschenlampen
6560980,Sport > Camping & Outdoor > Outdoor Notfallausrüstung > Feuerzeuge,23321,suffix_1,Feuerzeuge
6560981,Sport > Camping & Outdoor > Outdoor Notfallausrüstung > Handwärmer,69416,suffix_1,Handwärmer
6560985,Sport > Camping & Outdoor > Outdoor Notfallausrüstung > Rettungsdecken,59201,suffix_1,Rettungsdecken
6560990,Sport > Camping & Outdoor > Outdoor Schlafausrüstung > Hängematten,25621,suffix_1,Hängematten
6560992,Sport > Camping & Outdoor > Outdoor Schlafausrüstung > Luftpumpen,15181,suffix_1,Luftpumpen
6560993,Sport > Camping & Outdoor > Outdoor Schlafausrüstung > Schlafsäcke,13271,suffix_1,Schlafsäcke
6555706,Sport > Camping & Outdoor > Rucksäcke,25921,suffix_1,Rucksäcke
6560998,Sport > Camping & Outdoor > Rucksäcke > Trekkingrucksäcke,26061,suffix_1,Trekkingrucksäcke
6561003,Sport > Camping & Outdoor > Trinkflaschen & Trinksysteme > Wasserbehälter,34601,suffix_1,Wasserbehälter
6561004,Sport > Camping & Outdoor > Trinkflaschen & Trinksysteme > Wasserfilter,62021,suffix_1,Wasserfilter
6561010,Sport > Camping & Outdoor > Werkzeuge > Multitools,32671,suffix_1,Multitools
6561011,Sport > Camping & Outdoor > Werkzeuge > Sägen,31101,suffix_1,Sägen
6561013,Sport > Camping & Outdoor > Werkzeuge > Sonstige Werkzeuge,47691,suffix_2,Werkzeuge > Sonstige Werkzeuge
6561014,Sport > Camping & Outdoor > Werkzeuge > Taschenmesser,56911,suffix_1,Taschenmesser
6561016,Sport > Camping & Outdoor > Zelte & Strandmuscheln > Strandmuscheln,15291,suffix_1,Strandmuscheln
6561020,Sport > Fitness & Jogging > Ausdauertraining > Crosstrainer,14701,suffix_1,Crosstrainer
6561021,Sport > Fitness & Jogging > Ausdauertraining > Fitnessbikes,12791,suffix_1,Fitnessbikes
6561022,Sport > Fitness & Jogging > Ausdauertraining > Laufbänder,14741,suffix_1,Laufbänder
6561023,Sport > Fitness & Jogging > Ausdauertraining > Rudergeräte,14751,suffix_1,Rudergeräte
6561026,Sport > Fitness & Jogging > Ausdauertraining > Stepper,14771,suffix_1,Stepper
6561028,Sport > Fitness & Jogging > Ausdauertraining > Vibrationsplatten,68925,suffix_1,Vibrationsplatten
6563636,Sport > Fitness & Jogging > Bekleidung > Damen > Socken,24061,suffix_1,Socken
6563637,Sport > Fitness & Jogging > Bekleidung > Damen > Sport-BHs,23621,suffix_1,Sport-BHs
6563640,Sport > Fitness & Jogging > Bekleidung > Damen > Trainingsanzüge,52671,suffix_1,Trainingsanzüge
6563645,Sport > Fitness & Jogging > Bekleidung > Herren > Socken,24061,suffix_1,Socken
6563648,Sport > Fitness & Jogging > Bekleidung > Herren > Trainingsanzüge,52671,suffix_1,Trainingsanzüge
6563653,Sport > Fitness & Jogging > Bekleidung > Kinder & Jugend > Socken,24061,suffix_1,Socken
6563654,Sport > Fitness & Jogging > Bekleidung > Kinder & Jugend > Sport-BHs,23621,suffix_1,Sport-BHs
6563657,Sport > Fitness & Jogging > Bekleidung > Kinder & Jugend > Trainingsanzüge,52671,suffix_1,Trainingsanzüge
6561033,Sport > Fitness & Jogging > Bekleidung > Laufhandschuhe,27281,suffix_1,Laufhandschuhe
6561038,Sport > Fitness & Jogging > Bekleidung > Sonnenbrillen,27981,suffix_1,Sonnenbrillen
6561050,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Gymnastikbälle,16121,suffix_1,Gymnastikbälle
6561053,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Medizinbälle,16111,suffix_1,Medizinbälle
6561057,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Sporthandtücher,66501,suffix_1,Sporthandtücher
6561058,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Springseile,14761,suffix_1,Springseile
6561062,Sport > Fitness & Jogging > Kleingeräte & Zubehör > Trinkflaschen,20571,suffix_1,Trinkflaschen
6561066,Sport > Fitness & Jogging > Krafttraining & Gewichte > Gewichthebergürtel,68372,suffix_1,Gewichthebergürtel
6561070,Sport > Fitness & Jogging > Krafttraining & Gewichte > Hantelbänke,16161,suffix_1,Hantelbänke
6561071,Sport > Fitness & Jogging > Krafttraining & Gewichte > Hantelscheiben,16181,suffix_1,Hantelscheiben
6561073,Sport > Fitness & Jogging > Krafttraining & Gewichte > Kraftstationen,14731,suffix_1,Kraftstationen
6561075,Sport > Fitness & Jogging > Krafttraining & Gewichte > Kugelhanteln,61211,suffix_1,Kugelhanteln
6561076,Sport > Fitness & Jogging > Krafttraining & Gewichte > Kurzhanteln,61201,suffix_1,Kurzhanteln
6561086,Sport > Fitness & Jogging > Sportelektronik > Schrittzähler,57151,suffix_1,Schrittzähler
6561088,Sport > Fitness & Jogging > Sportelektronik > Stoppuhren,58661,suffix_1,Stoppuhren
6561096,Sport > Fitness & Jogging > Yoga & Pilates > Yogataschen,59951,suffix_1,Yogataschen
6555725,Sport > Funsport > Dirt Bikes,13791,suffix_1,Dirt Bikes
6563667,Sport > Funsport > Gotcha > Bekleidung & Schutzausrüstung > Handschuhe,27131,suffix_1,Handschuhe
6563672,Sport > Funsport > Gotcha > Bekleidung & Schutzausrüstung > Westen,21221,suffix_1,Westen
6563673,Sport > Funsport > Gotcha > Markierer-Teile & - Zubehör > Bolzen,29681,suffix_1,Bolzen
6555728,Sport > Funsport > Pocket Bikes,13781,suffix_1,Pocket Bikes
6563686,Sport > Funsport > Skateboarding > Bekleidung > T-Shirts,21391,suffix_1,T-Shirts
6555735,Sport > Fußball > Armbänder,46031,suffix_1,Armbänder
6561119,Sport > Fußball > Bekleidung > Jacken,21201,suffix_1,Jacken
6561124,Sport > Fußball > Bekleidung > Trainingsanzüge,52671,suffix_1,Trainingsanzüge
6555740,Sport > Fußball > Luftpumpen,15181,suffix_1,Luftpumpen
6561130,Sport > Fußball > Torwartbekleidung > Handschuhe,27131,suffix_1,Handschuhe
6563717,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Golfhandschuhe,60721,suffix_1,Golfhandschuhe
6563719,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Gürtel,42531,suffix_1,Gürtel
