productId,sku,title,title_len,brand,category,barcode_count,invalid_barcodes,nonstandard_barcodes,flags
SKU-8483173682,SKU-8483173682,Reader's Digest Sachbuch: Weltgeschichte verstehen – Fundiertes Wissen,70,Reader's Digest Association,Briefmarken > Motive > Geschichte,1,,,
SKU-8605082485,SKU-8605082485,Aqua Marina SUP Board Unisex Grün PVC NEU SKU-8605082485 Breeze Gr. 76 cm,73,Aqua Marina,"Auto & Motorrad: Teile > Kleidung, Schutzausrüstung & Merchandise",0,,,barcode_missing
SKU-8640590578,SKU-8640590578,Villa Grinario Spannbettlaken SKU-8640590578 Grün Gr. 100 x 200 cm 100 %,72,Villa Grinario,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Bettwäsche",0,,,barcode_missing
SKU-8689351772,SKU-8689351772,Garmin HRM-Dual Herzfrequenzmesser mit Dual-Konnektivität für präzise Daten,75,Garmin,Sport > Fitness & Jogging > Sportelektronik > Herzfrequenzmesser,1,,,
SKU-8742112863,SKU-8742112863,New Balance New Balance Kinder Sneaker Silber Gr. 26 NEU Kinderschuhe & -boots,78,New Balance,"Sport > Wintersport > Skifahren, Snowboarden & Schneeschuhwandern > Schuhe & Boots > Kinderschuhe & -boots",0,,,barcode_missing
SKU-8747609895,SKU-8747609895,QKIDS Tretroller Kinder Faltbar & Höhenverstellbar für sicheren Fahrspaß,72,QKIDS,Auto & Motorrad: Fahrzeuge > Motorräder > Roller,1,,,
SKU-8779940575,SKU-8779940575,"TATONKA Campingbecher Handle Mug 600 - Robust, platzsparend & vielseitig",72,TATONKA,Sport > Camping & Outdoor > Camping-Küchenbedarf > Campinggeschirr,1,,,
SKU-8835594725,SKU-8835594725,DESKTRONIC Kabelmanagement Set für aufgeräumten Schreibtisch & mehr Sicherheit,78,DESKTRONIC,"Computer, Tablets & Netzwerk > Heimnetzwerke & Zubehör > Kabelgebundene Router",1,,,
SKU-8843412443,SKU-8843412443,ONVAYA Verkehrsspiegel Schwarz Kunststoff NEU Gr. 31.2 cm 70 Weitwinkel,71,ONVAYA,Business & Industrie,1,,,category_too_broad|category_text_not_breadcrumb
SKU-8857013241,SKU-8857013241,Paul Green Schnürschuhe Damen Schwarz Lackleder NEU 2688-00x Zeitlose Eleganz,77,Paul Green,Kleidung & Accessoires,0,,,barcode_missing|category_too_broad|category_text_not_breadcrumb
SKU-8919591829,SKU-8919591829,"PLANAM Kinder Outdoorhose NORIT – Robust, bequem & sicher für Abenteuer",71,PLANAM,Sport > Camping & Outdoor > Bekleidung > Kinder,1,,,
SKU-9031958971,SKU-9031958971,Ninja Standmixer 2-in-1 BN750EU CB350EU Schwarz/Silber NEU Smoothies Eis-Crush,78,Ninja,Haushaltsgeräte > Kleingeräte Küche > Standmixer,1,,,
SKU-9035689627,SKU-9035689627,Jolly Schulbedarf 6110 NEU Kreidehalter Set Hygienisch bruchsicher saubere,74,Jolly,Büro & Schreibwaren > Schulbedarf,1,,,
SKU-9073986145,SKU-9073986145,RAVENOL Sägekettenöl S 85 NEU Optimaler Verschleißschutz Haftung Business,73,RAVENOL,Garten & Terrasse > Motor-Gartengeräte & -zubehör > Kettensägen-Ersatzteile,1,,,
SKU-9091395294,SKU-9091395294,LEONARDO Trinkglas Swing Transparent Glas NEU Gr. 9 cm Trinkgläser Set,70,LEONARDO,Möbel & Wohnen > Kochen & Genießen > Gläser & Glaswaren,1,,,
SKU-9142845763,SKU-9142845763,WALSER Hagelschutzplane Perma Protect M – Premium Schutz vor Hagel & Wetter,75,WALSER,Auto & Motorrad: Fahrzeuge,1,,,category_too_broad|category_text_not_breadcrumb
SKU-9146759920,SKU-9146759920,adidas Samba LT W Damen Sneaker Schwarz Weiß Leder Retro NEU OVP Gr. 44,71,adidas,Kleidung & Accessoires > Damen > Damenschuhe,1,,,
SKU-9289261489,SKU-9289261489,Isabel Abedi – Lola Löwenherz Kinderbuch Abenteuer 2007 Gebundene Ausgabe Neu,77,Loewe,Bücher & Zeitschriften > Bücher,1,,,
SKU-9317337160,SKU-9317337160,"PAUDIN Santokumesser N5 – Präzise Schnitte, mühelos & langanhaltend scharf",74,PAUDIN,Möbel & Wohnen > Kochen & Genießen > Küchenmesser,0,,,barcode_missing
SKU-9335260557,SKU-9335260557,ABUS Kettenschloss IVERA Steel-O-Flex 7200 für maximalen Diebstahlschutz,72,ABUS,Sport > Radsport > Fahrradzubehör > Schlösser & Sicherheit,1,,,
SKU-9428729031,SKU-9428729031,Derby Rasierklingen Double Edge Silber Schwedischer Stahl NEU Premium sanfte,76,Derby,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Herren Rasierklingen,2,,,
SKU-9431798499,SKU-9431798499,HP 305 Original Tintenpatronen Doppelpack für brillante Druckergebnisse,71,HP,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier > Tintenpatronen",2,,,
SKU-9436640030,SKU-9436640030,Puma Fusion Crush Sport Herren Sneaker Weiß/Grau mit Rot NEU Golfschuh,70,Puma,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,1,,,
SKU-9454243198,SKU-9454243198,Jolly Superwaxies Aqua Wachsmalstifte - Wasservermalbar für Aquarelleffekte,75,Jolly,Spielzeug > Basteln & Kreativität,1,,,
SKU-9458628509,SKU-9458628509,"Eureka E10s Saug- & Wischroboter mit Absaugstation, 4000 Pa Saugkraft Weiß",74,Eureka,Spielzeug > Elektrisches Spielzeug > Roboter,1,,,
SKU-9564743151,SKU-9564743151,Knirps Taschenschirm AS.050 9590561201W NEU Windstabil Navy Extrem kompakt,74,Knirps,Reisen > Reiseaccessoires > Regenschirme,1,,,
SKU-9603350817,SKU-9603350817,Universal Tablet-Bodenständer mit Schwenkarm & Höhenverstellung für alle Tablets,80,,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Füllfederhalter",0,,,barcode_missing
SKU-9627368343,SKU-9627368343,d-c-fix Energiesparfolie 333-0000 Kunststoff NEU Energieeffizienz Fensterfolie,78,d-c-fix,"Möbel & Wohnen > Rollos, Gardinen & Vorhänge > Fensterfolien",1,,,
SKU-9671499764,SKU-9671499764,House Nordic Servierwagen NEU Gr. 68 cm Eleganter Rollwagen flexible Nutzung,76,House Nordic,"Garten & Terrasse > Grills, Heizstrahler & Picknickzubehör > Servierwagen",1,,,
SKU-9787450821,SKU-9787450821,"bremermann Manuelle Nudelmaschine 57003 57003 Rot Edelstahlwalzen, lackiertes",77,bremermann,Haushaltsgeräte > Kleingeräte Küche > Nudelmaschinen,1,,,
SKU-9804667250,SKU-9804667250,adidas Samba OG J Damen Sneaker Cloud White / Collegiate Green NEU OVP Gr. 38,77,adidas,"Spielzeug > Bären, -kleidung & Zubehör > Bärenkleidung & Accessoires",1,,,
SKU-9820031170,SKU-9820031170,"YOLEO Kinderroller 931 NEU Schwarz LED-Räder, Höhenverstellbarer Lenker",71,YOLEO,Auto & Motorrad: Fahrzeuge > Motorräder > Roller,0,,,barcode_missing
SKU-9834509499,SKU-9834509499,MSV Handtuchhalter Schwarz Metall NEU Gr. 42 cm Ohne Bohren 3-stufig bohrfrei,77,MSV,Möbel & Wohnen > Kindermöbel & Wohnen > Badzubehör & -textilien,1,,,
SKU-9876441475,SKU-9876441475,Disney – Es war einmal ein Schneemann Bilderbuch Gebundene Ausgabe Neu,70,Disney,Filme & Serien > Film-Fanartikel > Bücher & Skripte,1,,,
SKU-9912977908,SKU-9912977908,"Dexcom Blutzuckermessgerät G7 STK-GT-013 Schwarz NEU Dexcom, Inc. Präzise",73,Dexcom,"TV, Video & Audio > Tragbare Geräte & Kopfhörer",3,,,
SKU-9933881904,SKU-9933881904,SCENEX Damen Tanzschuhe – Elegant & Stabil für Tango & Salsa Sneaker Schwarz NEU,80,SCENEX,Kleidung & Accessoires > Herren > Herren-Accessoires > Handschuhe & Fäustlinge,0,,,barcode_missing
SKU-9968230318,SKU-9968230318,HOLA KIT Reifenreparaturset für schnelle & sichere Pannenbehebung unterwegs,75,HOLA KIT,Auto & Motorrad: Teile > Werkzeuge > Reparatur-Sets & Teile > Reifenreparatur,0,,,barcode_missing
SKU-9979752242,SKU-9979752242,CCLIFE Lambdasonden-Steckschlüssel-Satz 3-tlg. für einfachen Sondenwechsel,74,CCLIFE,Auto & Motorrad: Teile > Autoteile & Zubehör > Auspuff- & Abgassysteme > Lambdasonden & O2-Sensoren,1,,,
SKU-9988960743,SKU-9988960743,Pepe Jeans London W Albal Damen Sneaker Elegant Gold / Beige NEU OVP Gr. 40,75,Pepe Jeans,Kleidung & Accessoires > Damen > Damenschuhe > Sneaker,1,,,
a7fbf83a-10da-453f-974b-4d71c9e7e626,SKU-1848228084,Walex Fäkalientank-Deodorant Tiefblau NEU Porta-Pak Max 50 geruchsfreie,71,Walex,Sport > Camping & Outdoor > Sonstiges Camping & Outdoor,0,,,barcode_missing
ad08f46f-d233-4c4f-b5c5-bc803ce5018e,SKU-5748131128,FRANKBERG Querlenkersatz CA03211Z-FC für PKW Fahrwerk Stabilität Austausch Neu,78,FRANKBERG,Auto & Motorrad: Teile > Auto-Ersatz- & -Reparaturteile > Federung & Lenkung > Querlenker & Teile,0,,,barcode_missing|category_id_missing
b82f2e03-f4e9-4cef-8984-364a6a8cfc8e,SKU-3350934915,"Kibek Gartenstecker Molveno 2201290005 Mattschwarz Metall, Kunststoff Neu",73,Kibek,Garten & Freizeit > Gartenbeleuchtung > Solarleuchten,0,,,barcode_missing|category_id_missing
b9682eb9-a9aa-415e-898f-7b9bf915e42f,SKU-8203474346,Sabeatex Kopfkissen & Körperkissen Weiß Gr. 70 x 35 x 13 cm NEU Optimale,72,Sabeatex,"Möbel & Wohnen > Bettwaren, -wäsche & Matratzen > Kopfkissen & Körperkissen",2,,,
c02f6527-8651-429c-8022-31eb90f6aaaa,SKU-0716100821,"SOMAN Integralhelm A154956/202401/03705 NEU Pink, Schwarz, Lila Gr. S -Zubehör",78,SOMAN,Motorrad-Teile & -Zubehör > Helme & Kopfbedeckungen > Helme,0,,,barcode_missing|category_id_missing
c6d932e0-cd68-4d66-8212-d98f5d10e8d2,SKU-7957694387,"SIRUS Mikrofonständer 516480 Desktop, Zinkdruckguss, höhenverstellbar 27-41cm",77,SIRUS,Münzen > Historische Wertpapiere > USA & Kanada > Elektronik & Computer,1,,,
d2649d99-ae7a-4b45-bca9-e6c452843d93,SKU-3442148631,"ToMax Tintenpatrone TM-LC-223Y Gelb für brillante, langlebige Ausdrucke",71,ToMax,"Computer, Tablets & Netzwerk > Drucker, Scanner & Zubehör > Tinte, Toner & Papier > Tintenpatronen",0,,,barcode_missing
d26c1381-e411-4bd2-a9fd-fdd8e408a28a,SKU-3178068699,Hoover Zulaufschlauch 92250869 Grau NEU Wasserzulaufschlauch Original Trockner,78,Hoover,Haushaltsgeräte > Waschmaschinen & Trockner > Waschmaschinen- & Trocknerteile,1,,,
e29c131f-ec89-434c-b216-90f28330918d,SKU-6854747447,"Vinz Jethelm Como 220653541150 ECE R22-06, 1150g, Gr. XS, Matt Schwarz",70,Vinz,"Auto & Motorrad: Teile > Kleidung, Schutzausrüstung & Merchandise > Helme & Zubehör",1,,,
e73c69ce-6582-4454-adab-52b418a775d0,SKU-5599844775,Goffii Montessori Lernspielzeug Bauernhof Angeln Gemüse Holz Mehrfarbig ab 3,76,Goffii,Spielzeug > Lernspielzeug,0,,,barcode_missing
ea75ec18-8ebd-4623-8b72-bdc796af7bfb,SKU-1536365981,Unbekannt Backform Einsatz Schwarz Silikon NEU Airfryer 2er Set Haushalt,72,Unbekannt,"Haushalt & Wohnen > Küche, Kochen & Genießen > Küchengeräte > Fritteusen & Heißluftfritteusen Zubehör",0,,,barcode_missing|category_id_missing
f2028097-7287-47f8-b694-d663960758ec,SKU-2204782559,Eternity Commerce LTD Magnetspielzeug Pixel-Stil 150 Teile ab 3 Jahre 2024-1,76,Eternity Commerce LTD,Spielzeug > Baukästen & Konstruktion > Magnetspielzeug,0,,,barcode_missing|category_id_missing
f20fc23c-f6dc-476a-9070-d943caec409f,SKU-3481827893,"Rolife Miniatur-Bausatz TGB06, Gartenhaus Book Nook, 176 Teile, 203x110x241mm",77,Rolife,Modellbau > Modellbausätze,1,,,
f7a5bb4a-9e13-4a67-8065-996f9a809f26,SKU-0107097519,Sontheimer Nockenschalter S06H 32A 690V 9kW | Herstellernummer 10008352,71,Sontheimer,Modellbau > RC-Modellbau > RC Modellbau Teile & Zubehör > Fernsteuerung & Elektronik,0,,,barcode_missing
f8fc404d-90b9-408f-a0a5-53038fdbd793,SKU-7447779999,ONLINE Calli.Brush Lettering & Aquareell Set 'Das Leben ist Schön' DIN A5,73,ONLINE,Basteln & Handarbeiten > Malen & Zeichnen > Kalligrafie & Lettering > Kalligrafie-Sets,1,,,category_id_missing
fad41e15-2900-414a-b739-2ed02d4394fe,SKU-9297459968,febi bilstein Waschwasserpumpe 26259 für Mercedes-Benz (OE 2048660221),70,febi bilstein,Auto & Motorrad: Teile > Spezielle Fahrzeug-Teile > Wohnmobil- & Wohnwagenteile & Zubehör > Wasser- & Sanitärsysteme > Wasserpumpen,1,,,
